,VIX,DXY,VIX_ret,DXY_ret,rolling_corr,rolling_corr_mean,rolling_corr_std,corr_z_score
2023-04-14,23.46666666666667,101.552,-0.19266055045871566,0.005355852332914246,-0.045466597810036265,0.04439326901751054,0.11309055919723582,-0.7945832743724127
2023-04-17,27.6,102.103,0.17613636363636354,0.005425791712619921,-0.006328809044200998,0.04357623153234356,0.11270814251166003,-0.44278114663616003
2023-04-18,28.53333333333334,101.745,0.0338164251207731,-0.0035062632831551754,-0.013567133762540677,0.04248758726583932,0.1119240905995978,-0.500828023065317
2023-04-19,29.199999999999996,101.968,0.023364485981308025,0.0021917538945401827,-0.014144055287867387,0.04139289759010079,0.11111748233300875,-0.4998039166467892
2023-04-20,31.2,101.84,0.06849315068493156,-0.001255295779067911,-0.012374072734158952,0.04027813937429144,0.11023517902894234,-0.4776352936717825
2023-04-21,31.866666666666667,101.822,0.021367521367521514,-0.00017674783974863661,-0.012506067274614147,0.03921292399332163,0.10943709190645179,-0.4725910600050102
2023-04-24,34.13333333333334,101.348,0.07112970711297084,-0.004655182573510719,-0.030475633708807057,0.03835460584901697,0.10913044206641646,-0.6307153004652373
2023-04-25,35.06666666666667,101.863,0.02734375,0.00508150136164498,-0.02127915083280201,0.037547627077307195,0.10881484023899653,-0.5406135576811439
2023-04-26,39.06666666666667,101.467,0.11406844106463887,-0.0038875744873015927,-0.02792022005605391,0.036733436674256284,0.10853256359307921,-0.5957074502793092
2023-04-27,37.733333333333334,101.503,-0.03412969283276457,0.00035479515507508275,-0.022124476344931254,0.03583151065920307,0.1080707329471228,-0.5362782820441425
2023-04-28,34.4,101.659,-0.08833922261484106,0.0015369003871807951,-0.05712719890479143,0.03491922267811618,0.107880332940951,-0.8532270810963276
2023-05-01,23.466666666666665,102.151,-0.3178294573643411,0.004839709223974253,-0.07299443307628709,0.03379340289465573,0.10751822833660303,-0.9932068043069534
2023-05-02,20.533333333333335,101.958,-0.12499999999999989,-0.0018893598692132363,-0.054937309059257554,0.032901993548816774,0.10731799946444001,-0.8184955277439737
2023-05-03,21.066666666666666,101.343,0.025974025974025983,-0.006031895486376726,-0.05995773849640556,0.03185921462150317,0.10693635366357969,-0.8586130906124181
2023-05-04,26.0,101.399,0.23417721518987333,0.0005525788658318209,-0.05603392290006627,0.030792464117514715,0.10646408253963445,-0.8155462851545003
2023-05-05,30.8,101.214,0.18461538461538463,-0.0018244755865443052,-0.08608126389470228,0.02963415915783008,0.10613969771109359,-1.0902181327810387
2023-05-08,25.333333333333336,101.377,-0.17748917748917747,0.0016104491473512006,-0.0826875649316469,0.029008164931612318,0.10633571085163426,-1.0504065752577096
2023-05-09,22.533333333333335,101.605,-0.1105263157894737,0.0022490308452607355,-0.09376547286110812,0.028312106714471277,0.10656365904530637,-1.1455835945317638
2023-05-10,24.533333333333335,101.477,0.08875739644970415,-0.0012597805226121084,-0.05913174873247703,0.027730127905257234,0.10663942771267047,-0.8145380981579825
2023-05-11,21.46666666666667,102.058,-0.125,0.0057254353203188835,-0.08272416140172931,0.027048107327015593,0.10679456757354246,-1.0278825152145674
2023-05-12,24.0,102.681,0.11801242236024834,0.006104372023751026,-0.0566886109332594,0.02645623002948175,0.10684387934419007,-0.7781900233601203
2023-05-15,25.866666666666667,102.434,0.07777777777777772,-0.0024055083218901263,-0.06232720798670724,0.025808509958219525,0.10688554426930177,-0.8245803354180975
2023-05-16,29.866666666666667,102.564,0.15463917525773185,0.0012691098658648148,-0.0648649648076926,0.025111488114514784,0.10690191234925468,-0.8416729967210423
2023-05-17,30.666666666666664,102.882,0.02678571428571419,0.003100503100503138,-0.07992585799755986,0.024381030225149605,0.10698855186029996,-0.9749350412641151
2023-05-18,31.333333333333332,103.584,0.021739130434782705,0.006823351023502733,-0.07358205799370786,0.023681162191172243,0.10705046483555797,-0.9085735436486686
2023-05-19,28.666666666666668,103.198,-0.0851063829787233,-0.0037264442384925545,-0.06027889385096405,0.023128100983536494,0.10712304608707232,-0.7786092524544646
2023-05-22,29.73333333333333,103.198,0.037209302325581284,0.0,-0.04227435278214467,0.022618367765095588,0.10712744689709391,-0.6057525165289889
2023-05-23,30.53333333333333,103.488,0.026905829596412634,0.002810131979301911,-0.03819856471689997,0.0220781379986649,0.10708935585991616,-0.5628636219869785
2023-05-24,35.333333333333336,103.887,0.15720524017467263,0.0038555194805194315,-0.011359400057113658,0.021653739585478282,0.10700875896196364,-0.30850876099148566
2023-05-25,44.13333333333333,104.251,0.24905660377358485,0.0035038070210902106,0.023753445870822464,0.021348377456990652,0.1068920100362754,0.022499983048458128
2023-05-26,46.66666666666667,104.206,0.05740181268882183,-0.0004316505357262468,0.015577126898595976,0.021042385062312267,0.10679730657038143,-0.051174119827774714
2023-05-29,42.53333333333334,104.206,-0.08857142857142852,0.0,0.012395471931008234,0.02082800234910113,0.10676007102870162,-0.07898580749188408
2023-05-30,42.53333333333333,104.165,-2.220446049250313e-16,-0.0003934514327389449,0.0060576181159300215,0.020440069985430843,0.10663485451735134,-0.13487571146037008
2023-05-31,42.8,104.326,0.006269592476489061,0.0015456247299956427,0.006156310619286576,0.019855878746362438,0.10630644333151268,-0.1288686527151912
2023-06-01,45.733333333333334,103.56,0.06853582554517135,-0.007342369112205871,-0.0013312125856398099,0.019168865549945912,0.10587917173193064,-0.19361766625346
2023-06-02,39.6,104.015,-0.13411078717201164,0.0043935882580146135,0.028094593936392416,0.018597700903779494,0.10543859580223945,0.09007036712083388
2023-06-05,32.8,104.002,-0.17171717171717182,-0.00012498197375387932,0.04365269195882527,0.01807697581503384,0.10498678282536897,0.2436089139557034
2023-06-06,29.73333333333333,104.125,-0.0934959349593496,0.0011826695640468898,0.04011634970092478,0.017430628487455652,0.10434320905194228,0.21741444814272604
2023-06-07,30.4,104.099,0.022421524663677195,-0.00024969987995193677,0.026551348367393826,0.016725705118002757,0.10367436694383875,0.09477408484889713
2023-06-08,25.33333333333334,103.343,-0.1666666666666664,-0.007262317601513968,0.06916210297288453,0.016220653075854484,0.1031038572833244,0.5134769085462002
2023-06-09,26.53333333333333,103.557,0.04736842105263128,0.002070774024365507,0.08584206846185682,0.015775793174608723,0.10255704162337195,0.6831932179221571
2023-06-12,26.93333333333333,103.654,0.015075376884422065,0.0009366822136600561,0.07464809983803689,0.015274556865770048,0.10195527140674003,0.5823489276528157
2023-06-13,26.133333333333333,103.338,-0.02970297029702962,-0.003048604009493139,0.07805199360478042,0.014804786120816725,0.10138838561810141,0.6238111702675325
2023-06-14,23.866666666666667,102.948,-0.08673469387755095,-0.0037740231086338394,0.05017854236705104,0.01416275016328293,0.10064440698556848,0.3578518993999583
2023-06-15,23.73333333333333,102.115,-0.00558659217877111,-0.008091463651552222,0.05841441409537003,0.013533753407613043,0.09986446633053896,0.4494157164892624
2023-06-16,23.6,102.243,-0.005617977528089679,0.0012534887137052309,0.0805565069090386,0.012988219032870668,0.09911558465936915,0.6817120446636125
2023-06-19,22.000000000000004,102.522,-0.06779661016949146,0.002728793169214594,0.08361525601153214,0.012473908555353791,0.09840615961667377,0.7229359191873622
2023-06-20,23.6,102.54,0.07272727272727253,0.00017557207233576122,0.07371675848999053,0.011908487455597947,0.097637255822517,0.6330398218764607
2023-06-21,25.066666666666666,102.071,0.062146892655367214,-0.004573824848839503,0.07636096985658322,0.01135130576245311,0.09686107035023116,0.671164006954162
2023-06-22,25.6,102.386,0.021276595744680993,0.0030860871354252417,0.054794573254366555,0.010784468983641824,0.09618215265492185,0.4575703813640174
2023-06-23,26.266666666666662,102.903,0.02604166666666652,0.005049518488855931,0.022379486104204392,0.010096589695208965,0.0954714618650616,0.12865516217145548
2023-06-26,28.266666666666673,102.692,0.07614213197969577,-0.002050474718910178,0.009105750249708828,0.009304196477922256,0.0946408381819813,-0.002096835066399602
2023-06-27,30.666666666666675,102.492,0.08490566037735858,-0.0019475713784908866,-0.014824369476475993,0.008401758099267303,0.09377498608839457,-0.24767934973458472
2023-06-28,29.06666666666667,102.905,-0.052173913043478404,0.004029582796706066,-0.0166924542179077,0.007562194423359215,0.09304305665421006,-0.2606819843785671
2023-06-29,29.733333333333338,103.342,0.022935779816513735,0.004246635246100805,-0.012472979244976463,0.006735661197156978,0.09228615524241778,-0.20814216814728145
2023-06-30,40.0,102.912,0.3452914798206277,-0.004160941340403679,-0.06782986181467963,0.005697573574820038,0.09164298528231342,-0.8023247514579825
2023-07-03,39.33333333333333,102.988,-0.01666666666666683,0.0007384950248756628,-0.0704846290351653,0.004669113999395081,0.09103345576861978,-0.8255617937385465
2023-07-04,34.13333333333334,103.039,-0.13220338983050817,0.0004952033246592435,-0.06780254337941617,0.0036928306174329895,0.09048235830553535,-0.7901581627152987
2023-07-05,32.13333333333334,103.373,-0.05859375,0.0032414910858995505,-0.10943626662264087,0.0025659785306248887,0.09011378502388884,-1.2428980219127892
2023-07-06,33.06666666666666,103.166,0.029045643153526646,-0.002002457121298651,-0.13365668378661832,0.001417862696529202,0.08999840874952973,-1.5008548302122435
2023-07-07,37.60000000000001,102.272,0.1370967741935487,-0.008665645658453291,-0.13428852743913416,0.00032522272181419474,0.08996777779152625,-1.4962440271991155
2023-07-10,37.46666666666666,101.972,-0.0035460992907805355,-0.002933354192740989,-0.1725061906063664,-0.000977645121799112,0.0900842867471809,-1.9040895108151046
2023-07-11,41.06666666666667,101.732,0.09608540925266928,-0.0023535872592476137,-0.17746743043760674,-0.0021887300153044654,0.0903980632338808,-1.9389652184119868
2023-07-12,46.13333333333333,100.521,0.12337662337662336,-0.011903825738214135,-0.21271528470846535,-0.0034725928627649697,0.09108158793915233,-2.29731053860728
2023-07-13,40.4,99.77,-0.12427745664739887,-0.007471075695625884,-0.16719650859629542,-0.004571180921182922,0.0913808404271174,-1.7796435983188135
2023-07-14,30.53333333333334,99.914,-0.24422442244224407,0.0014433196351608668,-0.1761446471296489,-0.005715417258612312,0.09171748336713237,-1.8581978442303309
2023-07-17,31.333333333333332,99.842,0.026200873362445254,-0.000720619732970329,-0.16852308067274552,-0.007035073460654398,0.09165782031425525,-1.761857380618677
2023-07-18,32.0,99.941,0.021276595744680993,0.0009915666753470553,-0.17446481227014812,-0.008398253089859354,0.09158294462547535,-1.8132913268885495
2023-07-19,31.73333333333333,100.281,-0.008333333333333415,0.0034020071842386645,-0.1629857188478699,-0.00970563243194195,0.09142808261400814,-1.6765099084823545
2023-07-20,35.333333333333336,100.88,0.11344537815126077,0.005973215265104859,-0.1347166704148035,-0.010899208025150195,0.09108698011714705,-1.3593321705298775
2023-07-21,36.533333333333324,101.071,0.03396226415094317,0.0018933386201427371,-0.1279139688580185,-0.012086154624020864,0.09065245741370775,-1.2777128997771998
2023-07-24,37.2,101.346,0.018248175182482118,0.0027208595937509017,-0.07531258429551957,-0.01311780335202085,0.08988048873944417,-0.6919719932075142
2023-07-25,40.93333333333334,101.349,0.10035842293906816,2.9601562962611183e-05,-0.08533549078843108,-0.014134392983883222,0.08923795758626028,-0.7978790610007248
2023-07-26,38.13333333333333,100.887,-0.06840390879478842,-0.004558505757333631,-0.0686642935971017,-0.015038014236430225,0.08862815003801394,-0.6050705034198544
2023-07-27,42.39999999999999,101.773,0.11188811188811165,0.00878210274861968,-0.03978717587058137,-0.015811483253061198,0.08798537131800915,-0.27249635090887825
2023-07-28,45.6,101.622,0.07547169811320775,-0.0014836941035440976,-0.031649793863871886,-0.01654312263211649,0.0873425684777377,-0.17295886181325038
2023-07-31,24.133333333333333,101.855,-0.4707602339181287,0.002292810611875362,-0.0543080931647884,-0.017805816974726323,0.0855539941764341,-0.4266577678978389
2023-08-01,23.2,102.303,-0.03867403314917128,0.00439840950370618,-0.052451917797943275,-0.01896206071919037,0.0840258331825181,-0.3985662005398668
2023-08-02,22.666666666666664,102.59,-0.02298850574712652,0.002805391826241621,-0.05130139735763776,-0.020085514342253308,0.08253906934232466,-0.3781952384987392
2023-08-03,29.066666666666663,102.542,0.2823529411764705,-0.0004678818598303769,-0.0306039010725604,-0.021093973254168313,0.08109052845499629,-0.11727544510540364
2023-08-04,30.53333333333333,102.017,0.050458715596330306,-0.005119853328392376,-0.059495099060091976,-0.022207492089562204,0.07966545457825575,-0.46805239696337864
2023-08-07,31.73333333333333,102.047,0.0393013100436681,0.0002940686356196487,-0.0541620777832743,-0.023224155222645926,0.07841730663182758,-0.39452926770213076
2023-08-08,25.466666666666672,102.528,-0.1974789915966384,0.004713514361029736,-0.09198868730249109,-0.024391409035223324,0.07722929316573116,-0.8752802919250672
2023-08-09,28.666666666666664,102.49,0.1256544502617798,-0.0003706304619226497,-0.09523253065811377,-0.02558651865300079,0.07597083559421852,-0.9167466891783552
2023-08-10,32.4,102.524,0.13023255813953494,0.00033173968192024006,-0.09822136551817406,-0.026606956630989477,0.07520571971159132,-0.9522468392273998
2023-08-11,27.46666666666667,102.842,-0.15226337448559657,0.0031017127696928437,-0.1262519665885195,-0.02782302903408044,0.07432080313547997,-1.3243793581591443
2023-08-14,27.6,103.19,0.004854368932038833,0.0033838315085277237,-0.12587335969368593,-0.029030510331810415,0.07342320208682415,-1.3189679366933253
2023-08-15,29.73333333333333,103.209,0.07729468599033806,0.0001841263688342476,-0.12745274285093447,-0.03022592351284155,0.07255504089388125,-1.340042237455238
2023-08-16,33.333333333333336,103.431,0.12107623318385663,0.0021509752056505516,-0.14014708383752564,-0.031472535655280715,0.07172618017059353,-1.5151308479522179
2023-08-17,34.666666666666664,103.572,0.039999999999999813,0.001363227659019195,-0.17456506361711532,-0.032820176213171605,0.0712077473497622,-1.9905823829493337
2023-08-18,39.2,103.375,0.13076923076923097,-0.0019020584714015687,-0.18026683358853166,-0.03419023562435937,0.07070633200267852,-2.0659620408344552
2023-08-21,42.8,103.3,0.09183673469387732,-0.0007255139056832061,-0.1817493556910024,-0.03553477279842919,0.07027498216011507,-2.0806064747115376
2023-08-22,42.26666666666667,103.563,-0.012461059190030932,0.0025459825750242526,-0.18302362402533515,-0.03674471295345563,0.07017865870755277,-2.0843788377525185
2023-08-23,37.333333333333336,103.419,-0.11671924290220825,-0.0013904579820979146,-0.1760622732185782,-0.0377502124774505,0.0703528132187095,-1.9659776832398972
2023-08-24,39.86666666666667,103.982,0.06785714285714284,0.005443873949661171,-0.15052397012694502,-0.03852428282370716,0.07051670587949681,-1.5882716855014423
2023-08-25,41.2,104.077,0.03344481605351168,0.000913619664941967,-0.13092714635161334,-0.03930572377441066,0.07044491446037483,-1.3006108855272953
2023-08-28,43.2,104.058,0.04854368932038833,-0.00018255714519044286,-0.13457141559392696,-0.04005840196217802,0.07044547121146161,-1.341647830675189
2023-08-29,36.8,103.531,-0.14814814814814825,-0.005064483268946152,-0.09842469182711573,-0.04039697242319613,0.07052040239557884,-0.8228500892325815
2023-08-30,27.46666666666666,103.157,-0.25362318840579723,-0.0036124445818161988,-0.06274298032863285,-0.040569329700991794,0.07052173434340686,-0.3144229340654905
2023-08-31,26.53333333333333,103.619,-0.03398058252427172,0.004478610273660477,-0.11591594240262137,-0.04096338920266299,0.07066463473746279,-1.0606798362211354
2023-09-01,28.0,104.236,0.05527638190954787,0.005954506412916505,-0.10722452851631321,-0.041249504213417686,0.07078675531926888,-0.932024981302349
2023-09-04,21.333333333333336,104.236,-0.23809523809523803,0.0,-0.1031923837125505,-0.04151706771108259,0.07089329734848468,-0.8699738664756324
2023-09-05,21.866666666666667,104.807,0.02499999999999991,0.005477953873901598,-0.10261239277315638,-0.04178794231890819,0.0709961441145743,-0.8567289282089612
2023-09-06,24.666666666666664,104.861,0.12804878048780477,0.0005152327611706031,-0.11507083137617606,-0.04206431222380793,0.07114575896192403,-1.0261541969274648
2023-09-07,30.933333333333337,105.059,0.25405405405405435,0.0018882139212861304,-0.10902794363275531,-0.04235107647751707,0.07126983622478757,-0.9355552178475205
2023-09-08,34.0,105.09,0.09913793103448265,0.00029507229271175106,-0.10867959606390686,-0.04262860541619516,0.07139179308459348,-0.9251902465798363
2023-09-11,35.06666666666667,104.569,0.031372549019607954,-0.004957655343039269,-0.10370101913263124,-0.04298278797018205,0.0714727776326966,-0.8495294736477748
2023-09-12,32.8,104.711,-0.0646387832699622,0.0013579550344748892,-0.10586861105395501,-0.043124106678321845,0.07156206993952173,-0.876784369550232
2023-09-13,36.8,104.766,0.12195121951219523,0.0005252552262895449,-0.09869403931228551,-0.043369119790917884,0.07164649752024099,-0.7721929394488221
2023-09-14,33.2,105.405,-0.09782608695652162,0.0060993070270889405,-0.1181339090249165,-0.04370525467518177,0.07179821341699351,-1.0366365792065604
2023-09-15,28.666666666666668,105.322,-0.13654618473895586,-0.000787438926047157,-0.11422370290432352,-0.0441118688784426,0.07190662762392085,-0.9750399419727083
2023-09-18,28.4,105.202,-0.009302325581395432,-0.0011393630960293555,-0.10835280883484222,-0.04450835420726123,0.07198456098712508,-0.8869187191264526
2023-09-19,34.266666666666666,105.133,0.20657276995305174,-0.0006558810668998438,-0.10816604309636518,-0.04487700071482213,0.07207203780704714,-0.878135880533611
2023-09-20,33.60000000000001,105.328,-0.019455252918287647,0.001854793452103598,-0.10287055921916327,-0.04529225625391023,0.07210363654307453,-0.7985492233925804
2023-09-21,39.199999999999996,105.363,0.1666666666666663,0.00033229530609135693,-0.10405345577052179,-0.04580010340511589,0.07206486473037493,-0.8083461001884382
2023-09-22,50.266666666666666,105.583,0.28231292517006823,0.002088019513491357,-0.04080960484031265,-0.0460346160663451,0.07195154802358618,0.07261846853273621
2023-09-25,43.33333333333333,105.998,-0.13793103448275867,0.003930557002547852,-0.05719870864123883,-0.046292614723346524,0.07187420430982046,-0.1517386386759924
2023-09-26,40.26666666666667,106.231,-0.07076923076923047,0.0021981546821636666,-0.06219295846978198,-0.04656588979509465,0.07180290436223524,-0.21763839239497934
2023-09-27,49.86666666666666,106.666,0.23841059602648973,0.004094849902570807,-0.028266287053798776,-0.046649955288224326,0.0717688860898833,0.2561509483566717
2023-09-28,54.0,106.224,0.08288770053475947,-0.004143775898599267,-0.03677874657832966,-0.04675605868792428,0.07173430367070303,0.1390870420293694
2023-09-29,55.33333333333333,106.174,0.024691358024691246,-0.0004707034191896442,-0.0016225237990009748,-0.04673196650455941,0.07174849324899216,0.6287162372736249
2023-10-02,53.2,106.904,-0.03855421686746974,0.006875506244466534,-0.015460290863055313,-0.04674120925549681,0.07174429739218376,0.43600564127692504
2023-10-03,50.13333333333334,107.0,-0.057644110275689164,0.0008980019456710231,-0.007046915391380238,-0.04662763393433028,0.0717845399560419,0.551382213596239
2023-10-04,61.86666666666666,106.799,0.23404255319148914,-0.0018785046728971855,0.021298664729079847,-0.046616401298229776,0.0717949872232046,0.9459583273713438
2023-10-05,60.79999999999999,106.332,-0.017241379310344862,-0.004372700118915107,-0.017321431679298716,-0.04674244441764691,0.07171520423784462,0.41024791117895915
2023-10-06,58.66666666666667,106.044,-0.03508771929824539,-0.0027084979121995145,-0.005301027256278057,-0.04674066173025465,0.07171623285205961,0.577827819811181
2023-10-09,55.6,106.083,-0.05227272727272736,0.0003677718682810749,-0.003048502409744844,-0.04669152949616225,0.07174200566731943,0.608332965888882
2023-10-10,56.93333333333334,105.825,0.023980815347721895,-0.002432057916914032,-0.003618667168168945,-0.046683339062994905,0.07174682375787104,0.6002310574773216
2023-10-11,55.2,105.82,-0.030444964871194413,-4.7247814788708986e-05,0.0009858732264658037,-0.0466518375468935,0.07176607782197537,0.6637914766852736
2023-10-12,50.4,106.599,-0.08695652173913049,0.007361557361557525,-0.044088666492200224,-0.046761543924640776,0.07174084040998858,0.03725740341436541
2023-10-13,43.2,106.648,-0.1428571428571428,0.0004596666009999417,-0.04163244053127404,-0.04688606221922062,0.0717044448771965,0.07326772694418197
2023-10-16,61.06666666666666,106.243,0.4135802469135801,-0.003797539569424635,-0.10401419235767753,-0.04696700923652368,0.07175756823678756,-0.7949988345885416
2023-10-17,56.266666666666666,106.25,-0.0786026200873362,6.588669371154765e-05,-0.09920090287401022,-0.04715778587808298,0.07183253587793287,-0.7245061915169698
2023-10-18,54.0,106.565,-0.04028436018957349,0.0029647058823529804,-0.12245123591622709,-0.04725406931033664,0.07191741943773472,-1.0456043500141894
2023-10-19,57.733333333333334,106.253,0.06913580246913575,-0.002927790550368292,-0.16437667336669223,-0.04750799052824536,0.07221810441036373,-1.6182740296583513
2023-10-20,61.73333333333333,106.163,0.06928406466512693,-0.0008470349072496886,-0.1629784333645117,-0.047744957884736004,0.0724992044227689,-1.5894446897349095
2023-10-23,65.06666666666668,105.536,0.05399568034557256,-0.005906012452549292,-0.1511199300764477,-0.04788794627409129,0.07266788766863926,-1.4205997602832134
2023-10-24,65.6,106.27,0.008196721311475086,0.006954972710733642,-0.14284221177480103,-0.048177879520921264,0.07290095900655308,-1.2985334286942696
2023-10-25,58.533333333333324,106.528,-0.10772357723577242,0.0024277783005552944,-0.14726489229075018,-0.0486365823906147,0.07315989058968846,-1.348119975374002
2023-10-26,60.266666666666666,106.602,0.029612756264236983,0.000694653048963545,-0.14058021909436094,-0.04910057797580841,0.07337129239068252,-1.24680427641165
2023-10-27,62.53333333333334,106.559,0.03761061946902666,-0.0004033695427854145,-0.1378485936522987,-0.04958597816820754,0.07355269363378654,-1.199991613135805
2023-10-30,56.93333333333334,106.12,-0.08955223880597019,-0.004119783406375754,-0.11257304603923163,-0.05009084790319802,0.07354663616186127,-0.8495588839511699
2023-10-31,51.866666666666674,106.663,-0.08899297423887575,0.005116848850357902,-0.09773667366627399,-0.050634436394045614,0.07338976146530961,-0.6418093795616572
2023-11-01,41.2,106.884,-0.20565552699228795,0.002071946223151544,-0.10372234145034163,-0.0511836010667996,0.07326658996371246,-0.717090018923543
2023-11-02,44.266666666666666,106.124,0.0744336569579287,-0.007110512331125363,-0.11659282865979974,-0.051909168264859355,0.07300388357491833,-0.8860304031436967
2023-11-03,32.93333333333334,105.021,-0.256024096385542,-0.010393501941125427,0.013581432034781994,-0.05211720735794764,0.07274074313795978,0.9031890046562471
2023-11-06,30.0,105.215,-0.08906882591093124,0.0018472495976995518,0.008860202379458228,-0.05231849958661522,0.07250018837495113,0.8438419725156291
2023-11-07,24.133333333333333,105.542,-0.1955555555555556,0.0031079218742573467,-0.010372468677988415,-0.052597930735406716,0.07220047419228759,0.5848363536361483
2023-11-08,25.06666666666667,105.593,0.038674033149171505,0.0004832199503514989,-0.017615242749157572,-0.05290130218160927,0.07189033998871695,0.4908317228432884
2023-11-09,27.333333333333336,105.91,0.09042553191489366,0.0030020929417668984,-0.010821921687204283,-0.05323129375126995,0.07150299716419757,0.5931132084810083
2023-11-10,29.066666666666663,105.861,0.0634146341463413,-0.00046265697290148733,-0.002489234870915548,-0.05347825685609932,0.07121814218201028,0.7159555195201878
2023-11-13,27.600000000000005,105.631,-0.05045871559632997,-0.0021726603753979834,0.005774498391450684,-0.05377640903435496,0.07080939460674752,0.8410029171486654
2023-11-14,29.2,104.053,0.05797101449275344,-0.014938796376063879,-0.020258841176256173,-0.05419464613515156,0.07029502424227406,0.4827625472029791
2023-11-15,26.93333333333333,104.394,-0.07762557077625576,0.003277176054510722,-0.033672399337563066,-0.054713393151125306,0.06965386380094368,0.30207934873064674
2023-11-16,18.133333333333333,104.349,-0.3267326732673267,-0.00043105925627906494,-0.038097669578936094,-0.05522708403073,0.06904704805074148,0.2480832263706016
2023-11-17,19.866666666666667,103.917,0.09558823529411775,-0.004139953425523979,-0.05073933932992329,-0.055835471752732624,0.06832272765955423,0.07458912425456554
2023-11-20,25.200000000000003,103.438,0.26845637583892623,-0.004609447924786125,-0.08337684658266253,-0.05672560504756197,0.06720090374136614,-0.39659052261666455
2023-11-21,26.666666666666668,103.565,0.05820105820105814,0.0012277886270035676,-0.10499509572130908,-0.05770750979262609,0.06607747530781904,-0.7156385093164627
2023-11-22,26.666666666666668,103.92,0.0,0.0034277989668325404,-0.13752944624412794,-0.058797070264092255,0.06511009029704376,-1.2092192718646932
2023-11-23,25.46666666666666,103.92,-0.04500000000000026,0.0,-0.1330203037949388,-0.059881969118498704,0.06404721781567599,-1.1419439777529101
2023-11-24,24.4,103.403,-0.041884816753926524,-0.0049749807544264835,-0.13497504358594367,-0.060957412623931194,0.06301131729510465,-1.1746720135267337
2023-11-27,24.000000000000004,103.199,-0.016393442622950616,-0.001972863456572882,-0.1359738109008348,-0.06204069375433352,0.06193160324855509,-1.193786585013463
2023-11-28,26.8,102.746,0.11666666666666647,-0.004389577418385859,-0.15241174792679119,-0.06314921343395394,0.061029082181148,-1.4626229217717224
2023-11-29,23.6,102.765,-0.11940298507462688,0.00018492204076081542,-0.15739373085970493,-0.06417359077880308,0.060430613385906495,-1.5425979459384813
2023-11-30,23.06666666666667,103.497,-0.022598870056497078,0.007123047730258403,-0.1813533561312941,-0.0649858120574759,0.06062507141427617,-1.9194623834523952
2023-12-01,22.666666666666664,103.268,-0.017341040462428015,-0.0022126245205175143,-0.18231256810053448,-0.0658100151876591,0.06080313818958102,-1.916061512312514
2023-12-04,22.666666666666664,103.712,0.0,0.004299492582406916,-0.17828998370836305,-0.06634000465862769,0.061199469065858506,-1.8292638932743481
2023-12-05,29.200000000000006,104.05,0.28823529411764737,0.0032590249922863634,-0.13922359289643094,-0.06690191568009342,0.0612160765935814,-1.1814164062895949
2023-12-06,34.400000000000006,104.153,0.17808219178082196,0.000989908697741626,-0.1347446297171977,-0.06730129230617092,0.06132942863508746,-1.099689641857212
2023-12-07,33.06666666666667,103.541,-0.03875968992248069,-0.005875970927385787,-0.10760730191996426,-0.06755309965333237,0.06136426092369137,-0.6527285045678414
2023-12-08,50.53333333333334,104.01,0.528225806451613,0.004529606629258165,-0.03236341332517788,-0.06761811731804238,0.061318061111864254,0.574948120563505
2023-12-11,47.46666666666667,104.095,-0.06068601583113464,0.0008172291125851938,-0.035193428820697065,-0.06765898784602667,0.06129289792334235,0.5296789697549225
2023-12-12,48.53333333333334,103.865,0.022471910112359605,-0.0022095201498631978,-0.033433226357035224,-0.06769313659851196,0.06127133326993738,0.5591507220928432
2023-12-13,47.333333333333336,102.869,-0.02472527472527475,-0.009589370817888576,-0.02028523147754759,-0.06767768430661647,0.06128284090234862,0.7733396841798926
2023-12-14,42.8,101.956,-0.09577464788732404,-0.00887536575644754,0.0006538228375621804,-0.067542180706565,0.06139637448650852,1.1107496837474147
2023-12-15,41.6,102.55,-0.028037383177569986,0.005826042606614568,-0.02379360996498305,-0.06750161777355781,0.061421984243254416,0.7116020159080898
2023-12-18,42.4,102.561,0.019230769230769162,0.000107264748903102,-0.006975963098811835,-0.0674592797531662,0.061460152363067955,0.9841061944828404
2023-12-19,43.333333333333336,102.167,0.022012578616352307,-0.0038416162088903416,-0.0021179336088002353,-0.06733617650384674,0.061560153875163955,1.0594229999376006
2023-12-20,34.13333333333334,102.408,-0.2123076923076922,0.002358883005275647,-0.048982637173009116,-0.06739027976811661,0.06153791625767258,0.2991268426774593
2023-12-21,38.13333333333334,101.843,0.1171875,-0.0055171470978829795,-0.055884215813236264,-0.06750012730349439,0.06149237561238836,0.18890002824867225
2023-12-22,43.46666666666666,101.698,0.13986013986013957,-0.001423760101332494,-0.058148741724688605,-0.06760869815747757,0.06145143969545962,0.15394198215160643
2023-12-25,42.53333333333334,101.698,-0.021472392638036575,0.0,-0.051115585516673834,-0.06752213413248422,0.061459278157298326,0.26694990744635183
2023-12-26,42.93333333333333,101.466,0.009404388714733258,-0.0022812641349878593,-0.04833429623352858,-0.06750087342073134,0.06146500793323632,0.3118290850628641
2023-12-27,42.53333333333333,100.986,-0.009316770186335366,-0.0047306486902015665,-0.04149184460573869,-0.06751490699261137,0.06145863867757002,0.42342399615125337
2023-12-28,36.93333333333333,101.229,-0.1316614420062696,0.0024062741370090013,-0.054912621766896784,-0.06758243061029406,0.061435311100422794,0.2062300754477678
