,us2y10y,VIX,emRet,rr,fxVol
2023-03-01,0.8958000000000004,20.7,-490.43,1.5825,8.87
2023-03-02,0.8839000000000001,20.58,-500.71,1.7,8.95
2023-03-03,0.8293999999999997,19.59,-498.62,1.7125,9.1
2023-03-06,0.9047999999999994,18.49,-502.71,1.7675,8.96
2023-03-07,0.9283999999999999,18.61,-505.62,1.9225,8.97
2023-03-08,1.0447000000000002,19.59,-502.89,1.6975,8.89
2023-03-09,1.0788000000000002,19.11,-497.69,1.7675,9.19
2023-03-10,0.9668000000000001,22.61,-492.82,1.9275,9.24
2023-03-13,0.8874999999999997,24.8,-486.18,1.6625,9.4
2023-03-14,0.4032,26.52,-489.42,1.9725,9.71
2023-03-15,0.5611999999999999,23.73,-481.24,1.535,9.95
2023-03-16,0.4325999999999999,26.14,-482.22,1.9725,9.68
2023-03-17,0.5801999999999996,22.99,-479.63,1.8125,10.19
2023-03-20,0.4088000000000003,25.51,-484.84,2.015,9.76
2023-03-21,0.49160000000000004,24.15,-480.51,2.1575,9.96
2023-03-22,0.5570000000000004,21.38,-485.38,1.815,9.71
2023-03-23,0.5026000000000002,22.26,-490.06,1.635,9.55
2023-03-24,0.4064000000000001,22.61,-498.36,1.65,9.57
2023-03-27,0.3905000000000003,21.74,-495.64,1.84,9.95
2023-03-28,0.46530000000000005,20.6,-491.57,1.715,9.58
2023-03-29,0.5086999999999997,19.97,-495.01,1.4975,9.4
2023-03-30,0.5350000000000006,19.12,-499.94,1.335,9.33
2023-03-31,0.5707000000000004,19.02,-502.98,2.0225,9.31
2023-04-03,0.5576999999999996,18.7,-505.28,2.005,9.27
2023-04-04,0.552,18.55,-504.79,1.8975,9.08
2023-04-05,0.48660000000000014,19.0,-504.16,1.9625,8.69
2023-04-06,0.46899999999999986,19.08,-504.31,2.0625,8.95
2023-04-07,0.5259,18.4,-502.58,1.9425,8.95
2023-04-10,0.5899999999999999,18.4,-503.92,1.8325,8.7
2023-04-11,0.5909,18.97,-504.76,1.8275,8.74
2023-04-12,0.5962000000000001,19.1,-508.64,1.6125,8.59
2023-04-13,0.5672000000000001,19.09,-507.31,1.52,8.34
2023-04-14,0.5234000000000001,17.8,-509.1,1.5,8.12
2023-04-17,0.5861000000000005,17.07,-510.91,1.5475,8.21
2023-04-18,0.5938000000000003,16.95,-512.6,1.59,8.23
2023-04-19,0.6210999999999998,16.83,-510.96,1.605,8.24
2023-04-20,0.6528999999999994,16.46,-505.82,1.6625,8.14
2023-04-21,0.6104999999999996,17.17,-505.53,1.6875,8.12
2023-04-24,0.6098000000000003,16.77,-500.93,1.76,8.12
2023-04-25,0.5980999999999996,16.89,-499.0,1.77,7.94
2023-04-26,0.5548000000000002,18.76,-493.2,1.9225,8.01
2023-04-27,0.5023999999999997,18.84,-494.39,1.9525,8.39
2023-04-28,0.5478000000000001,17.03,-496.61,1.7975,8.46
2023-05-01,0.5844,15.78,-499.56,0.9875,8.25
2023-05-02,0.5726,16.08,-499.41,0.835,8.17
2023-05-03,0.5373999999999999,17.78,-498.03,0.94,7.95
2023-05-04,0.4692000000000003,18.34,-495.87,1.2675,8.27
2023-05-05,0.41159999999999997,20.09,-499.34,1.4725,8.33
2023-05-08,0.4769000000000001,17.19,-502.12,1.48,8.31
2023-05-09,0.4939999999999998,16.98,-506.19,1.4625,8.17
2023-05-10,0.5034999999999998,17.71,-502.51,1.405,7.96
2023-05-11,0.46720000000000006,16.94,-501.21,1.305,7.97
2023-05-12,0.5150999999999999,16.93,-500.28,1.275,7.99
2023-05-15,0.5247000000000002,17.03,-497.82,1.195,8.08
2023-05-16,0.5084999999999997,17.12,-500.15,1.68,8.05
2023-05-17,0.5481999999999996,17.99,-501.14,1.635,7.68
2023-05-18,0.5899000000000001,16.87,-499.41,1.5575,7.63
2023-05-19,0.6059999999999994,16.05,-500.67,1.3675,7.64
2023-05-22,0.5933000000000002,16.81,-500.37,1.445,7.76
2023-05-23,0.6006000000000005,17.21,-503.5,1.47,7.66
2023-05-24,0.6240999999999999,18.53,-501.13,1.53,7.64
2023-05-25,0.6338000000000004,20.03,-497.22,1.575,7.69
2023-05-26,0.7154999999999996,19.14,-493.73,1.535,7.9
2023-05-29,0.7635999999999998,17.95,-498.29,1.535,7.9
2023-05-30,0.7635999999999998,17.46,-497.76,1.5425,7.9
2023-05-31,0.7635000000000001,17.46,-497.18,1.58,7.75
2023-06-01,0.7601000000000004,17.94,-491.17,1.545,7.8
2023-06-02,0.7457999999999996,15.65,-492.87,1.485,7.75
2023-06-05,0.8062,14.6,-504.54,1.35,7.62
2023-06-06,0.7828000000000004,14.73,-505.79,1.27,7.44
2023-06-07,0.8184,13.96,-506.75,1.235,7.33
2023-06-08,0.7611000000000003,13.94,-510.35,1.17,7.24
2023-06-09,0.7968000000000002,13.65,-509.79,1.04,7.03
2023-06-12,0.8562000000000003,13.83,-514.09,0.99,7.03
2023-06-13,0.8414000000000001,15.01,-514.61,0.94,6.92
2023-06-14,0.8529,14.61,-520.09,0.93,6.97
2023-06-15,0.9017,13.88,-521.09,0.81,7.05
2023-06-16,0.9253,14.5,-525.72,0.8225,7.1
2023-06-19,0.9528000000000003,13.54,-529.06,0.655,7.16
2023-06-20,0.9528000000000003,14.19,-525.71,0.62,7.17
2023-06-21,0.9640000000000004,13.88,-520.81,0.715,7.21
2023-06-22,0.9963000000000002,13.2,-516.33,0.745,7.24
2023-06-23,0.9962999999999997,12.91,-514.74,0.72,7.19
2023-06-26,1.0065,13.44,-510.04,0.64,7.42
2023-06-27,1.0227999999999997,14.25,-508.81,0.745,7.41
2023-06-28,0.9914999999999998,13.74,-511.94,0.815,7.47
2023-06-29,1.0020000000000002,13.43,-510.48,0.8175,7.45
2023-06-30,1.0210000000000004,13.54,-508.26,1.4025,7.63
2023-07-03,1.0587000000000004,13.59,-509.82,1.3075,7.67
2023-07-04,1.0813000000000006,13.57,-517.93,1.135,7.65
2023-07-05,1.0813000000000006,13.7,-519.73,1.05,7.34
2023-07-06,1.0129999999999995,14.18,-516.38,1.085,7.26
2023-07-07,0.9515000000000002,15.44,-508.62,1.135,7.36
2023-07-10,0.8842999999999996,14.83,-506.58,1.165,7.41
2023-07-11,0.8637999999999999,15.07,-507.29,1.5225,7.33
2023-07-12,0.9026000000000001,14.84,-514.09,1.83,7.4
2023-07-13,0.8889,13.54,-519.65,1.75,7.51
2023-07-14,0.8669000000000002,13.61,-527.48,1.41,7.34
2023-07-17,0.9334000000000002,13.34,-531.64,1.4275,7.45
2023-07-18,0.9356,13.48,-531.32,1.45,7.43
2023-07-19,0.9806000000000004,13.3,-528.42,1.405,7.39
2023-07-20,1.0177,13.76,-527.15,1.37,7.42
2023-07-21,0.9884000000000004,13.99,-526.41,1.37,7.52
2023-07-24,1.0023,13.6,-524.66,1.35,7.69
2023-07-25,1.0466000000000002,13.91,-524.1,1.445,7.65
2023-07-26,0.9898999999999996,13.86,-533.84,1.545,7.6
2023-07-27,0.9848000000000003,13.19,-533.7,1.9075,7.68
2023-07-28,0.9301999999999997,14.41,-535.41,1.9775,7.67
2023-07-31,0.9236999999999997,13.33,-539.61,0.94,7.54
2023-08-01,0.9177999999999997,13.63,-541.55,0.6475,7.61
2023-08-02,0.8786000000000005,13.93,-539.64,0.57,7.5
2023-08-03,0.7991999999999999,16.09,-527.77,0.7475,7.72
2023-08-04,0.7059000000000006,15.92,-525.61,0.99,7.85
2023-08-07,0.7302999999999997,17.1,-526.84,0.905,7.96
2023-08-08,0.6734,15.77,-526.01,0.875,7.68
2023-08-09,0.7294,15.99,-519.51,0.83,7.61
2023-08-10,0.7999,15.96,-522.06,0.845,7.68
2023-08-11,0.7362000000000002,15.85,-522.1,0.745,7.62
2023-08-14,0.7425000000000006,14.84,-516.65,0.68,7.62
2023-08-15,0.7755999999999998,14.82,-510.88,0.625,7.52
2023-08-16,0.7412000000000001,16.46,-508.57,0.595,7.64
2023-08-17,0.7148000000000003,16.78,-505.47,0.5475,7.66
2023-08-18,0.6551,17.89,-504.51,0.57,7.88
2023-08-21,0.6879,17.3,-499.66,0.69,7.86
2023-08-22,0.6627000000000001,17.13,-497.28,0.705,7.67
2023-08-23,0.7218,16.97,-501.01,0.63,7.56
2023-08-24,0.7749000000000006,15.98,-502.85,0.665,7.72
2023-08-25,0.7857000000000003,17.2,-509.16,0.795,7.69
2023-08-28,0.8424999999999994,15.68,-503.35,0.78,7.74
2023-08-29,0.8459000000000003,15.08,-507.01,0.7775,7.56
2023-08-30,0.7744999999999997,14.45,-511.94,0.74,7.43
2023-08-31,0.7720000000000002,13.88,-512.32,0.82,7.39
2023-09-01,0.7547999999999995,13.57,-508.19,0.83,7.43
2023-09-04,0.6997,13.09,-510.97,0.825,7.34
2023-09-05,0.6997,13.82,-516.08,0.8225,7.26
2023-09-06,0.6998999999999995,14.01,-511.08,0.785,7.26
2023-09-07,0.7365000000000004,14.45,-508.84,0.8,7.45
2023-09-08,0.7027999999999999,14.4,-504.85,0.815,7.57
2023-09-11,0.7264999999999997,13.84,-505.0,0.855,7.62
2023-09-12,0.7024999999999997,13.8,-507.02,0.985,7.54
2023-09-13,0.7398999999999996,14.23,-506.14,1.015,7.46
2023-09-14,0.7206999999999999,13.48,-505.68,1.085,7.48
2023-09-15,0.7251000000000003,12.82,-509.77,1.045,7.47
2023-09-18,0.7001,13.79,-511.28,0.965,7.45
2023-09-19,0.7511999999999999,14.0,-506.72,0.965,7.37
2023-09-20,0.7314999999999996,14.11,-505.87,0.895,7.38
2023-09-21,0.7687999999999997,15.14,-504.03,0.87,7.3
2023-09-22,0.6495999999999995,17.54,-496.43,0.98,7.49
2023-09-25,0.6760000000000002,17.2,-500.62,0.75,7.45
2023-09-26,0.5914999999999999,16.9,-497.08,0.7675,7.38
2023-09-27,0.5851000000000006,18.94,-491.92,0.9175,7.4
2023-09-28,0.5278999999999998,18.22,-492.52,0.945,7.68
2023-09-29,0.4834000000000005,17.34,-490.36,1.15,7.87
2023-10-02,0.47249999999999925,17.52,-494.9,1.1625,7.71
2023-10-03,0.4256000000000002,17.61,-494.24,1.105,7.63
2023-10-04,0.35470000000000024,19.78,-487.84,1.3875,7.94
2023-10-05,0.3189000000000002,18.58,-482.0,1.28,8.1
2023-10-06,0.2998000000000003,18.49,-483.23,1.195,7.9461
2023-10-09,0.2803999999999993,17.45,-486.93,1.235,7.87
2023-10-10,0.2803999999999993,17.7,-485.93,1.2525,7.89
2023-10-11,0.3166000000000002,17.03,-490.68,1.2125,7.95
2023-10-12,0.4238999999999997,16.09,-497.11,1.24,7.77
2023-10-13,0.37179999999999946,16.69,-500.2,1.1775,7.61
2023-10-16,0.4413999999999998,19.32,-494.29,1.24,7.77
2023-10-17,0.3924999999999992,17.21,-491.65,1.1575,7.88
2023-10-18,0.37539999999999996,17.88,-494.25,1.1675,7.66
2023-10-19,0.3075999999999999,19.22,-490.06,1.175,7.63
2023-10-20,0.1687000000000003,21.4,-483.67,1.135,7.79
2023-10-23,0.15939999999999976,21.71,-480.97,1.155,7.97
2023-10-24,0.1971999999999996,20.37,-476.87,1.16,8.0
2023-10-25,0.2890000000000006,18.97,-478.37,1.145,7.67
2023-10-26,0.1656999999999993,20.19,-478.53,1.105,7.69
2023-10-27,0.19500000000000028,20.68,-473.4,0.985,7.93
2023-10-30,0.16750000000000043,21.27,-478.02,0.9275,7.67
2023-10-31,0.1598000000000006,19.75,-479.13,0.89,7.58
2023-11-01,0.15660000000000007,18.14,-475.67,0.5975,7.41
2023-11-02,0.20950000000000024,16.87,-476.1,0.545,7.68
2023-11-03,0.33030000000000026,15.66,-483.74,0.5375,7.3818
2023-11-06,0.26619999999999955,14.91,-492.94,0.53,7.39
2023-11-07,0.2914000000000003,14.89,-503.7,0.5525,7.33
2023-11-08,0.35110000000000063,14.81,-499.43,0.515,7.2
2023-11-09,0.43950000000000067,14.45,-498.0,0.475,7.27
2023-11-10,0.3960999999999997,15.29,-497.16,0.42,7.2394
2023-11-13,0.41049999999999986,14.17,-493.06,0.435,7.2
2023-11-14,0.3948999999999998,14.76,-495.11,0.545,7.2
2023-11-15,0.38870000000000005,14.16,-498.68,0.65,7.2
2023-11-16,0.38040000000000074,14.18,-511.38,0.675,6.89
2023-11-17,0.40200000000000014,14.32,-510.75,0.66,6.87
2023-11-20,0.45010000000000083,13.8,-507.78,0.9325,6.85
2023-11-21,0.4910999999999994,13.41,-512.42,1.2525,6.91
2023-11-22,0.47970000000000024,13.35,-514.05,1.255,6.89
2023-11-23,0.49540000000000006,12.85,-511.82,1.175,6.87
2023-11-24,0.49540000000000006,12.8,-514.17,1.1575,6.96
2023-11-27,0.48190000000000044,12.46,-510.15,1.0725,6.88
2023-11-28,0.5014000000000003,12.69,-508.73,1.1525,6.76
2023-11-29,0.4135,12.69,-512.86,1.185,6.81
2023-11-30,0.39029999999999987,12.98,-511.61,1.135,6.88
2023-12-01,0.35380000000000056,12.92,-513.74,1.135,7.01
2023-12-04,0.34280000000000044,12.63,-511.17,1.0875,7.04
2023-12-05,0.38239999999999963,13.08,-510.22,1.1875,7.14
2023-12-06,0.4117999999999995,12.85,-505.95,1.2,7.23
2023-12-07,0.4889000000000001,12.97,-507.49,1.09,7.27
2023-12-08,0.4450000000000003,13.06,-504.99,1.735,7.62
2023-12-11,0.4953000000000003,12.35,-507.55,1.73,7.61
2023-12-12,0.47470000000000034,12.63,-506.64,1.7925,7.61
2023-12-13,0.5302000000000007,12.07,-508.42,1.735,7.59
2023-12-14,0.4100999999999999,12.19,-506.8,1.7575,7.42
2023-12-15,0.4674000000000005,12.48,-516.86,1.915,7.5698
2023-12-18,0.5318,12.28,-521.22,1.885,7.58
2023-12-19,0.5148999999999999,12.56,-519.68,1.875,7.58
2023-12-20,0.5081000000000002,12.53,-520.05,1.2425,7.39
2023-12-21,0.4838999999999998,13.67,-519.69,1.205,7.39
2023-12-22,0.45930000000000026,13.65,-520.15,1.6325,7.45
2023-12-25,0.42810000000000015,13.03,-517.1,1.6925,7.55
2023-12-26,0.42810000000000015,13.03,-517.6,1.72,7.55
2023-12-27,0.45530000000000026,12.99,-520.36,1.71,7.56
2023-12-28,0.44720000000000004,12.43,-526.56,1.63,7.49
2023-12-29,0.4323999999999999,12.47,-533.38,1.69,7.62
2024-01-01,0.3708,12.45,-533.83,1.6725,7.64
2024-01-02,0.3708,12.45,-534.31,1.7025,7.64
2024-01-03,0.39070000000000027,13.2,-530.02,1.45,7.55
2024-01-04,0.4142999999999999,14.04,-523.12,1.28,7.56
2024-01-05,0.38569999999999993,14.13,-523.8,1.2075,7.62
2024-01-08,0.33499999999999996,13.35,-522.66,1.1775,7.63
2024-01-09,0.3441000000000001,13.08,-519.88,1.1975,7.49
2024-01-10,0.3509000000000002,12.76,-517.94,1.195,7.41
2024-01-11,0.3296999999999999,12.69,-515.85,1.11,7.33
2024-01-12,0.27929999999999966,12.44,-518.86,1.075,7.41
2024-01-15,0.20509999999999984,12.7,-519.67,1.105,7.08
2024-01-16,0.20509999999999984,13.25,-519.07,1.1025,7.12
2024-01-17,0.16140000000000043,13.84,-511.02,1.0375,7.09
2024-01-18,0.2589000000000006,14.79,-499.9,0.9875,7.23
2024-01-19,0.21039999999999992,14.13,-501.44,0.965,7.2
2024-01-22,0.2618999999999998,13.3,-506.46,0.995,7.22
2024-01-23,0.2858999999999998,13.19,-502.93,0.9775,7.41
2024-01-24,0.23960000000000026,12.55,-505.97,0.9175,6.99
2024-01-25,0.20370000000000044,13.14,-512.44,1.1725,7.04
2024-01-26,0.1747999999999994,13.45,-515.55,1.14,6.99
2024-01-29,0.21160000000000068,13.26,-513.88,1.0475,7.1
2024-01-30,0.24399999999999977,13.6,-516.53,1.095,7.11
2024-01-31,0.3026,13.31,-511.54,1.1325,7.17
2024-02-01,0.2942999999999998,14.35,-509.04,1.2825,7.21
2024-02-02,0.32220000000000004,13.88,-512.34,1.3225,7.3
2024-02-05,0.34390000000000054,13.85,-515.51,1.1225,7.32
2024-02-06,0.31430000000000025,13.67,-512.95,0.8925,7.34
2024-02-07,0.30350000000000055,13.06,-521.6,0.8975,7.3
2024-02-08,0.3075999999999999,12.83,-523.01,0.975,7.26
2024-02-09,0.2999999999999998,12.79,-520.43,0.855,7.1
2024-02-12,0.3045,12.93,-519.4,0.8625,7.0067
2024-02-13,0.2945000000000002,13.93,-519.75,0.84,6.8119
2024-02-14,0.3434999999999997,15.85,-520.17,0.6175,6.79
2024-02-15,0.3224,14.38,-521.25,0.625,6.83
2024-02-16,0.3439999999999994,14.01,-525.88,0.725,6.77
2024-02-19,0.36240000000000006,14.24,-530.34,0.605,6.63
2024-02-20,0.36240000000000006,14.71,-530.45,0.6475,6.57
2024-02-21,0.3368000000000002,15.42,-531.84,1.025,6.42
2024-02-22,0.3473000000000006,15.34,-532.69,1.055,6.39
2024-02-23,0.39089999999999936,14.54,-537.43,1.08,6.26
2024-02-26,0.4416000000000002,13.75,-536.87,1.055,6.26
2024-02-27,0.43870000000000076,13.74,-534.71,1.06,6.14
2024-02-28,0.39009999999999945,13.43,-536.64,1.155,6.02
2024-02-29,0.37350000000000083,13.84,-532.07,1.14,6.17
2024-03-01,0.36849999999999916,13.4,-533.26,1.545,6.32
2024-03-04,0.3514999999999997,13.11,-535.26,1.55,6.33
2024-03-05,0.3886000000000003,13.49,-538.25,1.505,6.24
2024-03-06,0.4054000000000002,14.46,-533.73,1.615,6.15
2024-03-07,0.4516,14.5,-537.01,1.7275,6.22
2024-03-08,0.4187000000000003,14.44,-538.29,1.96,6.46
2024-03-11,0.3985999999999992,14.74,-541.89,1.6775,6.46
2024-03-12,0.4377999999999993,15.22,-542.93,1.6575,6.37
2024-03-13,0.4355000000000002,13.84,-548.32,1.44,6.35
2024-03-14,0.44460000000000033,13.75,-547.11,1.3225,6.08
2024-03-15,0.40329999999999977,14.4,-548.43,1.355,6.08
2024-03-18,0.42129999999999956,14.41,-541.22,1.355,6.21
2024-03-19,0.4077000000000002,14.33,-543.12,1.2725,6.04
2024-03-20,0.39059999999999917,13.82,-537.83,0.725,5.96
2024-03-21,0.32949999999999946,13.04,-540.18,0.5275,6.09
2024-03-22,0.3694000000000006,12.92,-548.68,0.6625,5.9245
2024-03-25,0.391,13.06,-544.0,0.57,6.35
2024-03-26,0.3799999999999999,13.19,-542.46,0.6525,6.3
2024-03-27,0.35939999999999994,13.24,-544.62,0.7125,6.06
2024-03-28,0.37790000000000035,12.78,-542.91,0.87,6.12
2024-03-29,0.41969999999999974,13.01,-544.98,1.17,6.09
2024-04-01,0.41969999999999974,13.01,-546.47,1.205,6.0728
2024-04-02,0.39610000000000056,13.65,-545.89,1.22,6.1
2024-04-03,0.33969999999999967,14.61,-550.04,1.4025,6.22
2024-04-04,0.32509999999999994,14.33,-546.66,1.4325,6.22
2024-04-05,0.3380000000000001,16.35,-549.59,1.4225,6.13
2024-04-08,0.34889999999999954,16.03,-548.0,1.4125,6.36
2024-04-09,0.36879999999999935,15.19,-549.89,1.3925,6.22
2024-04-10,0.3810000000000002,14.98,-553.17,1.4175,6.17
2024-04-11,0.42959999999999976,15.8,-554.55,1.6575,6.21
2024-04-12,0.3743999999999996,14.91,-553.08,1.5675,6.5707
2024-04-15,0.375,17.31,-546.12,1.5925,6.55
2024-04-16,0.3190999999999997,19.23,-540.38,1.64,6.79
2024-04-17,0.3197000000000001,18.4,-529.44,1.78,7.08
2024-04-18,0.3448000000000002,18.21,-530.88,1.6975,7.33
2024-04-19,0.35350000000000037,18.0,-534.11,1.5375,6.97
2024-04-22,0.3651,18.71,-526.57,1.7425,7.17
2024-04-23,0.3628,16.94,-530.62,1.6525,6.78
2024-04-24,0.33060000000000045,15.69,-534.6,1.6075,6.68
2024-04-25,0.2851999999999997,15.97,-542.67,1.7375,6.64
2024-04-26,0.29359999999999964,15.37,-539.48,1.7975,6.87
2024-04-29,0.3304,15.03,-546.41,1.6725,6.87
2024-04-30,0.3631000000000002,14.67,-551.7,0.8675,7.13
2024-05-01,0.3552999999999997,15.65,-548.91,0.8,6.9
2024-05-02,0.3319000000000001,15.39,-548.76,0.8675,7.04
2024-05-03,0.29159999999999986,14.68,-552.71,1.11,6.98
2024-05-06,0.3083,13.49,-557.48,0.9275,7.07
2024-05-07,0.34309999999999974,13.49,-560.27,0.6375,6.78
2024-05-08,0.3734000000000002,13.23,-561.11,0.61,6.66
2024-05-09,0.34280000000000044,13.0,-560.27,0.555,6.63
2024-05-10,0.3623000000000003,12.69,-558.65,0.6175,6.64
2024-05-13,0.3692000000000002,12.55,-562.96,0.72,6.57
2024-05-14,0.3746999999999998,13.6,-566.7,0.7575,6.45
2024-05-15,0.3753000000000002,13.42,-567.92,0.86,6.53
2024-05-16,0.38370000000000015,12.45,-569.93,0.8425,6.51
2024-05-17,0.4203000000000001,12.42,-577.32,0.8825,6.36
2024-05-20,0.40469999999999917,11.99,-578.23,0.9725,6.2011
2024-05-21,0.4045000000000005,12.15,-579.36,1.0575,6.2
2024-05-22,0.4165000000000001,11.86,-574.91,1.1,6.1139
2024-05-23,0.4471999999999996,12.29,-575.99,1.145,6.11
2024-05-24,0.4585999999999997,12.77,-573.98,1.065,6.18
2024-05-27,0.4811000000000005,11.93,-569.65,1.13,6.29
2024-05-28,0.4811000000000005,12.36,-573.52,1.0975,6.11
2024-05-29,0.4264000000000001,12.92,-572.36,1.08,6.05
2024-05-30,0.3609,14.28,-564.01,1.0375,6.22
2024-05-31,0.3788,14.47,-556.7,1.1225,6.36
2024-06-03,0.3742000000000001,12.92,-552.02,1.0875,6.26
2024-06-04,0.4196,13.11,-562.76,1.15,6.22
2024-06-05,0.44450000000000056,13.16,-553.67,1.415,6.22
2024-06-06,0.4466999999999999,12.63,-559.44,1.3525,6.32
2024-06-07,0.4370000000000003,12.58,-564.97,1.345,6.29
2024-06-10,0.4532999999999996,12.22,-565.07,1.395,6.26
2024-06-11,0.4134000000000002,12.74,-563.59,1.3325,6.41
2024-06-12,0.4299999999999997,12.85,-561.24,1.23,6.49
2024-06-13,0.4358000000000004,12.04,-563.21,1.1475,6.74
2024-06-14,0.4527000000000001,11.94,-567.08,1.0975,6.49
2024-06-17,0.4834999999999994,12.66,-567.87,1.0675,6.83
2024-06-18,0.48460000000000036,12.75,-566.48,1.095,7.11
2024-06-19,0.48930000000000007,12.3,-570.6,1.0725,6.9
2024-06-20,0.48930000000000007,12.48,-577.75,1.0425,6.93
2024-06-21,0.47779999999999934,13.28,-578.07,0.9825,6.84
2024-06-24,0.4767999999999999,13.2,-573.44,0.7875,6.94
2024-06-25,0.49129999999999985,13.33,-572.08,0.6,7.04
2024-06-26,0.4947999999999997,12.84,-572.66,0.5525,6.81
2024-06-27,0.4178000000000006,12.55,-573.22,0.4175,6.9532
2024-06-28,0.4255999999999993,12.24,-571.42,0.4175,6.94
2024-07-01,0.35740000000000016,12.44,-573.79,0.5925,6.96
2024-07-02,0.29430000000000067,12.22,-574.52,0.5125,6.7
2024-07-03,0.30959999999999965,12.03,-570.74,0.5625,6.69
2024-07-04,0.34719999999999995,12.09,-577.57,0.715,6.57
2024-07-05,0.34719999999999995,12.26,-584.37,0.7475,6.5
2024-07-08,0.32509999999999994,12.48,-584.81,0.7575,6.4598
2024-07-09,0.35020000000000007,12.37,-586.57,0.7775,6.2213
2024-07-10,0.3305000000000007,12.51,-588.95,0.7125,6.17
2024-07-11,0.33590000000000053,12.85,-588.79,0.6875,6.17
2024-07-12,0.30290000000000017,12.92,-596.08,1.275,6.17
2024-07-15,0.2684999999999995,12.46,-595.46,1.405,6.12
2024-07-16,0.22809999999999953,13.12,-593.8,1.4025,6.13
2024-07-17,0.25959999999999983,13.19,-592.3,1.33,6.16
2024-07-18,0.28029999999999955,14.48,-589.22,1.6925,6.2
2024-07-19,0.2693000000000003,15.93,-586.4,1.6675,6.35
2024-07-22,0.27200000000000024,16.52,-577.82,1.58,6.39
2024-07-23,0.26449999999999996,14.91,-575.63,1.5825,6.41
2024-07-24,0.24069999999999947,14.72,-576.44,1.605,6.32
2024-07-25,0.1468999999999996,18.04,-574.05,1.6975,6.5
2024-07-26,0.1899999999999995,18.46,-569.6,1.7025,6.6
2024-07-29,0.18930000000000025,16.39,-568.78,1.5175,6.84
2024-07-30,0.22529999999999983,16.6,-571.46,1.5325,6.7
2024-07-31,0.21910000000000007,17.69,-568.46,1.6525,6.73
2024-08-01,0.2279,16.36,-575.5,1.835,6.82
2024-08-02,0.17220000000000013,18.59,-577.16,1.975,7.03
2024-08-05,0.08939999999999992,23.39,-563.09,2.325,7.25
2024-08-06,0.13169999999999993,38.57,-539.48,3.73,8.11
2024-08-07,0.08319999999999972,27.71,-547.13,3.0675,8.05
2024-08-08,0.019000000000000128,27.85,-557.51,2.32,8.0
2024-08-09,0.050300000000000455,23.79,-555.46,2.5025,8.27
2024-08-12,0.11329999999999973,20.37,-564.62,2.4925,8.0222
2024-08-13,0.11379999999999946,20.71,-567.79,2.51,7.9
2024-08-14,0.08659999999999979,18.12,-568.89,2.655,7.99
2024-08-15,0.12060000000000004,16.19,-571.88,2.55,7.941
2024-08-16,0.17980000000000018,15.23,-571.6,1.9025,7.7
2024-08-19,0.16709999999999958,14.8,-581.0,1.9025,7.42
2024-08-20,0.19489999999999963,14.65,-586.34,2.14,7.73
2024-08-21,0.17689999999999984,15.88,-586.85,2.2875,7.7
2024-08-22,0.12949999999999973,16.27,-585.01,2.4,7.8449
2024-08-23,0.15139999999999976,17.55,-585.21,2.38,7.8476
2024-08-26,0.11629999999999985,15.86,-585.08,2.3625,7.83
2024-08-27,0.11980000000000013,16.15,-587.02,2.36,8.02
2024-08-28,0.07759999999999989,15.43,-584.64,2.1925,7.92
2024-08-29,0.030100000000000016,17.11,-583.31,1.915,8.03
2024-08-30,0.032399999999999984,15.65,-582.14,1.815,8.0075
2024-09-02,0.013100000000000112,15.0,-584.79,1.71,8.0155
2024-09-03,0.013100000000000112,15.55,-582.89,1.62,7.794
2024-09-04,0.03210000000000024,20.72,-579.62,1.905,7.8412
2024-09-05,-0.0013000000000000789,21.32,-570.92,1.96,7.96
2024-09-06,0.016599999999999948,19.9,-572.33,2.39,8.05
2024-09-09,-0.0618000000000003,22.38,-571.69,2.2775,8.18
2024-09-10,-0.03160000000000007,19.45,-565.68,2.0975,7.9
2024-09-11,-0.04820000000000002,19.08,-565.46,1.9825,7.74
2024-09-12,-0.0118999999999998,17.69,-563.38,1.98,7.96
2024-09-13,-0.03479999999999972,17.07,-572.59,1.8125,7.7551
2024-09-16,-0.06890000000000018,16.56,-576.19,2.01,7.93
2024-09-17,-0.06669999999999998,17.14,-578.24,2.0075,7.97
2024-09-18,-0.04079999999999995,17.61,-580.64,1.475,7.9109
2024-09-19,-0.08660000000000023,18.23,-579.19,1.42,7.9227
2024-09-20,-0.1317999999999997,16.33,-585.84,1.2225,7.85
2024-09-23,-0.15029999999999966,16.15,-589.18,1.085,7.74
2024-09-24,-0.1623000000000001,15.89,-591.46,1.14,7.73
2024-09-25,-0.19010000000000016,15.39,-602.87,1.04,7.79
2024-09-26,-0.2256999999999998,15.41,-605.45,1.0025,7.87
2024-09-27,-0.1676000000000002,15.37,-619.62,0.9925,7.93
2024-09-30,-0.1913999999999998,16.96,-625.78,1.1525,8.1
2024-10-01,-0.13980000000000015,16.73,-623.84,1.19,8.09
2024-10-02,-0.1272000000000002,19.26,-624.78,1.27,8.1
2024-10-03,-0.13949999999999996,18.9,-633.0,1.165,8.3309
2024-10-04,-0.1405000000000003,20.49,-625.03,1.0475,8.35
2024-10-07,-0.045500000000000096,19.21,-628.4,1.0125,8.35
2024-10-08,-0.03039999999999976,22.64,-630.77,0.9925,8.09
2024-10-09,-0.05369999999999964,21.42,-616.11,0.9675,8.093
