,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2022-01-11,1.1342,115.25,1.3598,0.9253,0.7189,1.2646,0.677,9.0782,73.903,14303.0,15.6263,6.3794,1194.07
2022-01-12,1.1359,115.4,1.363,0.9241,0.7205,1.2574,0.678,9.0354,73.9948,14322.0,15.5536,6.37,1192.74
2022-01-13,1.1465,114.41,1.3732,0.9127,0.7301,1.2485,0.687,8.9179,73.889,14301.0,15.339,6.3645,1186.08
2022-01-14,1.1466,113.8,1.3725,0.9105,0.7282,1.2495,0.6864,8.9313,74.125,14295.0,15.3609,6.3479,1187.25
2022-01-17,1.1425,114.4,1.3684,0.9136,0.7217,1.2524,0.6815,9.0245,74.324,14324.0,15.3655,6.3522,1192.26
2022-01-18,1.1397,114.88,1.3645,0.9146,0.7202,1.2501,0.6783,9.0378,74.4417,14336.0,15.454,6.3542,1190.56
2022-01-19,1.1331,114.42,1.359,0.916,0.718,1.252,0.6779,9.1467,74.621,14363.0,15.501,6.3561,1192.03
2022-01-20,1.136,114.4,1.3627,0.9148,0.7234,1.249,0.6769,9.0943,74.362,14338.0,15.2859,6.3458,1190.22
2022-01-21,1.1329,113.86,1.3576,0.915,0.7198,1.2516,0.6728,9.1933,74.4792,14338.0,15.1654,6.3445,1192.43
2022-01-24,1.1324,113.76,1.3543,0.913,0.7162,1.2577,0.6713,9.2064,74.6158,14333.0,15.1016,6.335,1195.32
2022-01-25,1.1302,113.89,1.3483,0.9164,0.7142,1.2638,0.668,9.2596,74.6865,14350.0,15.3006,6.3329,1197.71
2022-01-26,1.1291,113.99,1.3502,0.92,0.7154,1.2598,0.6684,9.2638,74.6865,14356.0,15.2421,6.3283,1197.71
2022-01-27,1.1199,114.77,1.3414,0.9262,0.7069,1.2725,0.6602,9.37,75.285,14389.0,15.3954,6.3643,1205.04
2022-01-28,1.1135,115.65,1.3387,0.9318,0.7018,1.2745,0.6565,9.4078,75.0195,14375.0,15.4919,6.3706,1209.92
2022-01-31,1.1171,115.44,1.3435,0.9317,0.7044,1.2724,0.6577,9.3879,74.8961,14370.0,15.5479,6.3809,1211.52
2022-02-01,1.1267,114.94,1.3478,0.9231,0.7083,1.2671,0.6601,9.2813,74.7565,14311.0,15.3223,6.366,1203.48
2022-02-02,1.1282,114.63,1.3535,0.9201,0.7138,1.2681,0.6635,9.24,74.945,14358.0,15.2471,6.37,1203.16
2022-02-03,1.1297,114.58,1.3558,0.9205,0.713,1.2687,0.6629,9.2068,74.89,14378.0,15.3375,6.3679,1205.05
2022-02-04,1.1467,115.1,1.3582,0.9205,0.7115,1.27,0.6656,9.0907,74.72,14380.0,15.2468,6.3573,1197.39
2022-02-07,1.1432,115.26,1.3543,0.9244,0.7104,1.271,0.6637,9.137,74.645,14390.0,15.4192,6.3601,1200.29
2022-02-08,1.1399,115.48,1.3523,0.9256,0.7117,1.2692,0.6632,9.154,74.7935,14399.0,15.566,6.3753,1199.96
2022-02-09,1.1409,115.4,1.3553,0.9242,0.7155,1.2708,0.6655,9.1355,74.8352,14358.0,15.3362,6.3668,1196.46
2022-02-10,1.1429,115.59,1.3547,0.9236,0.7186,1.267,0.6694,9.1013,74.9529,14339.0,15.1907,6.3612,1195.63
2022-02-11,1.1385,116.01,1.3535,0.9275,0.7124,1.2731,0.6644,9.3221,75.295,14348.0,15.1381,6.3633,1196.28
2022-02-14,1.1338,115.41,1.3539,0.925,0.7123,1.2737,0.6628,9.3366,75.4229,14322.0,15.1793,6.3636,1193.72
2022-02-15,1.1313,115.35,1.3531,0.9247,0.7113,1.2734,0.6627,9.3765,75.6596,14298.0,15.1108,6.3539,1199.54
2022-02-16,1.1375,115.64,1.3559,0.9249,0.7175,1.2704,0.6651,9.2529,75.025,14255.0,15.0891,6.3345,1195.84
2022-02-17,1.1375,115.3,1.3596,0.9221,0.7206,1.2702,0.6701,9.2755,75.0548,14325.0,14.9968,6.3309,1196.41
2022-02-18,1.137,115.12,1.3624,0.9209,0.7215,1.2682,0.6718,9.2849,74.77,14327.0,14.9735,6.3231,1194.34
2022-02-21,1.1374,114.93,1.3629,0.9192,0.7216,1.2732,0.6719,9.3274,74.4779,14328.0,15.0969,6.3274,1190.51
2022-02-22,1.1297,114.74,1.3567,0.9173,0.7195,1.2764,0.6709,9.4557,74.954,14366.0,15.1778,6.3361,1193.18
2022-02-23,1.1339,115.07,1.3608,0.9211,0.7244,1.2736,0.6776,9.3279,74.5852,14341.0,15.0374,6.3196,1191.59
2022-02-24,1.1246,114.63,1.3478,0.9196,0.7178,1.2802,0.6716,9.5152,75.3413,14389.0,15.3061,6.3191,1203.97
2022-02-25,1.121,115.29,1.3419,0.9239,0.7207,1.2785,0.6715,9.4994,75.2988,14367.0,15.2858,6.3128,1202.24
2022-02-28,1.119,115.5,1.3374,0.9258,0.7203,1.2772,0.6714,9.509,75.435,14392.0,15.3881,6.3126,1203.23
2022-03-01,1.123,115.04,1.3424,0.9161,0.7284,1.2667,0.6785,9.4592,75.435,14335.0,15.2879,6.3147,1198.18
2022-03-02,1.1094,115.16,1.3291,0.9192,0.7253,1.273,0.676,9.6978,75.7605,14397.0,15.4784,6.3149,1207.28
2022-03-03,1.1098,115.73,1.3392,0.9197,0.7318,1.2608,0.6785,9.7036,75.8295,14385.0,15.334,6.3233,1206.73
2022-03-04,1.1012,115.45,1.3324,0.9188,0.7355,1.2697,0.6823,9.791,76.1548,14388.0,15.2755,6.3242,1215.67
2022-03-07,1.0871,115.01,1.3202,0.9208,0.741,1.2708,0.6897,9.9537,76.9535,14415.0,15.348,6.3238,1227.6
2022-03-08,1.0861,115.45,1.3092,0.9269,0.7276,1.2834,0.6815,10.0076,76.945,14395.0,15.3728,6.3213,1236.62
2022-03-09,1.0917,115.88,1.3111,0.9288,0.7296,1.2866,0.6819,9.9029,76.8415,14348.0,15.2191,6.3239,1233.19
2022-03-10,1.1065,115.92,1.3194,0.9273,0.7345,1.2795,0.685,9.7076,76.212,14280.0,15.0591,6.3266,1227.74
2022-03-11,1.0978,116.96,1.306,0.9318,0.7327,1.2785,0.6839,9.7321,76.5595,14306.0,15.1047,6.3337,1235.21
2022-03-14,1.0932,117.72,1.3039,0.936,0.7244,1.2775,0.6781,9.6782,76.613,14332.0,15.0581,6.3773,1240.17
2022-03-15,1.1005,117.98,1.3033,0.9382,0.7193,1.2841,0.6752,9.5755,76.484,14330.0,15.0982,6.3994,1243.85
2022-03-16,1.0958,118.37,1.3039,0.941,0.7219,1.2752,0.6778,9.579,76.3188,14312.0,15.0873,6.3604,1236.62
2022-03-17,1.1045,118.67,1.3181,0.941,0.7324,1.2661,0.6851,9.4218,75.864,14306.0,14.9366,6.3563,1209.88
2022-03-18,1.1079,118.87,1.3155,0.9365,0.7399,1.2603,0.6898,9.4237,75.864,14342.0,14.9343,6.3749,1212.66
2022-03-21,1.1051,119.21,1.3153,0.9335,0.7396,1.2603,0.6899,9.4274,76.1303,14340.0,14.9673,6.374,1215.62
2022-03-22,1.0982,120.47,1.314,0.9362,0.7388,1.2599,0.6878,9.5067,76.217,14356.0,14.9369,6.3714,1217.5
2022-03-23,1.1017,121.06,1.3261,0.934,0.746,1.2573,0.6956,9.4513,76.2358,14347.0,14.8239,6.3885,1215.32
2022-03-24,1.0978,121.63,1.3182,0.9335,0.7478,1.2573,0.6954,9.4489,76.355,14352.0,14.776,6.3819,1220.26
2022-03-25,1.1023,121.74,1.319,0.9271,0.751,1.2539,0.6966,9.3994,76.2375,14341.0,14.5388,6.3764,1219.03
2022-03-28,1.0952,123.93,1.3146,0.9355,0.7527,1.2493,0.6944,9.4832,76.241,14362.0,14.5962,6.3888,1227.37
2022-03-29,1.1,123.57,1.3092,0.9355,0.7501,1.2503,0.6894,9.4245,76.1,14364.0,14.6946,6.3843,1220.17
2022-03-30,1.1128,121.88,1.3127,0.9282,0.7514,1.2478,0.6959,9.294,75.8742,14332.0,14.4787,6.3629,1208.95
2022-03-31,1.1151,121.64,1.3136,0.9248,0.7484,1.2511,0.6949,9.2653,75.6725,14369.0,14.436,6.3507,1211.61
2022-04-01,1.1053,122.63,1.3123,0.924,0.7494,1.2512,0.6923,9.3918,75.6725,14365.0,14.5742,6.3627,1216.28
2022-04-04,1.1031,122.65,1.3128,0.9253,0.7521,1.2489,0.6937,9.3827,75.4471,14355.0,14.6015,6.3718,1214.85
2022-04-05,1.0982,122.91,1.3126,0.9257,0.7631,1.2458,0.6996,9.3933,75.346,14348.0,14.5325,6.3639,1211.58
2022-04-06,1.0896,123.89,1.3067,0.9339,0.7578,1.2505,0.6954,9.4274,75.623,14357.0,14.6745,6.3681,1217.93
2022-04-07,1.0898,123.77,1.309,0.9323,0.7486,1.2551,0.6904,9.4604,75.8467,14359.0,14.7139,6.365,1219.01
2022-04-08,1.0867,124.05,1.3041,0.9345,0.7461,1.2588,0.6861,9.4546,75.86,14360.0,14.7371,6.3677,1226.11
2022-04-11,1.091,125.25,1.3028,0.9348,0.7437,1.2604,0.6835,9.4424,75.93,14366.0,14.6386,6.3803,1233.39
2022-04-12,1.0871,125.52,1.3015,0.9338,0.7435,1.2647,0.6829,9.5123,76.093,14363.0,14.5522,6.3771,1230.26
2022-04-13,1.0838,126.04,1.3,0.9322,0.7442,1.2636,0.6802,9.5183,76.147,14363.0,14.4476,6.3743,1227.41
2022-04-14,1.0908,125.33,1.3132,0.9342,0.7445,1.2557,0.6819,9.4495,76.147,14344.0,14.6621,6.3778,1225.9
2022-04-15,1.0812,126.47,1.3074,0.9418,0.7404,1.2594,0.6772,9.5422,76.147,14344.0,14.642,6.3832,1228.3
2022-04-18,1.0792,126.64,1.301,0.9445,0.7367,1.2638,0.6734,9.5761,76.36,14354.0,14.6757,6.3811,1235.35
2022-04-19,1.0802,128.07,1.3015,0.9444,0.7386,1.2576,0.6751,9.5659,76.3113,14340.0,14.7169,6.3896,1238.23
2022-04-20,1.0809,128.67,1.3001,0.9501,0.7416,1.2579,0.6769,9.4892,76.4948,14356.0,15.0152,6.442,1236.36
2022-04-21,1.0927,128.02,1.3075,0.9459,0.7457,1.246,0.6803,9.3791,76.0965,14344.0,15.1543,6.4713,1235.84
2022-04-22,1.0807,128.07,1.2907,0.9547,0.7314,1.263,0.6687,9.5272,76.3554,14357.0,15.5594,6.4999,1239.58
2022-04-25,1.0738,128.2,1.2749,0.9579,0.7181,1.2732,0.6618,9.6164,76.618,14448.0,15.6273,6.5805,1249.66
2022-04-26,1.0676,127.89,1.2713,0.9595,0.7184,1.2745,0.6623,9.7315,76.641,14411.0,15.8161,6.5821,1254.82
2022-04-27,1.0624,127.99,1.2573,0.9649,0.7161,1.2823,0.6575,9.8254,76.6338,14415.0,15.8513,6.5858,1265.25
2022-04-28,1.0555,130.59,1.2556,0.9685,0.7153,1.2804,0.6534,9.7242,76.5379,14497.0,15.8529,6.6347,1269.73
2022-04-29,1.0562,130.01,1.2559,0.9688,0.716,1.2732,0.6532,9.7627,76.3635,14460.0,15.8862,6.6121,1258.34
2022-05-02,1.0533,130.11,1.2574,0.9735,0.7047,1.2875,0.6434,9.883,76.449,14525.0,15.8347,6.6804,1267.34
2022-05-03,1.0519,130.19,1.2537,0.978,0.7112,1.2858,0.6432,9.8648,76.4711,14510.0,16.0323,6.6801,1267.0
2022-05-04,1.0524,130.1,1.2513,0.9797,0.7108,1.2824,0.6442,9.8759,76.4055,14472.0,15.8486,6.6487,1266.78
2022-05-05,1.0598,129.69,1.2543,0.9767,0.7226,1.2749,0.6518,9.7575,76.2157,14437.0,15.5881,6.6453,1258.48
2022-05-06,1.0522,130.53,1.2313,0.9861,0.7074,1.2854,0.6404,9.9925,76.806,14482.0,16.1062,6.7142,1273.53
2022-05-09,1.0512,131.2,1.2288,0.9932,0.7009,1.293,0.6343,10.0094,77.4782,14555.0,16.1722,6.772,1274.35
2022-05-10,1.0557,130.36,1.2317,0.9934,0.6944,1.3017,0.631,10.0657,77.395,14550.0,16.1552,6.7474,1276.76
2022-05-11,1.0552,129.97,1.2345,0.992,0.6979,1.2994,0.6321,10.0223,77.2645,14558.0,16.0631,6.7492,1276.04
2022-05-12,1.046,128.84,1.2201,0.9956,0.6892,1.3012,0.6254,10.1078,77.4875,14597.0,16.1843,6.8123,1290.09
2022-05-13,1.0416,128.8,1.2217,1.0004,0.6899,1.3006,0.625,10.0968,77.315,14618.0,16.0137,6.8021,1280.86
2022-05-16,1.0409,129.36,1.2219,1.0058,0.6899,1.2946,0.6255,10.0825,77.7651,14697.0,16.2908,6.8175,1284.69
2022-05-17,1.0464,129.39,1.2424,0.9984,0.7011,1.2823,0.6345,9.9776,77.645,14648.0,16.087,6.7615,1273.06
2022-05-18,1.0516,129.32,1.2395,0.9976,0.701,1.284,0.6357,9.95,77.5663,14688.0,15.99,6.7608,1267.28
2022-05-19,1.0493,128.23,1.2384,0.9826,0.6992,1.2835,0.6334,9.9967,77.6902,14719.0,16.0342,6.7807,1278.42
2022-05-20,1.0577,127.94,1.2474,0.9724,0.706,1.2796,0.6404,9.9261,77.5775,14652.0,15.8541,6.6819,1267.13
2022-05-23,1.0601,127.59,1.255,0.971,0.7103,1.2788,0.6465,9.8855,77.606,14675.0,15.8495,6.6771,1263.26
2022-05-24,1.0731,127.29,1.2582,0.9622,0.7102,1.2783,0.6454,9.7738,77.6165,14658.0,15.7586,6.6774,1262.47
2022-05-25,1.0684,127.12,1.254,0.9615,0.7094,1.2833,0.6487,9.8395,77.5246,14634.0,15.6895,6.6779,1263.14
2022-05-26,1.0689,126.6,1.2587,0.9594,0.7099,1.2811,0.6484,9.8737,77.567,14608.0,15.6926,6.7522,1264.53
2022-05-27,1.0736,127.13,1.2621,0.9597,0.7135,1.2744,0.651,9.8309,77.632,14577.0,15.6499,6.7528,1255.38
2022-05-30,1.0743,127.36,1.2621,0.9587,0.7174,1.2698,0.6537,9.7832,77.5535,14559.0,15.5425,6.6723,1239.46
2022-05-31,1.0737,127.75,1.2607,0.9611,0.7182,1.268,0.6527,9.8174,77.665,14581.0,15.5803,6.6735,1239.4
2022-06-01,1.0715,129.41,1.2595,0.9604,0.7184,1.2654,0.6506,9.7948,77.5408,14543.0,15.5604,6.698,1244.26
2022-06-02,1.0686,129.9,1.2529,0.9597,0.7184,1.266,0.6494,9.8025,77.5679,14483.0,15.531,6.6817,1251.01
2022-06-03,1.0756,129.89,1.2575,0.9563,0.7256,1.2567,0.6555,9.6967,77.616,14440.0,15.4215,6.6337,1243.45
2022-06-06,1.0742,130.77,1.2547,0.9612,0.7218,1.2565,0.6523,9.7367,77.6665,14452.0,15.4005,6.6489,1251.56
2022-06-07,1.0688,132.77,1.2481,0.9751,0.7184,1.2603,0.6444,9.8262,77.724,14437.0,15.452,6.6698,1256.69
2022-06-08,1.0689,133.58,1.2548,0.9761,0.7194,1.2542,0.6452,9.8016,77.7547,14493.0,15.3668,6.6845,1256.49
2022-06-09,1.0702,133.48,1.2497,0.9794,0.7167,1.2578,0.6439,9.8351,77.8,14560.0,15.2237,6.6912,1256.94
2022-06-10,1.0626,133.61,1.247,0.9784,0.7125,1.2709,0.6422,9.905,77.816,14553.0,15.4394,6.6976,1269.49
2022-06-13,1.0466,134.59,1.224,0.9915,0.6999,1.2837,0.6317,10.099,78.1455,14683.0,16.0758,6.7515,1286.95
2022-06-14,1.0468,134.42,1.2181,0.9905,0.6951,1.2893,0.6278,10.1315,78.0378,14705.0,16.043,6.7452,1285.91
2022-06-15,1.0467,134.71,1.2032,0.999,0.6907,1.2967,0.622,10.1446,78.0811,14744.0,15.9815,6.7286,1292.22
2022-06-16,1.0397,134.23,1.2091,0.9794,0.697,1.2932,0.6251,10.2718,78.09,14767.0,15.8865,6.7217,1291.29
2022-06-17,1.0518,134.3,1.23,0.9636,0.6993,1.2965,0.633,10.1839,78.0825,14823.0,15.9166,6.7051,1294.02
2022-06-20,1.0517,134.66,1.2226,0.9652,0.698,1.2995,0.6343,10.1682,78.0025,14833.0,16.0499,6.6829,1292.08
2022-06-21,1.0557,135.23,1.2297,0.9643,0.6979,1.2912,0.6357,10.074,78.0718,14799.0,15.9588,6.6969,1292.32
2022-06-22,1.0505,136.24,1.2196,0.9675,0.6896,1.2981,0.6259,10.1478,78.2725,14868.0,16.0212,6.7251,1303.53
2022-06-23,1.0508,135.37,1.2176,0.9664,0.6878,1.298,0.6254,10.1752,78.333,14838.0,15.9932,6.7106,1307.47
2022-06-24,1.0524,134.53,1.2268,0.9613,0.6902,1.298,0.6295,10.1467,78.317,14848.0,15.9341,6.6941,1295.55
2022-06-27,1.0588,135.07,1.2322,0.9567,0.6939,1.2869,0.6314,10.059,78.2967,14795.0,15.78,6.6828,1283.23
2022-06-28,1.0584,135.76,1.2271,0.9551,0.6947,1.2839,0.629,10.0605,78.7715,14838.0,15.8748,6.6821,1286.01
2022-06-29,1.0517,136.02,1.2196,0.9562,0.6886,1.2871,0.6238,10.1598,78.9765,14850.0,16.1191,6.7076,1297.43
2022-06-30,1.0446,136.22,1.2131,0.9552,0.6881,1.2912,0.6223,10.234,78.943,14898.0,16.2354,6.6952,1297.25
2022-07-01,1.0447,135.31,1.211,0.9583,0.6799,1.2927,0.6171,10.2929,79.1069,14940.0,16.3857,6.7118,1298.24
2022-07-04,1.0431,135.45,1.2124,0.9593,0.6861,1.2865,0.6236,10.3157,78.9915,14968.0,16.3324,6.6951,1298.38
2022-07-05,1.0375,136.09,1.2081,0.9611,0.6817,1.2872,0.6183,10.3986,79.0913,14988.0,16.3467,6.6988,1304.96
2022-07-06,1.0259,135.43,1.1968,0.9685,0.681,1.3023,0.618,10.488,79.293,14995.0,16.6392,6.7108,1305.07
2022-07-07,1.0192,136.13,1.1938,0.9711,0.6817,1.3007,0.6175,10.5395,79.1329,15008.0,16.8139,6.7113,1300.61
2022-07-08,1.0109,135.84,1.1943,0.9776,0.6819,1.3007,0.6157,10.5927,79.2745,14980.0,16.8327,6.7045,1302.19
2022-07-11,1.0111,136.81,1.1959,0.9794,0.6804,1.2994,0.6163,10.5957,79.4125,14975.0,16.962,6.7098,1306.11
2022-07-12,1.0009,137.35,1.184,0.9841,0.6722,1.3035,0.6109,10.6476,79.6388,14996.0,17.1565,6.7474,1313.59
2022-07-13,1.0033,137.04,1.1905,0.979,0.6773,1.3019,0.6135,10.5857,79.6563,14998.0,16.9966,6.7247,1304.9
2022-07-14,1.0036,139.1,1.1864,0.9844,0.6769,1.3019,0.6119,10.5856,79.8863,15026.0,17.0539,6.7499,1313.95
2022-07-15,1.0028,138.92,1.1832,0.9807,0.6728,1.3117,0.6125,10.5631,79.9055,14982.0,17.2263,6.7774,1327.72
2022-07-18,1.0146,138.09,1.1949,0.9749,0.6831,1.2978,0.6179,10.4029,79.905,14982.0,17.0319,6.7491,1315.79
2022-07-19,1.0242,137.74,1.201,0.9704,0.6879,1.295,0.6217,10.2709,79.902,14978.0,17.0374,6.7496,1310.57
2022-07-20,1.0226,138.13,1.1991,0.9699,0.6907,1.2878,0.6248,10.2438,79.9663,14993.0,17.1708,6.7597,1311.41
2022-07-21,1.0196,138.59,1.1942,0.9734,0.6875,1.2899,0.6204,10.2386,79.9688,15043.0,17.2078,6.7744,1309.4
2022-07-22,1.0139,137.58,1.1928,0.9689,0.6907,1.2882,0.6229,10.2667,79.878,15018.0,17.077,6.7776,1314.33
2022-07-25,1.0193,136.41,1.1994,0.9654,0.6921,1.2917,0.624,10.2142,79.8235,14988.0,16.8346,6.7562,1313.21
2022-07-26,1.0219,136.66,1.2045,0.9647,0.6965,1.2824,0.6259,10.2098,79.753,14987.0,16.6971,6.7584,1307.64
2022-07-27,1.014,136.99,1.2051,0.9623,0.6937,1.286,0.6228,10.2954,79.8933,15008.0,16.8594,6.7624,1313.81
2022-07-28,1.021,135.58,1.2183,0.959,0.6999,1.2805,0.6286,10.206,79.82,14922.0,16.7131,6.7451,1300.91
2022-07-29,1.0236,132.77,1.2214,0.952,0.7025,1.2796,0.6317,10.1515,79.2182,14833.0,16.4092,6.7291,1297.76
2022-08-01,1.023,132.55,1.2197,0.951,0.7017,1.2784,0.6314,10.1656,79.118,14872.0,16.5121,6.759,1302.8
2022-08-02,1.0225,130.83,1.2202,0.9522,0.6927,1.2864,0.6284,10.1778,78.59,14892.0,16.457,6.7724,1307.66
2022-08-03,1.0178,133.22,1.2191,0.9583,0.693,1.2866,0.6257,10.2358,79.0065,14913.0,16.7001,6.7638,1311.77
2022-08-04,1.0179,134.16,1.2167,0.9614,0.6968,1.2845,0.6301,10.2033,79.7483,14933.0,16.7388,6.7626,1310.6
2022-08-05,1.0234,133.3,1.2155,0.9562,0.6965,1.2868,0.6299,10.1296,79.2355,14893.0,16.5614,6.7513,1296.32
2022-08-08,1.0209,134.99,1.2117,0.9573,0.697,1.2894,0.6269,10.1649,79.5485,14879.0,16.6831,6.7622,1303.97
2022-08-09,1.0215,134.89,1.2088,0.9535,0.6979,1.2864,0.6283,10.1476,79.56,14853.0,16.5797,6.7604,1306.13
2022-08-10,1.0211,134.95,1.2087,0.9512,0.6965,1.2877,0.6297,10.1734,79.47,14873.0,16.5724,6.7626,1311.82
2022-08-11,1.0326,132.44,1.2225,0.9403,0.7099,1.2766,0.6424,10.029,79.4513,14768.0,16.1732,6.738,1301.49
2022-08-12,1.0297,133.26,1.2181,0.9421,0.7127,1.2741,0.6455,10.1075,79.6988,14668.0,16.1874,6.7341,1303.16
2022-08-15,1.0234,133.52,1.2105,0.9439,0.7063,1.2845,0.6389,10.2423,79.6988,14738.0,16.3073,6.7785,1310.74
2022-08-16,1.016,133.67,1.2056,0.9465,0.7015,1.2907,0.6344,10.3567,79.2243,14768.0,16.4768,6.8056,1310.54
2022-08-17,1.0167,134.8,1.2098,0.9514,0.6978,1.2869,0.6318,10.3696,79.4065,14760.0,16.4821,6.7874,1314.05
2022-08-18,1.0161,135.3,1.2027,0.9536,0.6922,1.2927,0.6256,10.4268,79.6715,14833.0,16.7395,6.8069,1324.13
2022-08-19,1.009,136.66,1.1912,0.9567,0.691,1.2966,0.623,10.5161,79.79,14838.0,16.9004,6.8232,1327.82
2022-08-22,1.0004,136.85,1.1794,0.9597,0.6888,1.301,0.619,10.6423,79.8973,14890.0,17.0843,6.856,1345.33
2022-08-23,0.9933,137.28,1.1765,0.9652,0.6882,1.3018,0.6182,10.6989,79.8575,14838.0,16.9869,6.8749,1343.56
2022-08-24,0.9953,136.55,1.1827,0.9629,0.6923,1.2974,0.62,10.6585,79.7754,14848.0,17.0163,6.8763,1343.27
2022-08-25,1.0,136.48,1.1842,0.9624,0.6979,1.2907,0.6234,10.5727,79.8738,14823.0,16.8737,6.8592,1335.42
2022-08-26,0.9974,137.02,1.1794,0.9646,0.6962,1.2948,0.6195,10.6026,79.9225,14819.0,16.813,6.8678,1332.25
2022-08-29,0.9943,138.7,1.1673,0.9694,0.6856,1.3068,0.611,10.7008,80.0564,14897.0,16.9179,6.9274,1349.27
2022-08-30,1.0029,138.46,1.1736,0.9703,0.6925,1.2989,0.6164,10.6385,79.532,14843.0,16.8008,6.9194,1347.49
2022-08-31,1.0002,138.6,1.1641,0.9764,0.6879,1.309,0.6138,10.6869,79.555,14843.0,17.0138,6.9025,1341.39
2022-09-01,1.003,139.28,1.1604,0.9762,0.6834,1.3171,0.6108,10.6808,79.552,14883.0,17.1723,6.9099,1354.92
2022-09-02,0.9988,140.25,1.1557,0.9792,0.6795,1.3147,0.6077,10.7623,79.7925,14902.0,17.2888,6.9107,1363.01
2022-09-05,0.9911,140.57,1.1478,0.9828,0.6775,1.3171,0.6082,10.8491,79.8979,14903.0,17.3192,6.9522,1372.93
2022-09-06,0.9976,141.54,1.1584,0.9792,0.6791,1.3106,0.6091,10.7254,79.8924,14887.0,17.1083,6.9542,1373.77
2022-09-07,0.9924,143.9,1.1514,0.9822,0.6731,1.3174,0.603,10.7776,79.8513,14918.0,17.2955,6.9784,1383.62
2022-09-08,0.9982,143.83,1.1487,0.9766,0.6733,1.3132,0.6042,10.7256,79.7525,14900.0,17.3251,6.9691,1382.71
2022-09-09,1.0097,142.36,1.1632,0.9595,0.6861,1.3,0.6129,10.5582,79.5188,14830.0,17.3417,6.9214,1374.76
2022-09-12,1.0175,142.77,1.1686,0.955,0.6879,1.299,0.6147,10.477,79.5555,14842.0,17.1677,6.9247,1379.11
2022-09-13,1.0147,142.26,1.1726,0.9503,0.6889,1.2972,0.614,10.4579,79.1325,14850.0,17.0477,6.9262,1375.63
2022-09-14,0.9988,143.32,1.1526,0.9603,0.6727,1.3169,0.5997,10.6627,79.5008,14908.0,17.4298,6.9725,1394.16
2022-09-15,0.9978,143.57,1.1534,0.9625,0.6761,1.3161,0.601,10.7168,79.5919,14898.0,17.4653,6.9778,1393.79
2022-09-16,0.9956,143.46,1.1373,0.964,0.6676,1.3284,0.5951,10.7862,79.8315,14953.0,17.6581,7.0308,1394.25
2022-09-19,0.998,143.51,1.1379,0.9687,0.6684,1.3313,0.5953,10.8171,79.7125,14983.0,17.7553,7.0225,1395.37
2022-09-20,1.0036,143.47,1.1459,0.9626,0.6718,1.3262,0.594,10.7758,79.6921,14985.0,17.6624,7.0147,1391.3
2022-09-21,0.991,143.75,1.1336,0.9677,0.667,1.3375,0.589,10.9775,79.9213,14998.0,17.734,7.0609,1395.62
2022-09-22,0.9846,145.78,1.1273,0.9781,0.661,1.3485,0.5832,11.0571,80.74,15018.0,17.6931,7.099,1410.91
2022-09-23,0.9775,142.28,1.1184,0.9799,0.6602,1.3512,0.5819,11.1478,80.9528,15039.0,17.7375,7.1119,1413.74
2022-09-26,0.9678,143.83,1.0676,0.9828,0.6504,1.3609,0.5726,11.3128,81.6165,15128.0,18.0755,7.155,1431.29
2022-09-27,0.9647,144.27,1.0805,0.9892,0.6492,1.3663,0.5702,11.2543,81.4125,15123.0,17.9078,7.1492,1419.41
2022-09-28,0.9578,144.57,1.0701,0.9911,0.6393,1.3768,0.5598,11.3941,81.8938,15263.0,18.1541,7.2488,1442.3
2022-09-29,0.9655,144.68,1.0782,0.9845,0.6448,1.3739,0.5661,11.3454,81.911,15263.0,18.0152,7.2077,1439.21
2022-09-30,0.9833,144.32,1.1178,0.9765,0.6502,1.3671,0.5723,11.1014,81.5635,15231.0,17.8936,7.0975,1430.59
2022-10-03,0.9812,145.03,1.1207,0.9879,0.6448,1.3752,0.5654,11.0971,81.8253,15303.0,18.0246,7.1502,1442.91
2022-10-04,0.9876,144.66,1.1392,0.9898,0.6524,1.3594,0.5741,10.9108,81.4503,15250.0,17.7519,7.067,1426.68
2022-10-05,0.9941,144.44,1.1407,0.9827,0.6485,1.3561,0.5729,10.9073,81.5201,15193.0,17.6976,7.0435,1415.36
2022-10-06,0.9911,144.59,1.1329,0.9797,0.6504,1.3604,0.5754,10.9637,81.74,15188.0,17.7714,7.0411,1405.22
2022-10-07,0.9799,144.92,1.1168,0.99,0.6405,1.3739,0.5644,11.1435,82.3815,15251.0,18.007,7.1123,1413.87
2022-10-10,0.9707,145.43,1.1073,0.9974,0.631,1.375,0.5584,11.3021,82.4174,15314.0,18.1678,7.1424,1428.25
2022-10-11,0.9699,145.63,1.1019,1.0007,0.6264,1.385,0.5562,11.3251,82.403,15358.0,18.1351,7.1878,1434.56
2022-10-12,0.9708,146.17,1.0974,0.994,0.6257,1.3812,0.5594,11.3537,82.3363,15359.0,18.2148,7.1737,1426.48
2022-10-13,0.9706,146.83,1.1089,0.9993,0.6278,1.3814,0.561,11.3602,82.383,15362.0,18.3533,7.1931,1431.73
2022-10-14,0.9768,147.49,1.1306,0.9981,0.6324,1.3743,0.5659,11.255,82.3808,15426.0,18.1586,7.1872,1432.28
