,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,ZAR,CNH
2015-09-15,1.1304,119.7,1.5428,0.9699,0.713,1.3245,0.6335,8.2421,13.4191,6.4002
2015-09-16,1.1223,120.55,1.543,0.9757,0.7154,1.3236,0.6342,8.308,13.3779,6.4056
2015-09-17,1.1325,120.97,1.5531,0.9686,0.7163,1.3195,0.6338,8.248,13.3798,6.4103
2015-09-18,1.1298,119.98,1.5536,0.969,0.7189,1.3226,0.6399,8.2473,13.3284,6.387
2015-09-21,1.1282,120.33,1.5533,0.9669,0.7162,1.3191,0.6345,8.267,13.327,6.4055
2015-09-22,1.1159,119.93,1.544,0.9747,0.7101,1.325,0.6317,8.3634,13.625,6.4069
2015-09-23,1.1161,120.24,1.5313,0.9761,0.7049,1.3262,0.629,8.3963,13.6839,6.4324
2015-09-24,1.123,119.63,1.5269,0.9734,0.6949,1.3369,0.6278,8.3941,13.9775,6.4297
2015-09-25,1.1195,120.59,1.518,0.9795,0.7024,1.3337,0.6385,8.4139,13.9152,6.3975
2015-09-28,1.1179,120.07,1.5201,0.9804,0.7007,1.3348,0.636,8.4581,13.9794,6.3797
2015-09-29,1.1235,119.92,1.5191,0.9726,0.6983,1.3407,0.6352,8.4102,13.9515,6.3426
2015-09-30,1.1215,120.24,1.5199,0.9733,0.7033,1.3397,0.6384,8.3835,13.8344,6.3591
2015-10-01,1.1147,120.03,1.5134,0.9783,0.7071,1.3267,0.6437,8.4003,13.8098,6.3673
2015-10-02,1.1216,119.91,1.5185,0.9715,0.7045,1.3152,0.6431,8.3563,13.7316,6.3569
2015-10-05,1.1245,120.23,1.5191,0.9719,0.7098,1.3093,0.6516,8.3183,13.5863,6.3476
2015-10-06,1.1216,120.36,1.5163,0.9744,0.7109,1.3095,0.6486,8.3058,13.6857,6.3557
2015-10-07,1.1255,120.06,1.5313,0.9672,0.7208,1.3022,0.6618,8.2493,13.4326,6.3399
2015-10-08,1.1294,119.83,1.5344,0.9678,0.7188,1.3039,0.6605,8.2283,13.4978,6.3531
2015-10-09,1.1358,120.27,1.5322,0.9616,0.7336,1.2945,0.6686,8.1978,13.3512,6.3384
2015-10-12,1.1369,120.13,1.5345,0.9614,0.7362,1.2939,0.6715,8.1769,13.2893,6.3172
2015-10-13,1.1381,119.74,1.5243,0.9595,0.7293,1.3058,0.6697,8.1302,13.4372,6.3447
2015-10-14,1.1406,119.5,1.536,0.9558,0.7243,1.3014,0.6729,8.1292,13.4346,6.3517
2015-10-15,1.1435,118.25,1.5487,0.9509,0.7347,1.2891,0.6877,8.1414,13.1076,6.346
2015-10-16,1.1348,119.44,1.5438,0.9537,0.7264,1.2914,0.6808,8.2445,13.0851,6.3645
2015-10-19,1.1321,119.43,1.5494,0.9565,0.73,1.291,0.6816,8.2811,13.1082,6.3739
2015-10-20,1.1382,119.65,1.548,0.9506,0.7282,1.3005,0.6842,8.2827,13.2225,6.3719
2015-10-21,1.1359,120.0,1.5451,0.9581,0.7223,1.3012,0.6731,8.2956,13.4174,6.3689
2015-10-22,1.1314,119.73,1.5479,0.9621,0.7219,1.3116,0.6777,8.3282,13.535,6.3833
2015-10-23,1.1018,121.47,1.5314,0.9786,0.7216,1.3166,0.6753,8.5044,13.6412,6.3964
2015-10-26,1.1034,121.07,1.534,0.9809,0.7248,1.3142,0.6766,8.483,13.6276,6.3906
2015-10-27,1.1056,120.42,1.5342,0.9844,0.7246,1.3192,0.6784,8.4898,13.6831,6.3916
2015-10-28,1.1065,120.31,1.5295,0.9832,0.7135,1.3234,0.6727,8.4638,13.628,6.4013
2015-10-29,1.097,120.83,1.527,0.9898,0.7103,1.3205,0.6708,8.5191,13.7587,6.3581
2015-10-30,1.1006,120.62,1.5428,0.9879,0.7138,1.308,0.6778,8.5372,13.8224,6.3219
2015-11-02,1.1026,120.57,1.5472,0.9857,0.7139,1.3109,0.6749,8.5015,13.7976,6.347
2015-11-03,1.0973,120.85,1.5408,0.9888,0.7174,1.3114,0.6712,8.5506,13.8656,6.3511
2015-11-04,1.0924,121.2,1.5416,0.9904,0.7189,1.3066,0.6642,8.5591,13.7798,6.3505
2015-11-05,1.0861,121.89,1.538,0.9965,0.7137,1.3167,0.6613,8.6397,13.9644,6.371
2015-11-06,1.0741,123.13,1.5053,1.0054,0.7043,1.3306,0.6524,8.7224,14.1639,6.3916
2015-11-09,1.0777,123.44,1.5085,1.0031,0.7058,1.3277,0.6545,8.6817,14.2631,6.3919
2015-11-10,1.0735,123.15,1.5108,1.0041,0.7056,1.3275,0.6545,8.6895,14.3154,6.391
2015-11-11,1.0739,123.06,1.5161,1.0053,0.7056,1.327,0.655,8.6815,14.2115,6.3948
2015-11-12,1.0727,122.98,1.519,1.0043,0.7136,1.3272,0.655,8.6726,14.2108,6.3937
2015-11-13,1.0773,122.61,1.5237,1.0061,0.7127,1.3323,0.654,8.6699,14.3862,6.4068
2015-11-16,1.0721,122.98,1.5205,1.0066,0.7108,1.3317,0.6484,8.6933,14.4156,6.3988
2015-11-17,1.0664,123.27,1.5199,1.0117,0.7115,1.331,0.6479,8.7271,14.2896,6.404
2015-11-18,1.0674,123.3,1.5229,1.0138,0.711,1.3308,0.6481,8.7069,14.2237,6.414
2015-11-19,1.0702,123.15,1.5269,1.0183,0.7171,1.3254,0.6519,8.6901,14.1447,6.4108
2015-11-20,1.0646,122.81,1.5191,1.0182,0.7239,1.3346,0.6564,8.7187,13.9611,6.4215
2015-11-23,1.0623,123.18,1.5151,1.0208,0.7178,1.3417,0.6503,8.712,14.0425,6.4307
2015-11-24,1.0651,122.58,1.5125,1.0171,0.7214,1.3357,0.6516,8.7006,14.0868,6.4314
2015-11-25,1.0595,122.6,1.5069,1.0214,0.7259,1.3311,0.6564,8.7404,14.0487,6.4228
2015-11-26,1.0614,122.56,1.508,1.0241,0.7221,1.3304,0.6572,8.7288,14.2067,6.4351
2015-11-27,1.0593,122.8,1.5036,1.0302,0.7193,1.3371,0.6533,8.7361,14.4066,6.4475
2015-11-30,1.0576,123.02,1.5018,1.0304,0.7208,1.3375,0.6556,8.7107,14.3861,6.4327
2015-12-01,1.0594,123.14,1.5093,1.0282,0.7282,1.333,0.6646,8.6912,14.4181,6.4487
2015-12-02,1.0591,123.12,1.5045,1.0266,0.7329,1.3371,0.6665,8.6998,14.3513,6.4415
2015-12-03,1.0563,123.46,1.4941,1.0233,0.7326,1.3325,0.6655,8.7026,14.3405,6.4493
2015-12-04,1.0881,123.11,1.5112,0.9964,0.7339,1.3362,0.6747,8.4824,14.3747,6.4462
2015-12-07,1.0814,123.39,1.5081,1.0015,0.7304,1.3426,0.6672,8.5357,14.4703,6.4724
2015-12-08,1.0845,123.17,1.5008,0.998,0.7219,1.3538,0.6628,8.5405,14.5963,6.4943
2015-12-09,1.0931,122.66,1.5069,0.9907,0.719,1.3574,0.6609,8.46,14.6204,6.5202
2015-12-10,1.094,121.68,1.5176,0.9889,0.7297,1.3544,0.6739,8.4777,15.066,6.5274
2015-12-11,1.0986,121.01,1.5213,0.9826,0.7189,1.3756,0.6717,8.5024,15.8952,6.5323
2015-12-14,1.0952,121.19,1.5157,0.9849,0.721,1.3727,0.6735,8.5212,15.1304,6.5548
2015-12-15,1.1006,121.05,1.5137,0.9838,0.7263,1.3685,0.6798,8.4161,14.8749,6.5312
2015-12-16,1.0921,121.99,1.5022,0.9904,0.7193,1.3763,0.675,8.5003,14.9897,6.5389
2015-12-17,1.085,122.43,1.4927,0.9969,0.7197,1.3833,0.6755,8.5535,14.9691,6.5612
2015-12-18,1.0868,121.16,1.4895,0.9922,0.7176,1.3957,0.6728,8.5571,15.0928,6.5567
2015-12-21,1.0866,121.32,1.4893,0.9956,0.7161,1.3947,0.6749,8.556,15.048,6.5568
2015-12-22,1.0931,121.06,1.4885,0.9911,0.7229,1.3941,0.6815,8.4749,15.1208,6.5338
2015-12-23,1.0921,120.97,1.4876,0.9897,0.7224,1.393,0.6797,8.4656,15.2555,6.5464
2015-12-24,1.0957,120.3,1.4893,0.9864,0.7276,1.3858,0.6825,8.3961,15.2002,6.5454
2015-12-25,1.096,120.33,1.4913,0.9882,0.728,1.3824,0.6841,8.3907,15.2288,6.5423
2015-12-28,1.0985,120.55,1.4914,0.9874,0.726,1.3884,0.6838,8.3696,15.2443,6.5591
2015-12-29,1.0967,120.42,1.4844,0.9887,0.7271,1.3916,0.6864,8.3533,15.2965,6.5747
2015-12-30,1.0922,120.45,1.4818,0.9904,0.7294,1.387,0.6852,8.392,15.3811,6.5694
2015-12-31,1.091,120.39,1.4814,0.9924,0.7314,1.3891,0.6854,8.4162,15.6326,6.5703
2016-01-01,1.0856,120.55,1.4746,1.0014,0.7303,1.3855,0.684,8.4594,15.5575,6.5697
2016-01-04,1.0906,119.0,1.479,0.9985,0.7213,1.3906,0.677,8.4142,15.5553,6.6261
2016-01-05,1.0768,119.12,1.4665,1.0075,0.7171,1.3941,0.6702,8.5682,15.6606,6.6447
2016-01-06,1.0736,118.41,1.4656,1.0095,0.7067,1.4093,0.664,8.6084,15.7898,6.7128
2016-01-07,1.0838,117.63,1.4563,1.0022,0.7002,1.4127,0.6632,8.5667,16.07,6.6908
2016-01-08,1.0922,117.26,1.4517,0.9948,0.6953,1.4172,0.6545,8.501,16.3039,6.6831
2016-01-11,1.0901,117.61,1.4563,0.9958,0.7,1.4118,0.6555,8.508,16.5583,6.6133
2016-01-12,1.0848,117.81,1.4441,1.0011,0.699,1.4215,0.6546,8.536,16.6199,6.5839
2016-01-13,1.0813,118.3,1.4432,1.0081,0.703,1.4211,0.6564,8.5594,16.511,6.5742
2016-01-14,1.0923,117.72,1.437,1.0028,0.6923,1.438,0.6436,8.5062,16.6311,6.6173
2016-01-15,1.0916,116.98,1.4258,1.0012,0.6864,1.4541,0.6463,8.5819,16.7853,6.6139
2016-01-18,1.089,117.44,1.4283,1.005,0.6892,1.4489,0.6468,8.5861,16.7477,6.5888
2016-01-19,1.0873,117.98,1.4314,1.0076,0.6938,1.4459,0.6497,8.5628,16.6483,6.5975
2016-01-20,1.0926,116.43,1.4168,1.0017,0.6852,1.4634,0.6363,8.5465,16.8141,6.6076
2016-01-21,1.0891,116.97,1.4148,1.0065,0.691,1.4481,0.6424,8.5804,16.6804,6.6066
2016-01-22,1.0796,118.78,1.4265,1.0161,0.7002,1.4119,0.6493,8.5845,16.4684,6.6136
2016-01-25,1.0815,118.4,1.4243,1.0149,0.6984,1.4187,0.6486,8.5778,16.4582,6.6174
2016-01-26,1.0827,118.38,1.42,1.0155,0.6975,1.4244,0.6453,8.5567,16.5522,6.6098
2016-01-27,1.087,118.28,1.4308,1.0157,0.7037,1.4127,0.6499,8.5249,16.4145,6.616
2016-01-28,1.0906,118.85,1.4328,1.0135,0.7076,1.4075,0.6463,8.5146,16.3418,6.6154
2016-01-29,1.0831,121.14,1.4244,1.0231,0.7084,1.3976,0.6484,8.5789,15.8907,6.5936
2016-02-01,1.086,121.27,1.4275,1.0222,0.7066,1.4038,0.6464,8.5528,16.0152,6.6055
2016-02-02,1.0912,120.78,1.4388,1.022,0.7052,1.4009,0.6489,8.5536,16.0539,6.622
2016-02-03,1.0931,119.26,1.4477,1.0161,0.7051,1.4015,0.6583,8.5504,16.2201,6.6405
2016-02-04,1.1182,117.46,1.4655,1.0013,0.7229,1.3663,0.6725,8.3777,15.8188,6.6036
2016-02-05,1.1158,116.87,1.4503,0.991,0.7067,1.3917,0.6629,8.454,16.0268,6.5672
2016-02-08,1.1162,116.7,1.4453,0.9921,0.7089,1.3894,0.6629,8.4374,16.0932,6.5726
2016-02-09,1.1212,115.34,1.4467,0.9802,0.7044,1.3864,0.6614,8.4699,16.1239,6.5756
2016-02-10,1.126,115.02,1.4518,0.9745,0.7101,1.3868,0.6657,8.4316,15.8923,6.5331
2016-02-11,1.1313,111.73,1.4459,0.97,0.7041,1.396,0.6654,8.3983,15.8806,6.5391
2016-02-12,1.1256,113.25,1.4503,0.9771,0.7112,1.385,0.6627,8.4017,15.8822,6.5084
2016-02-15,1.1199,113.94,1.4491,0.9833,0.7156,1.3824,0.6671,8.4688,15.8162,6.495
2016-02-16,1.1175,113.75,1.4463,0.9869,0.7158,1.3791,0.6601,8.4795,15.7523,6.5165
2016-02-17,1.1133,114.12,1.4314,0.9907,0.7131,1.3837,0.6597,8.5085,15.7172,6.5303
2016-02-18,1.1126,113.89,1.4337,0.9931,0.7162,1.3683,0.6631,8.4548,15.4013,6.5216
2016-02-19,1.113,112.63,1.4406,0.9904,0.7148,1.3766,0.6632,8.449,15.3981,6.5244
2016-02-22,1.1063,113.15,1.4165,0.9948,0.719,1.377,0.6667,8.4793,15.3072,6.5243
2016-02-23,1.1012,112.01,1.4097,0.994,0.7249,1.3731,0.6711,8.4914,15.1419,6.5344
2016-02-24,1.0984,111.8,1.3901,0.9922,0.717,1.3821,0.6609,8.5296,15.2721,6.539
2016-02-25,1.1022,112.23,1.3925,0.9904,0.7174,1.3697,0.6666,8.4994,15.7332,6.5385
2016-02-26,1.0934,114.0,1.3871,0.9968,0.7126,1.3513,0.6629,8.5638,16.1679,6.5462
2016-02-29,1.0904,112.92,1.3856,1.0004,0.7146,1.3568,0.6608,8.5457,16.0707,6.5561
2016-03-01,1.0873,113.17,1.3998,0.9996,0.7147,1.3521,0.6614,8.5926,15.6975,6.549
2016-03-02,1.0856,114.32,1.3972,0.9985,0.7204,1.3462,0.6596,8.6106,15.7301,6.5545
2016-03-03,1.0879,113.94,1.4071,0.9969,0.7332,1.3435,0.6698,8.6016,15.6892,6.5437
2016-03-04,1.1005,113.74,1.4229,0.9927,0.7439,1.3317,0.6811,8.4843,15.3447,6.5028
2016-03-07,1.0953,113.48,1.4144,0.9993,0.7399,1.3368,0.6755,8.5128,15.3742,6.5197
2016-03-08,1.1017,112.89,1.4221,0.9934,0.743,1.3351,0.6745,8.5068,15.4383,6.5096
2016-03-09,1.0963,112.33,1.4228,1.002,0.7492,1.3385,0.6785,8.485,15.4151,6.5157
2016-03-10,1.0978,113.49,1.4229,0.9976,0.7477,1.3278,0.6666,8.4482,15.204,6.5171
2016-03-11,1.1156,113.86,1.4382,0.9824,0.7565,1.3209,0.6749,8.3412,15.2245,6.4819
2016-03-14,1.1113,113.65,1.4356,0.9873,0.7543,1.3247,0.6715,8.3573,15.3601,6.4934
2016-03-15,1.1085,113.11,1.4159,0.9886,0.7454,1.3386,0.6644,8.3439,15.6509,6.5105
2016-03-16,1.1088,113.59,1.4114,0.9887,0.7457,1.3366,0.6616,8.3369,16.0851,6.5224
2016-03-17,1.1324,111.3,1.4346,0.9697,0.7633,1.3001,0.6818,8.1782,15.4884,6.4748
2016-03-18,1.127,111.55,1.4476,0.9695,0.7608,1.3004,0.6804,8.2316,15.2645,6.4645
2016-03-21,1.1283,111.43,1.4421,0.9688,0.7623,1.303,0.679,8.2141,15.3539,6.4773
2016-03-22,1.1213,111.65,1.4279,0.971,0.7594,1.3073,0.6744,8.2538,15.2573,6.4939
2016-03-23,1.1195,112.67,1.419,0.9731,0.759,1.3071,0.6711,8.2601,15.2733,6.5022
2016-03-24,1.1168,112.63,1.4138,0.9742,0.7509,1.3253,0.6691,8.2942,15.4993,6.5219
2016-03-25,1.1167,113.08,1.4132,0.9776,0.7507,1.327,0.6686,8.3044,15.4551,6.5258
2016-03-28,1.1163,113.55,1.4162,0.9769,0.7531,1.325,0.6702,8.2952,15.4445,6.5218
2016-03-29,1.1205,113.65,1.4263,0.9741,0.7521,1.3178,0.6738,8.2821,15.5132,6.5173
2016-03-30,1.1323,112.32,1.4406,0.9634,0.7665,1.3031,0.6928,8.1622,15.0077,6.4832
2016-03-31,1.1378,112.35,1.4404,0.962,0.7682,1.2953,0.6926,8.1094,14.7797,6.4677
2016-04-01,1.1391,111.69,1.4227,0.958,0.7677,1.3011,0.6904,8.137,14.701,6.4714
2016-04-04,1.1363,111.69,1.4229,0.9611,0.7612,1.3067,0.6849,8.1398,14.7594,6.4808
2016-04-05,1.1359,110.32,1.4205,0.9585,0.754,1.3145,0.6772,8.1512,14.9738,6.4815
2016-04-06,1.1349,110.31,1.4072,0.9601,0.7539,1.3185,0.6783,8.1658,15.1985,6.4916
2016-04-07,1.1373,108.34,1.4077,0.9572,0.7553,1.3106,0.6807,8.1552,15.2061,6.4831
2016-04-08,1.1399,108.07,1.4128,0.9536,0.7556,1.2988,0.6809,8.1539,14.9799,6.479
2016-04-11,1.1391,108.22,1.4234,0.9565,0.7567,1.298,0.684,8.1482,14.7528,6.4813
2016-04-12,1.1409,108.31,1.4317,0.9535,0.7661,1.2864,0.689,8.0788,14.6759,6.4708
2016-04-13,1.1303,109.24,1.4248,0.963,0.766,1.2802,0.6915,8.1095,14.7247,6.485
2016-04-14,1.1259,109.23,1.4131,0.9656,0.7703,1.284,0.6862,8.1432,14.5157,6.4936
2016-04-15,1.1284,108.76,1.4202,0.9679,0.7725,1.2822,0.6919,8.1317,14.5545,6.486
2016-04-18,1.1305,108.33,1.4195,0.9653,0.7705,1.2897,0.6934,8.1268,14.6071,6.489
2016-04-19,1.1335,109.37,1.4368,0.9636,0.7791,1.2727,0.7033,8.1021,14.3012,6.4739
2016-04-20,1.1368,109.22,1.4377,0.9609,0.781,1.2675,0.7005,8.0679,14.2071,6.472
2016-04-21,1.1311,109.75,1.4376,0.9718,0.781,1.2651,0.6964,8.1093,14.2539,6.4824
2016-04-22,1.1222,111.79,1.4403,0.9786,0.7708,1.2672,0.6852,8.1621,14.3973,6.5043
2016-04-25,1.1255,111.08,1.4453,0.9746,0.7714,1.2684,0.687,8.134,14.5004,6.5074
2016-04-26,1.1284,110.89,1.4564,0.975,0.7738,1.2648,0.6887,8.1178,14.4656,6.5049
2016-04-27,1.1309,111.24,1.4607,0.9727,0.7606,1.2591,0.6856,8.1061,14.4238,6.5062
2016-04-28,1.1347,108.06,1.4551,0.9669,0.7619,1.2582,0.6959,8.0691,14.3968,6.4853
2016-04-29,1.1451,106.5,1.4612,0.9599,0.7603,1.2556,0.6977,8.0324,14.2302,6.4869
2016-05-02,1.1479,106.62,1.4627,0.9587,0.7631,1.2544,0.7006,7.9976,14.2239,6.4836
2016-05-03,1.1581,105.83,1.4672,0.9478,0.7562,1.2569,0.699,7.9386,14.4569,6.4907
2016-05-04,1.1484,106.72,1.448,0.9561,0.7473,1.2769,0.689,8.0711,14.7871,6.5148
2016-05-05,1.1426,107.28,1.4462,0.9642,0.7476,1.2845,0.6879,8.1061,15.087,6.5187
2016-05-06,1.1404,107.12,1.4427,0.9725,0.7366,1.2909,0.6831,8.139,14.8839,6.5194
2016-05-09,1.139,108.0,1.4443,0.9693,0.735,1.292,0.6826,8.1368,14.9759,6.5284
2016-05-10,1.1363,109.17,1.4423,0.9752,0.7336,1.2969,0.6732,8.1551,15.3011,6.5441
2016-05-11,1.1395,108.76,1.4424,0.9746,0.7365,1.2875,0.6807,8.1485,15.1899,6.5342
2016-05-12,1.1392,109.23,1.4449,0.9708,0.733,1.2848,0.6819,8.1618,15.0122,6.5468
2016-05-13,1.1309,108.63,1.4365,0.9755,0.7271,1.294,0.6775,8.2488,15.4038,6.5561
2016-05-16,1.1324,108.82,1.4351,0.9765,0.7292,1.2914,0.6796,8.2384,15.5663,6.5465
2016-05-17,1.1321,109.52,1.4476,0.9787,0.7324,1.2918,0.6802,8.2569,15.6805,6.5457
2016-05-18,1.1273,109.44,1.4481,0.984,0.7282,1.2962,0.6774,8.2875,15.7908,6.5583
2016-05-19,1.1203,109.93,1.4636,0.9895,0.7196,1.31,0.6749,8.3541,15.8549,6.5667
2016-05-20,1.1224,110.15,1.4502,0.9903,0.7222,1.3113,0.6765,8.3153,15.6329,6.5645
2016-05-23,1.1207,109.46,1.447,0.9902,0.7212,1.3157,0.6779,8.3334,15.6737,6.5626
2016-05-24,1.1182,109.61,1.4601,0.9913,0.7157,1.3167,0.6727,8.3287,15.6638,6.5648
2016-05-25,1.1144,110.21,1.4661,0.9914,0.7207,1.3113,0.6766,8.3125,15.7502,6.5652
2016-05-26,1.118,110.0,1.4697,0.9913,0.7222,1.2946,0.6741,8.3043,15.5456,6.5613
2016-05-27,1.1115,110.31,1.4623,0.9947,0.7182,1.3021,0.6701,8.351,15.7283,6.5762
2016-05-30,1.114,111.11,1.4602,0.9929,0.7184,1.305,0.6697,8.3268,15.7663,6.5905
2016-05-31,1.1152,111.08,1.4618,0.9902,0.7244,1.3052,0.6733,8.3338,15.8141,6.5871
2016-06-01,1.1158,109.54,1.4446,0.99,0.7258,1.3078,0.6802,8.3278,15.6701,6.5887
2016-06-02,1.1199,108.96,1.4431,0.9867,0.7213,1.3101,0.6794,8.3044,15.58,6.5883
2016-06-03,1.1367,106.53,1.4518,0.9759,0.7367,1.2937,0.6958,8.1425,15.0931,6.5421
2016-06-06,1.1335,107.14,1.4393,0.9751,0.7352,1.2959,0.6922,8.1554,15.0758,6.5707
2016-06-07,1.136,107.76,1.4589,0.9669,0.7446,1.2782,0.6956,8.1198,14.8454,6.5715
2016-06-08,1.1373,107.05,1.4569,0.9624,0.7458,1.2694,0.7001,8.1178,14.8382,6.5764
2016-06-09,1.1343,106.49,1.4466,0.9619,0.7437,1.2726,0.7106,8.1504,14.8381,6.5779
2016-06-10,1.1251,106.97,1.4257,0.9649,0.7373,1.2783,0.7055,8.3103,15.2304,6.6044
2016-06-13,1.127,106.01,1.4158,0.9658,0.7402,1.2781,0.7067,8.281,15.1978,6.5989
2016-06-14,1.1222,105.91,1.4165,0.9658,0.7341,1.2848,0.7003,8.3118,15.3569,6.6036
2016-06-15,1.1224,106.3,1.4195,0.9644,0.7396,1.2848,0.7035,8.3289,15.238,6.5971
2016-06-16,1.1212,104.3,1.4127,0.9657,0.7357,1.3003,0.7043,8.3722,15.373,6.6024
2016-06-17,1.1277,104.16,1.4358,0.96,0.7387,1.2894,0.7049,8.3314,15.1497,6.5973
2016-06-20,1.1327,104.53,1.4624,0.9598,0.7447,1.2818,0.7112,8.2389,14.8911,6.5902
2016-06-21,1.1325,104.59,1.4751,0.9588,0.7493,1.2781,0.7143,8.226,14.663,6.5899
2016-06-22,1.1291,104.57,1.4678,0.9584,0.7495,1.2771,0.7159,8.2654,14.6791,6.5907
2016-06-23,1.1398,105.73,1.4893,0.9551,0.758,1.2704,0.7239,8.1835,14.4231,6.5852
2016-06-24,1.1117,102.22,1.3679,0.972,0.7466,1.3004,0.7124,8.4648,15.0823,6.6366
2016-06-27,1.1014,101.57,1.3211,0.9751,0.741,1.3022,0.7063,8.5191,15.1973,6.6826
2016-06-28,1.1089,102.33,1.3339,0.9787,0.7402,1.3016,0.7064,8.5131,15.1939,6.6759
2016-06-29,1.1089,102.7,1.3422,0.9803,0.7441,1.2986,0.7119,8.504,15.0068,6.6617
2016-06-30,1.1145,102.81,1.3486,0.9757,0.7457,1.2928,0.712,8.4526,14.8024,6.6638
2016-07-01,1.1136,102.52,1.3267,0.9733,0.7498,1.2912,0.7175,8.4361,14.5606,6.678
2016-07-04,1.1123,102.63,1.3258,0.9742,0.7527,1.2872,0.7196,8.4544,14.5149,6.6782
2016-07-05,1.1154,101.72,1.3159,0.9718,0.7499,1.2904,0.7199,8.4439,14.7024,6.6874
2016-07-06,1.1067,100.3,1.2982,0.978,0.7465,1.3006,0.7115,8.553,14.8669,6.6997
2016-07-07,1.1083,101.07,1.3031,0.9768,0.7517,1.294,0.7221,8.5515,14.6897,6.6933
2016-07-08,1.1051,100.54,1.2954,0.9833,0.7569,1.3044,0.7306,8.5814,14.5379,6.7035
2016-07-11,1.1048,102.37,1.298,0.9832,0.7563,1.3077,0.7254,8.5784,14.4999,6.7019
2016-07-12,1.1093,103.76,1.3162,0.9823,0.7631,1.3025,0.7303,8.5311,14.326,6.6985
2016-07-13,1.1085,104.82,1.3297,0.9847,0.7628,1.3026,0.7294,8.5168,14.3274,6.6952
2016-07-14,1.1104,105.43,1.3244,0.9806,0.7645,1.2936,0.7217,8.4846,14.2884,6.6959
2016-07-15,1.1035,104.88,1.3192,0.9827,0.7578,1.2974,0.7116,8.588,14.5736,6.7104
2016-07-18,1.105,105.6,1.3232,0.9835,0.7593,1.2948,0.7102,8.5641,14.2785,6.7134
2016-07-19,1.1059,106.11,1.3169,0.9832,0.7495,1.3014,0.7036,8.5789,14.3552,6.7044
2016-07-20,1.1011,106.55,1.317,0.9867,0.7489,1.3054,0.7032,8.6026,14.3241,6.6808
2016-07-21,1.1015,106.32,1.3185,0.987,0.7493,1.3067,0.6978,8.5958,14.2844,6.6793
2016-07-22,1.0977,106.13,1.3109,0.9871,0.7462,1.3127,0.6997,8.6513,14.2924,6.6826
2016-07-25,1.0989,106.28,1.3131,0.9856,0.7488,1.3163,0.6991,8.6456,14.3114,6.6875
2016-07-26,1.1002,104.43,1.312,0.9879,0.7526,1.3233,0.7069,8.6435,14.4422,6.6774
2016-07-27,1.0994,105.52,1.3101,0.9937,0.7472,1.3194,0.7034,8.6745,14.2976,6.6764
2016-07-28,1.1084,104.72,1.3149,0.9844,0.753,1.3162,0.7089,8.6094,14.2406,6.6663
2016-07-29,1.1174,102.06,1.323,0.9695,0.7596,1.303,0.7199,8.5569,13.8787,6.6307
2016-08-01,1.1164,102.21,1.3181,0.9689,0.7575,1.3072,0.7192,8.5756,13.8633,6.6472
2016-08-02,1.1192,101.77,1.3237,0.9661,0.7574,1.3066,0.7198,8.5476,13.9683,6.6402
2016-08-03,1.1199,101.2,1.3346,0.9686,0.7587,1.3125,0.718,8.5019,13.9984,6.6347
2016-08-04,1.1132,101.33,1.328,0.9736,0.7613,1.3087,0.7167,8.5527,13.7249,6.646
2016-08-05,1.1086,101.82,1.3073,0.9807,0.7619,1.3172,0.7144,8.5668,13.727,6.666
2016-08-08,1.1081,102.33,1.3066,0.9823,0.7636,1.3163,0.7124,8.5858,13.6767,6.6697
2016-08-09,1.1085,102.21,1.2984,0.9832,0.7668,1.3154,0.7146,8.5534,13.5382,6.6699
2016-08-10,1.1173,101.28,1.3067,0.9775,0.7726,1.3029,0.7238,8.4938,13.3003,6.6367
2016-08-11,1.1148,101.37,1.2982,0.975,0.7719,1.3036,0.7259,8.4673,13.317,6.6472
2016-08-12,1.1162,101.3,1.292,0.9744,0.7652,1.2951,0.7197,8.4536,13.4764,6.652
2016-08-15,1.117,101.09,1.2918,0.9743,0.7665,1.2923,0.7204,8.4663,13.4106,6.6485
2016-08-16,1.1277,99.99,1.2979,0.9623,0.7726,1.2826,0.7287,8.3844,13.2608,6.6257
2016-08-17,1.1269,100.72,1.3007,0.9629,0.7623,1.2895,0.723,8.4198,13.465,6.6413
2016-08-18,1.1323,100.35,1.3154,0.9583,0.769,1.282,0.728,8.367,13.2996,6.6382
2016-08-19,1.1325,100.22,1.3075,0.9605,0.7627,1.2871,0.7272,8.3852,13.5163,6.6561
2016-08-22,1.1296,100.54,1.3086,0.9635,0.7606,1.2926,0.7246,8.3982,13.6434,6.6652
2016-08-23,1.1333,100.18,1.3181,0.962,0.7643,1.2904,0.7326,8.3529,13.5168,6.6569
2016-08-24,1.1279,100.23,1.3242,0.965,0.7623,1.2922,0.7318,8.386,14.1057,6.6688
2016-08-25,1.129,100.42,1.3197,0.9652,0.7617,1.2915,0.7313,8.4009,14.0657,6.6677
2016-08-26,1.1198,101.84,1.3137,0.9782,0.7564,1.3003,0.7236,8.4817,14.3694,6.6933
2016-08-29,1.1181,102.18,1.3089,0.9781,0.7558,1.3008,0.7242,8.4865,14.4911,6.6912
2016-08-30,1.1168,102.33,1.3084,0.9801,0.7551,1.3039,0.7239,8.5062,14.4275,6.6898
2016-08-31,1.1142,103.24,1.3138,0.9841,0.7514,1.3103,0.7247,8.538,14.4934,6.6912
