,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,ZAR,CNH
2019-01-22,1.1377,109.61,1.286,0.997,0.7159,1.3287,0.6727,9.0122,13.8672,6.8027
2019-01-23,1.1363,109.45,1.2915,0.9966,0.7123,1.3321,0.671,9.0308,13.9252,6.8146
2019-01-24,1.1358,109.63,1.2992,0.9986,0.7138,1.3321,0.679,9.0309,13.8592,6.7972
2019-01-25,1.1344,109.78,1.3039,0.9952,0.7094,1.3355,0.6766,9.0692,13.8188,6.8036
2019-01-28,1.1407,109.54,1.3189,0.9931,0.7182,1.3218,0.6831,9.0456,13.62,6.7599
2019-01-29,1.1414,109.45,1.3172,0.9915,0.718,1.3226,0.6853,9.0625,13.65,6.7555
2019-01-30,1.144,109.43,1.3165,0.9922,0.7168,1.326,0.6849,9.0553,13.6381,6.7533
2019-01-31,1.1429,109.4,1.3098,0.9964,0.7202,1.3233,0.684,9.0913,13.592,6.7309
2019-02-01,1.1477,108.6,1.3135,0.9931,0.7271,1.3139,0.6906,9.0304,13.3393,6.721
2019-02-04,1.1456,109.5,1.3077,0.9946,0.7244,1.3096,0.6906,9.0601,13.3282,6.7526
2019-02-05,1.1447,109.88,1.3052,0.9978,0.7228,1.3093,0.689,9.073,13.3902,6.7808
2019-02-06,1.1417,109.94,1.3013,1.001,0.7245,1.3108,0.6891,9.1177,13.3816,6.7712
2019-02-07,1.1397,109.67,1.2965,0.9999,0.7137,1.3192,0.6853,9.1473,13.4693,6.7731
2019-02-08,1.1337,109.86,1.2899,1.0023,0.7107,1.3241,0.6759,9.2349,13.5991,6.7836
2019-02-11,1.1328,109.74,1.2946,1.0002,0.7096,1.3286,0.6748,9.2678,13.6248,6.7844
2019-02-12,1.1304,110.19,1.2905,1.0033,0.7084,1.3283,0.6749,9.2768,13.7343,6.7995
2019-02-13,1.1286,110.49,1.2851,1.0071,0.7085,1.3271,0.6732,9.2614,13.7615,6.7816
2019-02-14,1.1317,110.69,1.2883,1.0058,0.7113,1.3234,0.6816,9.2072,13.8558,6.7733
2019-02-15,1.1272,111.04,1.2835,1.0088,0.7104,1.3267,0.6831,9.2762,14.0881,6.7857
2019-02-18,1.1294,110.44,1.2897,1.0058,0.714,1.3255,0.6859,9.2848,14.0869,6.7778
2019-02-19,1.1328,110.55,1.2936,1.0032,0.7154,1.3236,0.6871,9.2403,14.0689,6.7707
2019-02-20,1.1307,110.81,1.2925,1.0042,0.7113,1.3251,0.6825,9.3634,14.1683,6.7735
2019-02-21,1.1342,110.78,1.3034,1.0011,0.7156,1.3182,0.6865,9.3123,14.1146,6.7221
2019-02-22,1.1344,110.74,1.3069,1.0014,0.7109,1.3191,0.6815,9.3476,13.9073,6.7163
2019-02-25,1.1337,110.69,1.306,1.0001,0.713,1.3143,0.6843,9.3435,13.9699,6.7026
2019-02-26,1.1364,110.73,1.3069,0.9986,0.717,1.3126,0.6889,9.3102,13.873,6.68
2019-02-27,1.1364,110.87,1.3215,1.0003,0.7155,1.3207,0.6883,9.3168,13.8412,6.6898
2019-02-28,1.1395,110.44,1.3295,0.9969,0.7167,1.3138,0.6878,9.2636,13.865,6.6804
2019-03-01,1.1402,110.76,1.3298,0.9948,0.7136,1.3178,0.6836,9.1921,13.9741,6.6885
2019-03-04,1.1376,111.77,1.3239,0.9985,0.7085,1.3293,0.6806,9.2529,14.1795,6.7101
2019-03-05,1.1338,111.86,1.3218,1.0009,0.7084,1.3304,0.6805,9.2998,14.2557,6.7023
2019-03-06,1.1324,111.95,1.3159,1.0011,0.7079,1.3348,0.6795,9.3258,14.1465,6.7076
2019-03-07,1.1303,111.88,1.3144,1.0047,0.7029,1.3379,0.6776,9.335,14.2073,6.7157
2019-03-08,1.1316,111.66,1.316,1.004,0.7048,1.3427,0.6785,9.3225,14.3353,6.7123
2019-03-11,1.1238,111.12,1.3005,1.0076,0.7044,1.3415,0.6805,9.4234,14.4388,6.7308
2019-03-12,1.1243,111.25,1.2991,1.0091,0.7043,1.3421,0.6807,9.4111,14.368,6.7315
2019-03-13,1.1269,111.34,1.3157,1.009,0.7069,1.3404,0.6844,9.3855,14.2823,6.7188
2019-03-14,1.1293,111.35,1.3152,1.0061,0.7059,1.3359,0.6836,9.3436,14.3306,6.716
2019-03-15,1.1306,111.61,1.3233,1.0046,0.7045,1.3331,0.6813,9.3232,14.4598,6.7323
2019-03-18,1.1325,111.46,1.3294,1.002,0.7085,1.3335,0.6844,9.2357,14.4144,6.7136
2019-03-19,1.1352,111.48,1.3254,1.0003,0.7101,1.333,0.6866,9.2184,14.457,6.7176
2019-03-20,1.1355,111.22,1.3293,0.9997,0.71,1.3313,0.6862,9.2123,14.387,6.7157
2019-03-21,1.1351,111.51,1.324,0.9991,0.7093,1.3338,0.6845,9.1845,14.4865,6.6977
2019-03-22,1.1388,110.63,1.3133,0.9942,0.7132,1.332,0.6898,9.1518,14.2274,6.6949
2019-03-25,1.1318,109.87,1.3186,0.9945,0.7083,1.3426,0.6876,9.2731,14.4957,6.7251
2019-03-26,1.1313,110.16,1.3178,0.9936,0.7091,1.3416,0.6879,9.2288,14.4354,6.7191
2019-03-27,1.1323,110.37,1.3231,0.9928,0.7129,1.3389,0.6905,9.2248,14.3583,6.7181
2019-03-28,1.1278,110.31,1.321,0.9933,0.7099,1.3404,0.681,9.2505,14.6029,6.7333
2019-03-29,1.1252,110.32,1.3162,0.9953,0.709,1.3427,0.6808,9.3173,14.6747,6.7415
2019-04-01,1.122,110.8,1.3036,0.9946,0.7115,1.3352,0.6808,9.293,14.3216,6.7178
2019-04-02,1.1231,110.96,1.3105,0.9952,0.7115,1.3352,0.6822,9.271,14.243,6.7192
2019-04-03,1.12,111.36,1.306,0.9998,0.7079,1.3321,0.6765,9.3224,14.171,6.7247
2019-04-04,1.1243,111.51,1.3171,0.997,0.7116,1.3306,0.6793,9.2736,14.1633,6.7128
2019-04-05,1.1228,111.4,1.3147,0.9985,0.7115,1.3355,0.6778,9.2725,14.1586,6.7187
2019-04-08,1.1217,111.71,1.3027,1.0002,0.7101,1.3387,0.6735,9.2935,14.0805,6.711
2019-04-09,1.1243,111.47,1.3055,0.9996,0.7103,1.3377,0.6735,9.2845,14.1126,6.7221
2019-04-10,1.1278,111.29,1.3087,0.9993,0.7147,1.3299,0.6748,9.2384,14.0291,6.7168
2019-04-11,1.1275,111.22,1.3082,1.0006,0.7146,1.3327,0.6754,9.2589,13.9725,6.7248
2019-04-12,1.1284,111.12,1.3097,1.0017,0.7161,1.3353,0.6758,9.257,13.9616,6.7226
2019-04-15,1.1308,112.01,1.3076,1.0028,0.7186,1.3337,0.6764,9.2705,13.9627,6.7066
2019-04-16,1.131,111.95,1.311,1.0029,0.7173,1.3332,0.6759,9.2489,13.9467,6.7089
2019-04-17,1.1301,111.9,1.3087,1.0058,0.7144,1.3388,0.6751,9.2646,14.0823,6.712
2019-04-18,1.131,112.01,1.3046,1.0088,0.7197,1.3324,0.6736,9.231,13.9401,6.6863
2019-04-19,1.1254,111.92,1.3009,1.0111,0.716,1.3371,0.6695,9.3129,14.0898,6.7023
2019-04-22,1.1244,111.93,1.2995,1.0144,0.7149,1.3389,0.6686,9.302,14.0537,6.7062
2019-04-23,1.125,111.92,1.2989,1.0147,0.7135,1.3356,0.6678,9.3045,14.1132,6.7113
2019-04-24,1.1253,111.87,1.3009,1.0193,0.7111,1.3373,0.666,9.3323,14.1796,6.7209
2019-04-25,1.1209,111.86,1.2939,1.0187,0.7035,1.3454,0.6622,9.3653,14.3419,6.7226
2019-04-26,1.1133,111.83,1.2874,1.0223,0.7001,1.3512,0.6592,9.5656,14.5166,6.7536
2019-04-29,1.1156,111.6,1.2926,1.0192,0.7043,1.3457,0.666,9.5,14.3869,6.7407
2019-04-30,1.1153,111.74,1.2921,1.0199,0.7051,1.3471,0.6666,9.5082,14.3388,6.7388
2019-05-01,1.1212,111.33,1.3009,1.0193,0.7052,1.3441,0.6672,9.484,14.3225,6.7401
2019-05-02,1.1236,111.3,1.3064,1.0158,0.7051,1.3396,0.6657,9.4973,14.2999,6.7283
2019-05-03,1.1202,111.53,1.305,1.0191,0.7022,1.3442,0.6629,9.5291,14.4447,6.7393
2019-05-06,1.1171,110.72,1.3105,1.018,0.6983,1.3434,0.6617,9.5628,14.4368,6.7685
2019-05-07,1.1198,110.79,1.3109,1.0187,0.699,1.3471,0.6617,9.581,14.4732,6.7813
2019-05-08,1.1197,110.58,1.3087,1.0193,0.7016,1.3459,0.6597,9.5555,14.4472,6.784
2019-05-09,1.1204,110.01,1.3018,1.0171,0.7003,1.3477,0.6584,9.589,14.3959,6.8002
2019-05-10,1.1191,109.88,1.2984,1.019,0.6974,1.3474,0.6575,9.6419,14.3696,6.8474
2019-05-13,1.1238,109.78,1.3021,1.0117,0.6999,1.3418,0.6599,9.6106,14.167,6.8482
2019-05-14,1.1235,109.66,1.3025,1.008,0.6975,1.3434,0.658,9.6429,14.2851,6.9032
2019-05-15,1.1229,109.68,1.2952,1.0079,0.6946,1.3459,0.6581,9.5967,14.2547,6.9087
2019-05-16,1.1196,109.36,1.2908,1.0074,0.6917,1.348,0.6556,9.6201,14.2561,6.9153
2019-05-17,1.1206,109.64,1.2822,1.009,0.6926,1.3407,0.6575,9.5889,14.1374,6.9074
2019-05-20,1.116,110.1,1.2737,1.0114,0.6924,1.3456,0.6538,9.6385,14.416,6.9473
2019-05-21,1.1154,109.92,1.2741,1.0099,0.6915,1.3438,0.6535,9.6512,14.3953,6.9459
2019-05-22,1.1146,110.29,1.2695,1.0103,0.6877,1.3414,0.6504,9.67,14.4305,6.9372
2019-05-23,1.1169,110.46,1.2668,1.0096,0.6889,1.3382,0.6504,9.6307,14.3678,6.9277
2019-05-24,1.1136,110.04,1.2646,1.0085,0.6869,1.3468,0.6486,9.6471,14.4587,6.9407
2019-05-27,1.1199,109.32,1.2725,1.0023,0.6921,1.3432,0.6543,9.551,14.4218,6.9157
2019-05-28,1.1192,109.49,1.2686,1.0051,0.6923,1.3451,0.6546,9.5684,14.4642,6.9144
2019-05-29,1.1189,109.39,1.2675,1.004,0.6922,1.3476,0.6549,9.5535,14.6169,6.9278
2019-05-30,1.1157,109.4,1.2643,1.0063,0.6918,1.3502,0.6517,9.5877,14.787,6.926
2019-05-31,1.1137,109.73,1.2631,1.0094,0.6927,1.3494,0.652,9.5499,14.6422,6.9269
2019-06-03,1.1167,108.37,1.2627,1.0022,0.6927,1.3534,0.6538,9.4925,14.57,6.937
2019-06-04,1.1184,108.29,1.2648,0.9989,0.6956,1.3498,0.6563,9.4808,14.5441,6.926
2019-06-05,1.1259,107.95,1.269,0.9929,0.699,1.3426,0.6601,9.4335,14.6095,6.9271
2019-06-06,1.1261,108.31,1.2709,0.9918,0.6996,1.3378,0.6638,9.435,14.7341,6.9213
2019-06-07,1.1235,108.19,1.2689,0.9954,0.6975,1.3408,0.6623,9.4391,14.914,6.9299
2019-06-10,1.1321,108.55,1.2711,0.9852,0.7007,1.3249,0.6657,9.4035,14.9575,6.95
2019-06-11,1.1308,108.61,1.2675,0.9904,0.6964,1.3277,0.6613,9.4236,14.9046,6.9544
2019-06-12,1.1314,108.74,1.2701,0.992,0.6953,1.3263,0.658,9.4383,14.7879,6.9293
2019-06-13,1.132,108.35,1.2738,0.9933,0.695,1.3295,0.6576,9.4427,14.7731,6.9302
2019-06-14,1.1287,108.5,1.2671,0.993,0.6907,1.3302,0.6562,9.4782,14.8356,6.933
2019-06-17,1.1213,108.48,1.2599,0.9987,0.6869,1.3405,0.6494,9.4924,14.8148,6.9296
2019-06-18,1.122,108.69,1.2597,0.9989,0.6868,1.3412,0.6505,9.4917,14.8143,6.9333
2019-06-19,1.1203,108.29,1.2536,0.999,0.6845,1.3416,0.6512,9.5008,14.6423,6.9361
2019-06-20,1.1207,108.4,1.2587,0.997,0.6872,1.3379,0.6525,9.5397,14.5406,6.908
2019-06-21,1.1303,107.78,1.2724,0.9859,0.6921,1.3194,0.6587,9.4183,14.2353,6.8614
2019-06-24,1.136,107.39,1.2723,0.977,0.6926,1.3216,0.6578,9.36,14.3126,6.8624
2019-06-25,1.1391,107.29,1.2741,0.9752,0.6946,1.3186,0.6604,9.3066,14.3266,6.8783
2019-06-26,1.1385,106.97,1.2755,0.9762,0.6972,1.3171,0.665,9.2493,14.2797,6.878
2019-06-27,1.1367,107.69,1.269,0.9771,0.6984,1.3154,0.6677,9.2634,14.3155,6.8758
2019-06-28,1.1379,107.84,1.2716,0.9769,0.6992,1.3133,0.669,9.2734,14.1333,6.8778
2019-07-01,1.137,108.11,1.2694,0.977,0.703,1.3093,0.6725,9.2835,14.0963,6.8436
2019-07-02,1.1337,108.26,1.2637,0.9823,0.6995,1.3102,0.6699,9.2949,14.1425,6.8447
2019-07-03,1.1299,108.26,1.2626,0.9881,0.6992,1.3118,0.6665,9.3399,14.1484,6.8805
2019-07-04,1.1297,107.63,1.257,0.9844,0.7024,1.3093,0.6692,9.3089,14.0855,6.8884
2019-07-05,1.1286,107.79,1.2575,0.9857,0.7018,1.3072,0.6683,9.3236,13.9736,6.8776
2019-07-08,1.1223,108.43,1.2516,0.9915,0.6974,1.3073,0.664,9.4462,14.1771,6.8951
2019-07-09,1.1215,108.53,1.2524,0.992,0.6981,1.3074,0.6638,9.4489,14.1643,6.8887
2019-07-10,1.1202,108.8,1.2466,0.9946,0.6933,1.3124,0.6613,9.491,14.212,6.8928
2019-07-11,1.1217,108.92,1.247,0.9917,0.692,1.3127,0.6598,9.476,14.1842,6.8905
2019-07-12,1.1272,108.13,1.2561,0.986,0.698,1.305,0.6672,9.385,13.8982,6.8709
2019-07-15,1.1269,107.9,1.2552,0.9848,0.7009,1.304,0.6687,9.3659,13.965,6.8778
2019-07-16,1.1278,107.92,1.2546,0.9825,0.7031,1.303,0.6728,9.3617,13.8804,6.8747
2019-07-17,1.1223,107.97,1.2419,0.9861,0.7026,1.3055,0.6718,9.3934,13.8706,6.8786
2019-07-18,1.1219,108.25,1.2405,0.9898,0.7012,1.3061,0.6723,9.3753,13.9525,6.8798
2019-07-19,1.1213,107.86,1.2478,0.9884,0.7031,1.3057,0.6743,9.371,14.0123,6.8842
2019-07-22,1.1218,107.79,1.253,0.9829,0.7045,1.3066,0.6765,9.3827,13.9232,6.8817
2019-07-23,1.1222,107.87,1.2469,0.9813,0.7052,1.3053,0.6783,9.3969,13.9139,6.8796
2019-07-24,1.1181,108.1,1.246,0.9831,0.7031,1.3137,0.6735,9.4517,13.8825,6.8818
2019-07-25,1.1154,108.03,1.252,0.9851,0.6987,1.3127,0.6708,9.4367,13.8935,6.8764
2019-07-26,1.114,108.06,1.2496,0.9856,0.6969,1.3132,0.6692,9.4408,13.927,6.8754
2019-07-29,1.1127,108.68,1.2387,0.9932,0.6918,1.3167,0.6639,9.4846,14.2794,6.8788
2019-07-30,1.1124,108.63,1.2319,0.9918,0.6907,1.3171,0.6627,9.5076,14.2149,6.8947
2019-07-31,1.1146,108.62,1.2169,0.9901,0.6884,1.3173,0.6614,9.5496,14.2319,6.8852
2019-08-01,1.1147,108.56,1.2166,0.9899,0.6895,1.3149,0.6609,9.5692,14.2099,6.8902
2019-08-02,1.1034,108.99,1.2104,0.9958,0.6846,1.3222,0.6561,9.6742,14.474,6.9107
2019-08-05,1.1109,106.59,1.2135,0.9831,0.6798,1.3213,0.6536,9.6468,14.7497,6.973
2019-08-06,1.1171,106.11,1.2166,0.9745,0.6765,1.323,0.6519,9.6282,14.9343,7.0903
2019-08-07,1.1202,106.34,1.2186,0.9748,0.6787,1.3196,0.6548,9.5932,14.8489,7.0688
2019-08-08,1.1184,106.21,1.2135,0.979,0.6733,1.3296,0.6435,9.6072,14.8603,7.0815
2019-08-09,1.1201,106.09,1.2152,0.976,0.6783,1.3305,0.6453,9.6053,15.1544,7.0732
2019-08-12,1.1207,105.58,1.2066,0.9728,0.6789,1.322,0.6476,9.5438,15.2612,7.1013
2019-08-13,1.1197,105.13,1.2087,0.9715,0.6752,1.3238,0.6451,9.5871,15.4382,7.1004
2019-08-14,1.1216,105.22,1.2086,0.9677,0.6773,1.3255,0.6457,9.546,15.2969,7.0932
2019-08-15,1.118,106.14,1.2095,0.9724,0.6757,1.3262,0.6434,9.5921,15.2523,7.0368
2019-08-16,1.1154,105.76,1.2094,0.9728,0.677,1.3321,0.6435,9.6157,15.3438,7.0618
2019-08-19,1.1095,106.32,1.215,0.9793,0.6782,1.3273,0.6436,9.6565,15.3025,7.0388
2019-08-20,1.1107,106.58,1.2122,0.9797,0.6777,1.3257,0.6417,9.6663,15.3526,7.0548
2019-08-21,1.1082,106.32,1.2074,0.9795,0.6778,1.3333,0.6411,9.7149,15.3622,7.0722
2019-08-22,1.1102,106.45,1.2121,0.9798,0.6789,1.3297,0.641,9.6456,15.2038,7.0712
2019-08-23,1.1069,106.45,1.2139,0.9829,0.6765,1.3295,0.6379,9.6727,15.1999,7.0914
2019-08-26,1.1148,105.13,1.2267,0.9739,0.673,1.3291,0.6377,9.6227,15.29,7.1675
2019-08-27,1.112,105.82,1.2242,0.9797,0.6767,1.3312,0.6379,9.6625,15.3025,7.1548
2019-08-28,1.1107,105.81,1.2255,0.9804,0.676,1.3229,0.6372,9.6337,15.2589,7.1668
2019-08-29,1.1093,105.74,1.2209,0.9805,0.6747,1.3305,0.6355,9.6969,15.3427,7.1673
2019-08-30,1.1075,106.26,1.22,0.9826,0.6743,1.3285,0.6343,9.7355,15.3324,7.1497
2019-09-02,1.0987,106.11,1.2149,0.9897,0.6722,1.3314,0.631,9.8407,15.2358,7.1669
2019-09-03,1.0967,106.39,1.2075,0.9913,0.6714,1.3334,0.6307,9.8094,15.2267,7.1761
2019-09-04,1.0938,106.18,1.2034,0.9905,0.6725,1.3363,0.6286,9.882,15.1552,7.1819
2019-09-05,1.1017,106.22,1.2205,0.9845,0.6787,1.3322,0.6355,9.7557,14.8841,7.1532
2019-09-06,1.1056,106.64,1.2334,0.983,0.6823,1.3194,0.6395,9.6585,14.8043,7.1414
2019-09-09,1.1028,106.86,1.2291,0.9875,0.6839,1.3172,0.6421,9.6453,14.8098,7.1092
2019-09-10,1.1026,106.98,1.2381,0.9911,0.6866,1.316,0.6435,9.6664,14.7049,7.1218
2019-09-11,1.1039,107.38,1.2336,0.9908,0.6856,1.318,0.6419,9.734,14.6802,7.1067
2019-09-12,1.1008,107.67,1.2347,0.9933,0.6867,1.3142,0.6418,9.6828,14.7014,7.111
2019-09-13,1.1024,107.88,1.2319,0.9903,0.6877,1.3189,0.643,9.6551,14.6328,7.0803
2019-09-16,1.1075,107.64,1.2488,0.9893,0.688,1.3224,0.6378,9.6164,14.573,7.0421
2019-09-17,1.1039,107.76,1.2451,0.9913,0.6874,1.3264,0.6378,9.6634,14.6763,7.063
2019-09-18,1.1025,108.13,1.2403,0.9943,0.6834,1.3256,0.6326,9.7052,14.776,7.0939
2019-09-19,1.1044,108.19,1.2463,0.9958,0.6834,1.3268,0.6333,9.7267,14.6451,7.0854
2019-09-20,1.1066,107.92,1.2449,0.9911,0.6789,1.3284,0.6307,9.6989,14.7024,7.0942
2019-09-23,1.1008,107.63,1.2476,0.9916,0.6775,1.3256,0.6257,9.7105,14.9225,7.1105
2019-09-24,1.0984,107.46,1.2423,0.9913,0.6771,1.3293,0.6273,9.7688,14.908,7.1206
2019-09-25,1.0988,107.69,1.2444,0.9894,0.6789,1.3258,0.6297,9.7298,14.8827,7.1059
2019-09-26,1.0994,107.32,1.2414,0.9863,0.6775,1.3264,0.6315,9.7124,15.0133,7.1256
2019-09-27,1.093,107.57,1.2342,0.9944,0.6761,1.3251,0.6302,9.752,14.9752,7.127
2019-09-30,1.0946,107.98,1.2299,0.991,0.6761,1.3244,0.6294,9.7967,15.1252,7.14
2019-10-01,1.0922,107.93,1.2302,0.9953,0.6751,1.3249,0.6263,9.8103,15.2161,7.1435
2019-10-02,1.0901,108.29,1.2301,1.0013,0.6695,1.3271,0.6222,9.9118,15.3169,7.1479
2019-10-03,1.0921,107.59,1.2251,0.9994,0.6681,1.325,0.6235,9.8947,15.2864,7.1576
2019-10-04,1.0957,107.07,1.2295,1.0006,0.672,1.3332,0.6288,9.8953,15.1648,7.1335
2019-10-07,1.0979,106.97,1.2313,0.9946,0.6763,1.3319,0.6323,9.844,15.0505,7.1125
2019-10-08,1.0978,106.89,1.2331,0.9945,0.6737,1.3312,0.6286,9.9118,15.1425,7.1354
2019-10-09,1.0987,106.95,1.222,0.9917,0.6742,1.332,0.6318,9.8933,15.2455,7.1437
2019-10-10,1.0981,107.37,1.2227,0.9942,0.6744,1.3307,0.6312,9.9443,15.1756,7.1314
2019-10-11,1.1026,107.42,1.2245,0.9926,0.6764,1.3311,0.6327,9.8362,15.1538,7.1226
2019-10-14,1.1044,108.28,1.2638,0.997,0.6783,1.3199,0.6332,9.8125,14.7637,7.0866
2019-10-15,1.1031,108.19,1.2555,0.9954,0.6754,1.3214,0.6288,9.846,14.7942,7.0737
2019-10-16,1.1016,108.22,1.2653,0.9973,0.6755,1.3227,0.6276,9.8364,14.849,7.0851
2019-10-17,1.1025,108.73,1.2754,0.9981,0.6737,1.3214,0.6254,9.8172,14.9711,7.1061
2019-10-18,1.1113,108.8,1.2883,0.9914,0.6828,1.3172,0.6329,9.7246,14.8386,7.0776
2019-10-21,1.1146,108.48,1.2925,0.9861,0.6849,1.3139,0.6379,9.6835,14.7758,7.0722
2019-10-22,1.1163,108.58,1.2982,0.9854,0.6876,1.3106,0.641,9.6133,14.7767,7.0672
2019-10-23,1.1142,108.57,1.2961,0.9884,0.6862,1.3089,0.6418,9.6283,14.6659,7.0781
2019-10-24,1.1107,108.47,1.2862,0.9906,0.6838,1.3098,0.6402,9.6711,14.691,7.0741
2019-10-25,1.1128,108.64,1.2893,0.9905,0.6834,1.308,0.6396,9.6248,14.6138,7.0726
2019-10-28,1.1082,108.67,1.2825,0.9947,0.6823,1.3062,0.6353,9.6849,14.6101,7.0603
2019-10-29,1.1095,108.72,1.2831,0.9951,0.6829,1.3058,0.6356,9.6824,14.5717,7.0646
2019-10-30,1.109,108.94,1.2866,0.996,0.6848,1.306,0.6344,9.731,14.6693,7.0618
2019-10-31,1.1122,108.84,1.2895,0.992,0.6873,1.3081,0.6359,9.712,14.6265,7.054
2019-11-01,1.1155,108.28,1.2944,0.9879,0.6895,1.3169,0.6403,9.6558,15.0961,7.0511
2019-11-04,1.1165,108.21,1.2939,0.9862,0.6908,1.3138,0.6439,9.5619,14.8603,7.0427
2019-11-05,1.1163,108.45,1.2916,0.9879,0.6908,1.3154,0.6437,9.5671,14.8304,7.0318
2019-11-06,1.1122,108.84,1.2907,0.9907,0.6918,1.312,0.6416,9.6224,14.7129,6.9944
2019-11-07,1.109,109.03,1.2888,0.993,0.69,1.3161,0.638,9.6107,14.802,7.0023
2019-11-08,1.1089,109.18,1.2865,0.9915,0.6908,1.3164,0.6381,9.5915,14.7139,6.9722
2019-11-11,1.1021,109.21,1.2778,0.9967,0.6867,1.3221,0.6336,9.6849,14.8194,6.9905
2019-11-12,1.1034,108.97,1.282,0.9949,0.6861,1.3222,0.6365,9.7125,14.8805,7.0096
2019-11-13,1.1024,109.17,1.2834,0.9952,0.6836,1.3251,0.633,9.6954,14.8532,7.0085
2019-11-14,1.1013,108.94,1.2857,0.99,0.6826,1.3265,0.6389,9.742,14.978,7.0233
2019-11-15,1.0998,108.65,1.2856,0.9889,0.6792,1.3265,0.6395,9.7206,14.8393,7.0224
2019-11-18,1.1052,108.8,1.2897,0.9895,0.6809,1.3225,0.6407,9.6473,14.707,7.0063
2019-11-19,1.1058,109.05,1.2957,0.9905,0.6809,1.3224,0.6401,9.6382,14.7925,7.017
2019-11-20,1.1069,108.82,1.2932,0.9915,0.6819,1.3206,0.6407,9.6214,14.7393,7.025
2019-11-21,1.1066,108.44,1.2902,0.9917,0.6812,1.3313,0.642,9.6945,14.8091,7.0364
2019-11-22,1.1082,108.62,1.2942,0.9908,0.6809,1.3303,0.6433,9.6154,14.7197,7.032
2019-11-25,1.1026,108.7,1.2845,0.9973,0.6794,1.3302,0.641,9.6266,14.71,7.0431
2019-11-26,1.1013,108.84,1.2883,0.9976,0.6789,1.33,0.6414,9.6198,14.7156,7.0292
2019-11-27,1.1017,108.96,1.2853,0.9971,0.6776,1.3314,0.642,9.6041,14.8209,7.039
2019-11-28,1.1005,109.12,1.2884,0.9979,0.6784,1.3266,0.6426,9.5966,14.7444,7.0169
2019-11-29,1.1011,109.45,1.2938,0.9986,0.677,1.3295,0.6427,9.5894,14.7497,7.03
2019-12-02,1.1013,109.51,1.2917,1.0004,0.6764,1.3282,0.6428,9.5796,14.6453,7.0266
2019-12-03,1.1012,109.64,1.29,0.9995,0.6789,1.3285,0.6472,9.5611,14.6798,7.0396
2019-12-04,1.1073,108.86,1.2984,0.99,0.6846,1.33,0.6522,9.5284,14.6602,7.0635
2019-12-05,1.1074,108.66,1.3049,0.9888,0.6829,1.3282,0.6508,9.5397,14.5755,7.0557
2019-12-06,1.1089,108.94,1.3137,0.9887,0.683,1.318,0.653,9.4981,14.6524,7.0399
2019-12-09,1.1055,108.65,1.3123,0.9905,0.6833,1.3256,0.6561,9.4978,14.625,7.0275
2019-12-10,1.107,108.48,1.3166,0.9902,0.6825,1.3259,0.6555,9.5179,14.634,7.0344
2019-12-11,1.1077,108.57,1.3177,0.9858,0.6814,1.3238,0.6545,9.5283,14.7416,7.0387
2019-12-12,1.1082,108.67,1.3153,0.985,0.6836,1.3237,0.6545,9.4394,14.79,7.0368
2019-12-13,1.1129,108.65,1.3197,0.9822,0.6884,1.317,0.6584,9.3899,14.6559,7.0366
2019-12-16,1.1126,109.37,1.3338,0.9842,0.6892,1.318,0.66,9.4303,14.53,7.0153
2019-12-17,1.1139,109.42,1.3368,0.9837,0.6884,1.3133,0.6609,9.37,14.4533,7.0028
2019-12-18,1.116,109.55,1.3205,0.9818,0.6851,1.317,0.6577,9.3799,14.3829,6.9927
2019-12-19,1.1134,109.46,1.3097,0.98,0.6854,1.3149,0.6568,9.3916,14.378,6.9971
2019-12-20,1.1144,109.52,1.3105,0.9801,0.6876,1.3117,0.6586,9.3889,14.3322,7.0014
2019-12-23,1.1081,109.4,1.3001,0.9819,0.6896,1.3162,0.6599,9.4066,14.2712,7.0006
2019-12-24,1.1083,109.39,1.2977,0.9808,0.6922,1.3151,0.6617,9.417,14.2455,7.0085
2019-12-25,1.1072,109.41,1.294,0.9821,0.6918,1.3164,0.6633,9.4307,14.1821,7.0062
2019-12-26,1.1093,109.37,1.2963,0.9807,0.6917,1.3155,0.6638,9.3913,14.14,6.9925
2019-12-27,1.1085,109.55,1.2968,0.9815,0.6922,1.3154,0.6644,9.4163,14.1774,6.9975
2019-12-30,1.1179,109.45,1.3066,0.975,0.6979,1.3076,0.6696,9.3375,14.049,6.996
2019-12-31,1.1194,109.14,1.3118,0.9724,0.6995,1.3068,0.6722,9.3437,14.0661,6.9804
2020-01-01,1.1217,108.54,1.3175,0.9671,0.701,1.303,0.6735,9.3101,14.0193,6.9621
2020-01-02,1.1221,108.59,1.3269,0.9685,0.7024,1.2989,0.6724,9.3562,13.9941,6.9652
2020-01-03,1.1198,108.81,1.3211,0.9699,0.6997,1.2992,0.6706,9.3625,14.0009,6.9613
2020-01-06,1.1168,108.07,1.3085,0.9718,0.6954,1.2992,0.6664,9.391,14.3167,6.9674
2020-01-07,1.1196,108.0,1.3152,0.9691,0.6953,1.2971,0.6675,9.3999,14.2634,6.9682
2020-01-08,1.1176,108.41,1.3161,0.971,0.6879,1.2981,0.6644,9.4199,14.2549,6.9375
2020-01-09,1.1127,108.68,1.312,0.9723,0.6867,1.3011,0.6648,9.4481,14.2341,6.942
