,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2021-11-24,1.1209,115.05,1.3355,0.9361,0.7211,1.2693,0.6903,9.091,74.395,14265.0,15.8577,6.3914,1186.4
2021-11-25,1.1222,115.35,1.3318,0.9334,0.7188,1.2664,0.685,9.0857,74.51,14288.0,15.8477,6.3904,1190.15
2021-11-26,1.1317,113.38,1.3337,0.9231,0.7123,1.2791,0.6822,9.1625,74.87,14358.0,16.286,6.3975,1193.56
2021-11-29,1.1285,113.44,1.3354,0.926,0.715,1.2741,0.6828,9.1334,75.0925,14319.0,16.1304,6.3855,1192.93
2021-11-30,1.1362,112.84,1.3354,0.918,0.7131,1.2782,0.6816,9.0571,75.1675,14332.0,16.1009,6.3752,1187.85
2021-12-01,1.1326,113.43,1.3317,0.9199,0.7157,1.2752,0.6848,9.0193,74.9113,14347.0,15.8895,6.3721,1179.03
2021-12-02,1.1332,113.08,1.3317,0.9197,0.7106,1.2794,0.6814,9.0617,74.9913,14398.0,15.8667,6.3752,1175.62
2021-12-03,1.1315,112.8,1.3236,0.9172,0.7001,1.2843,0.675,9.1437,75.17,14420.0,16.0809,6.3748,1179.98
2021-12-06,1.1298,113.23,1.3262,0.9218,0.7028,1.2799,0.675,9.1044,75.425,14442.0,15.982,6.378,1182.6
2021-12-07,1.1261,113.59,1.3256,0.924,0.7087,1.2699,0.6769,9.0994,75.44,14378.0,15.9523,6.3689,1179.4
2021-12-08,1.1292,113.39,1.3214,0.9232,0.7124,1.2636,0.6771,9.0855,75.455,14357.0,15.8144,6.348,1175.75
2021-12-09,1.1314,113.53,1.3189,0.9223,0.7156,1.2677,0.6801,9.061,75.52,14367.0,15.799,6.3468,1174.03
2021-12-10,1.1313,113.44,1.3273,0.9213,0.7172,1.2722,0.6796,9.0542,75.78,14371.0,15.9761,6.3763,1181.19
2021-12-13,1.1271,113.66,1.3251,0.9241,0.7129,1.2754,0.6771,9.0772,75.7637,14331.0,15.9326,6.3702,1180.83
2021-12-14,1.1316,113.57,1.3236,0.9195,0.7124,1.2813,0.676,9.0777,75.8687,14325.0,16.0425,6.3681,1182.7
2021-12-15,1.1267,113.83,1.3261,0.9248,0.7125,1.2875,0.6741,9.1214,76.23,14334.0,16.2394,6.3732,1185.73
2021-12-16,1.13,114.17,1.3284,0.9253,0.7202,1.2776,0.6815,9.0684,76.095,14362.0,15.9527,6.3771,1183.88
2021-12-17,1.124,113.63,1.3245,0.9234,0.7125,1.2889,0.675,9.13,76.085,14355.0,15.8845,6.3872,1180.82
2021-12-20,1.1267,113.61,1.3199,0.9238,0.7109,1.2918,0.6717,9.1307,75.9138,14402.0,15.8632,6.386,1190.98
2021-12-21,1.1291,113.71,1.3247,0.9214,0.7134,1.2937,0.6752,9.1325,75.6025,14304.0,15.8264,6.3815,1192.64
2021-12-22,1.1293,114.28,1.3315,0.9235,0.7162,1.2906,0.6778,9.1296,75.55,14290.0,15.8992,6.3802,1192.09
2021-12-23,1.1327,114.31,1.3417,0.9195,0.7242,1.2814,0.6835,9.1073,75.2437,14233.0,15.7251,6.3742,1187.84
2021-12-24,1.1319,114.38,1.3386,0.9191,0.7221,1.2815,0.6818,9.1264,75.0163,14197.0,15.5452,6.3739,1186.4
2021-12-27,1.1321,114.68,1.3407,0.9183,0.7215,1.283,0.68,9.1187,74.9937,14229.0,15.5393,6.3752,1186.9
2021-12-28,1.1331,114.83,1.345,0.9162,0.725,1.2793,0.6814,9.063,74.66,14214.0,15.7454,6.3727,1188.27
2021-12-29,1.1284,115.0,1.3425,0.9191,0.722,1.283,0.6796,9.0761,74.7363,14256.0,15.8542,6.3713,1186.68
2021-12-30,1.1317,115.13,1.3482,0.9165,0.7263,1.2791,0.6834,9.0725,74.42,14270.0,15.9321,6.3747,1189.05
2021-12-31,1.137,115.08,1.3532,0.9129,0.7263,1.2637,0.6826,9.0542,74.3375,14263.0,15.9372,6.357,1189.88
2022-01-03,1.1355,115.08,1.3512,0.9127,0.725,1.2681,0.6825,9.0646,74.26,14266.0,15.8308,6.3681,1191.81
2022-01-04,1.1295,115.9,1.3501,0.9175,0.7206,1.2748,0.6787,9.1048,74.555,14313.0,15.9629,6.3777,1194.11
2022-01-05,1.1308,115.77,1.3533,0.9153,0.725,1.2719,0.681,9.0636,74.3613,14371.0,15.9128,6.3727,1196.89
2022-01-06,1.1312,115.87,1.3529,0.9186,0.7173,1.2765,0.6766,9.1266,74.4975,14391.0,15.774,6.3846,1200.92
2022-01-07,1.136,115.56,1.3588,0.9188,0.7181,1.2643,0.6773,9.053,74.3075,14351.0,15.5806,6.3829,1201.46
2022-01-10,1.133,115.57,1.3588,0.9216,0.7197,1.2622,0.6774,9.0844,74.0375,14299.0,15.595,6.3807,1199.11
2022-01-11,1.133,115.44,1.3605,0.9266,0.7181,1.2641,0.6764,9.0863,73.9113,14304.0,15.5881,6.3808,1194.85
2022-01-12,1.1357,115.46,1.3627,0.9236,0.721,1.2537,0.6781,9.0485,73.9175,14324.0,15.4847,6.3722,1190.42
2022-01-13,1.1461,114.52,1.3743,0.9127,0.7307,1.2482,0.6881,8.9323,73.885,14295.0,15.3113,6.3635,1187.8
2022-01-14,1.1411,114.19,1.3675,0.914,0.7208,1.2552,0.6804,9.0257,74.1537,14296.0,15.3899,6.3578,1187.27
2022-01-17,1.142,114.46,1.3679,0.9135,0.7222,1.2506,0.681,9.0262,74.2425,14324.0,15.383,6.3521,1192.65
2022-01-18,1.139,114.75,1.3613,0.9149,0.7186,1.2515,0.6771,9.0526,74.5813,14336.0,15.4674,6.3572,1190.14
2022-01-19,1.1347,114.48,1.3632,0.9155,0.7214,1.2472,0.6798,9.1254,74.4313,14364.0,15.3764,6.35,1191.45
2022-01-20,1.1346,114.26,1.3617,0.9153,0.7235,1.2497,0.6778,9.1198,74.5088,14341.0,15.214,6.3519,1192.19
2022-01-21,1.1344,113.68,1.3553,0.9115,0.7185,1.2581,0.6717,9.1967,74.425,14336.0,15.1042,6.3414,1193.93
2022-01-24,1.1319,113.73,1.3499,0.9118,0.7136,1.2606,0.6692,9.2462,74.5687,14335.0,15.272,6.3283,1196.2
2022-01-25,1.128,114.11,1.347,0.9198,0.7136,1.2639,0.6678,9.3044,74.7775,14350.0,15.3483,6.3354,1198.66
2022-01-26,1.1282,114.16,1.3513,0.9204,0.7176,1.2569,0.6694,9.2507,74.7775,14353.0,15.1645,6.3265,1197.7
2022-01-27,1.1188,115.16,1.3407,0.9279,0.7077,1.2703,0.6615,9.3415,75.0737,14389.0,15.2727,6.3704,1202.63
2022-01-28,1.1151,115.26,1.3401,0.9305,0.6988,1.277,0.6548,9.4323,75.0412,14375.0,15.5999,6.3678,1206.16
2022-01-31,1.1168,115.48,1.3439,0.933,0.705,1.274,0.6573,9.3867,74.6225,14368.0,15.5195,6.3814,1209.5
2022-02-01,1.1262,114.72,1.3498,0.9225,0.7087,1.2676,0.6598,9.272,74.8013,14331.0,15.2892,6.3703,1205.25
2022-02-02,1.1309,114.41,1.3551,0.9192,0.7152,1.2685,0.6645,9.2047,74.8387,14357.0,15.2702,6.3619,1203.98
2022-02-03,1.1279,114.77,1.3547,0.9223,0.7114,1.2713,0.6633,9.2186,74.86,14378.0,15.3445,6.3635,1206.49
2022-02-04,1.1449,115.26,1.3531,0.9256,0.7072,1.2757,0.6603,9.1525,74.6963,14380.0,15.4622,6.3635,1197.04
2022-02-07,1.1421,115.02,1.3497,0.9245,0.709,1.2735,0.6606,9.1712,74.69,14393.0,15.5319,6.3643,1200.52
2022-02-08,1.1428,115.25,1.3555,0.9228,0.7125,1.2695,0.664,9.1338,74.7475,14399.0,15.4511,6.3702,1197.96
2022-02-09,1.1442,115.43,1.3585,0.9231,0.7176,1.2685,0.6684,9.1043,74.805,14358.0,15.2926,6.3677,1196.3
2022-02-10,1.1436,115.83,1.357,0.9239,0.7196,1.2674,0.6704,9.1654,74.9475,14342.0,15.0979,6.3611,1196.43
2022-02-11,1.135,115.42,1.3564,0.9259,0.7137,1.2737,0.6679,9.3374,75.3788,14347.0,15.212,6.3655,1198.63
2022-02-14,1.1314,115.15,1.3518,0.9245,0.71,1.2772,0.6605,9.4403,75.6013,14326.0,15.2335,6.3628,1195.62
2022-02-15,1.1348,115.64,1.3552,0.9247,0.7138,1.2713,0.6623,9.3158,75.3375,14300.0,15.0939,6.3521,1199.79
2022-02-16,1.1381,115.69,1.3569,0.9248,0.7171,1.2677,0.6645,9.2763,75.075,14256.0,15.0836,6.3391,1197.56
2022-02-17,1.1375,115.04,1.3611,0.9209,0.7209,1.2703,0.6712,9.3052,75.11,14326.0,14.9531,6.336,1197.13
2022-02-18,1.1322,115.01,1.3589,0.9215,0.7177,1.2752,0.6697,9.3963,74.6625,14327.0,15.1346,6.3248,1195.6
2022-02-21,1.1356,114.85,1.363,0.9173,0.7206,1.2749,0.6722,9.364,74.515,14328.0,15.1314,6.3278,1191.83
2022-02-22,1.1352,114.93,1.3572,0.9187,0.7225,1.2733,0.6734,9.3394,74.875,14366.0,15.1369,6.3262,1192.54
2022-02-23,1.1351,115.06,1.3602,0.9188,0.7264,1.2707,0.6791,9.3092,74.5663,14338.0,15.0304,6.3128,1193.49
2022-02-24,1.1178,114.67,1.3425,0.9245,0.7175,1.283,0.6698,9.5704,75.6537,14391.0,15.295,6.3249,1202.44
2022-02-25,1.1268,115.55,1.3409,0.9252,0.7226,1.2713,0.6743,9.3907,75.2925,14364.0,15.1563,6.3141,1201.72
2022-02-28,1.1229,115.56,1.3411,0.921,0.722,1.2737,0.6739,9.4328,75.34,14382.0,15.4342,6.3089,1202.37
2022-03-01,1.1182,114.86,1.3392,0.9198,0.7273,1.2667,0.677,9.5551,75.34,14335.0,15.3948,6.3146,1199.79
2022-03-02,1.1098,115.28,1.3319,0.919,0.7261,1.2714,0.6762,9.7215,75.71,14390.0,15.4549,6.3213,1206.03
2022-03-03,1.1087,115.73,1.3381,0.9196,0.7305,1.2629,0.6779,9.7126,75.91,14394.0,15.2763,6.3242,1204.72
2022-03-04,1.0928,114.82,1.323,0.9167,0.737,1.2731,0.686,9.8558,76.1662,14387.0,15.3903,6.3252,1214.17
2022-03-07,1.0833,115.08,1.3155,0.9252,0.7402,1.2723,0.6877,10.0571,76.9725,14415.0,15.3939,6.3265,1226.95
2022-03-08,1.0898,115.59,1.3121,0.9267,0.7296,1.2835,0.6837,9.948,76.915,14396.0,15.3353,6.3226,1237.76
2022-03-09,1.0967,115.87,1.3162,0.9277,0.7329,1.2819,0.6847,9.8287,76.565,14342.0,15.1851,6.3218,1234.32
2022-03-10,1.1035,115.99,1.316,0.9262,0.7336,1.2822,0.6851,9.7306,76.305,14276.0,15.1324,6.3302,1228.34
2022-03-11,1.0912,117.29,1.3037,0.9342,0.7293,1.2744,0.6809,9.7587,76.5925,14301.0,15.0412,6.358,1231.95
2022-03-14,1.0961,118.05,1.304,0.9354,0.7243,1.2754,0.6795,9.6369,76.5675,14333.0,15.0582,6.3819,1241.99
2022-03-15,1.0995,118.02,1.3035,0.9387,0.7199,1.2846,0.6757,9.5723,76.6113,14327.0,15.138,6.4063,1242.93
2022-03-16,1.0999,118.31,1.3058,0.9409,0.7243,1.2713,0.6795,9.5006,76.2688,14312.0,15.0099,6.3678,1235.69
2022-03-17,1.1047,118.59,1.3185,0.94,0.7339,1.2661,0.6851,9.4521,75.805,14302.0,14.9162,6.3677,1214.34
2022-03-18,1.1051,119.17,1.3178,0.9318,0.7415,1.2603,0.6908,9.4169,75.805,14340.0,14.9694,6.367,1207.56
2022-03-21,1.1046,119.22,1.3135,0.9308,0.738,1.2615,0.6887,9.4313,76.125,14337.0,14.9592,6.3651,1216.47
2022-03-22,1.1003,120.88,1.3211,0.9351,0.7427,1.2586,0.694,9.4702,76.1812,14348.0,14.8714,6.3758,1218.27
2022-03-23,1.1002,120.99,1.3218,0.9347,0.7473,1.2584,0.6958,9.4321,76.3013,14347.0,14.7739,6.3864,1213.78
2022-03-24,1.0988,121.65,1.3196,0.9321,0.7492,1.2566,0.6952,9.4109,76.3737,14352.0,14.7563,6.3847,1218.66
2022-03-25,1.0983,122.05,1.3182,0.93,0.7515,1.2477,0.6972,9.4193,76.2063,14346.0,14.5417,6.3838,1218.87
2022-03-28,1.0989,124.27,1.3156,0.9351,0.7519,1.248,0.6933,9.4749,76.165,14360.0,14.5761,6.3819,1227.44
2022-03-29,1.1047,123.51,1.3097,0.9358,0.7496,1.2488,0.6898,9.379,75.9925,14370.0,14.6294,6.3812,1219.65
2022-03-30,1.1129,121.93,1.3141,0.9261,0.7523,1.2479,0.6979,9.2864,75.9113,14344.0,14.5108,6.3612,1209.74
2022-03-31,1.1093,121.67,1.312,0.9251,0.7489,1.2524,0.6936,9.3166,75.7887,14363.0,14.5136,6.3507,1211.93
2022-04-01,1.1043,122.52,1.3114,0.9264,0.7496,1.2522,0.6927,9.3679,75.7887,14370.0,14.6648,6.3678,1215.46
2022-04-04,1.1001,122.81,1.3095,0.9274,0.7506,1.25,0.6928,9.4307,75.5488,14355.0,14.6545,6.3761,1214.3
2022-04-05,1.097,122.89,1.3126,0.9259,0.7626,1.2456,0.6999,9.3777,75.3337,14348.0,14.54,6.3702,1212.69
2022-04-06,1.0912,123.96,1.3084,0.9334,0.7571,1.2494,0.6954,9.4196,75.7575,14359.0,14.6512,6.3695,1218.21
2022-04-07,1.0894,123.82,1.3072,0.9332,0.7479,1.2559,0.6897,9.4634,75.96,14362.0,14.7128,6.3654,1219.18
2022-04-08,1.0877,124.34,1.3025,0.9343,0.7458,1.2572,0.6849,9.4541,75.905,14362.0,14.6457,6.3699,1225.01
2022-04-11,1.0913,125.48,1.3045,0.9341,0.7449,1.2586,0.6846,9.4388,75.955,14365.0,14.5944,6.3805,1233.3
2022-04-12,1.0867,125.59,1.3014,0.9326,0.7436,1.265,0.6839,9.495,76.1387,14366.0,14.5754,6.3796,1236.06
2022-04-13,1.0827,126.05,1.3002,0.9336,0.7421,1.2653,0.6778,9.5435,76.1837,14363.0,14.4787,6.3743,1227.61
2022-04-14,1.0906,125.26,1.3134,0.9348,0.744,1.2542,0.6817,9.446,76.1837,14344.0,14.6484,6.3815,1224.48
2022-04-15,1.081,126.46,1.306,0.9431,0.7395,1.261,0.6764,9.5753,76.1837,14381.0,14.6254,6.3815,1229.72
2022-04-18,1.0801,126.61,1.3028,0.9426,0.7369,1.2635,0.6741,9.5733,76.2688,14356.0,14.6018,6.3755,1233.91
2022-04-19,1.0794,128.34,1.303,0.9486,0.7366,1.2601,0.6739,9.5794,76.5038,14340.0,14.8574,6.4016,1236.6
2022-04-20,1.0859,127.78,1.3058,0.9475,0.744,1.2543,0.6796,9.4293,76.2075,14357.0,15.0019,6.4384,1235.98
2022-04-21,1.09,128.06,1.3066,0.948,0.7445,1.2486,0.6793,9.4124,76.1588,14344.0,15.2257,6.4718,1238.36
2022-04-22,1.079,128.5,1.2839,0.9575,0.7244,1.271,0.6639,9.5536,76.4837,14362.0,15.6082,6.5262,1239.17
2022-04-25,1.0724,128.17,1.2709,0.9585,0.7151,1.2757,0.6599,9.656,76.6913,14454.0,15.7135,6.6014,1250.08
2022-04-26,1.069,127.72,1.2714,0.958,0.7211,1.2737,0.6635,9.7307,76.5788,14411.0,15.648,6.5661,1250.58
2022-04-27,1.061,127.92,1.2589,0.9644,0.7157,1.2831,0.6587,9.8217,76.5287,14413.0,15.88,6.5773,1265.73
2022-04-28,1.0498,130.4,1.2465,0.9728,0.7091,1.2863,0.6477,9.8493,76.49,14494.0,15.9311,6.6465,1272.49
2022-04-29,1.0545,129.7,1.2574,0.9718,0.7061,1.2848,0.6458,9.8299,76.4337,14482.0,15.7892,6.6404,1255.86
2022-05-02,1.0526,129.88,1.2569,0.9731,0.7074,1.2867,0.6452,9.8834,76.515,14482.0,15.8504,6.6723,1265.45
2022-05-03,1.0504,130.08,1.2495,0.9773,0.7082,1.2887,0.6419,9.8966,76.6588,14501.0,15.9976,6.6869,1267.63
2022-05-04,1.053,129.97,1.252,0.9815,0.7128,1.2805,0.6456,9.8673,76.4225,14457.0,15.8337,6.661,1265.99
2022-05-05,1.0598,129.72,1.2548,0.9771,0.7215,1.2749,0.6509,9.7584,76.2625,14415.0,15.6604,6.6457,1256.76
2022-05-06,1.0551,130.56,1.2348,0.989,0.7076,1.2875,0.641,9.9571,76.9175,14480.0,15.9963,6.718,1272.69
2022-05-09,1.0545,131.11,1.2342,0.9928,0.7006,1.2943,0.6352,9.9911,77.4637,14573.0,16.1982,6.771,1274.2
2022-05-10,1.0553,130.09,1.235,0.9962,0.6958,1.2992,0.6318,10.0551,77.3262,14555.0,16.1246,6.7542,1276.05
2022-05-11,1.0546,129.85,1.234,0.9903,0.7006,1.2967,0.6338,9.9892,77.2375,14554.0,16.0133,6.7401,1275.53
2022-05-12,1.0437,128.69,1.2207,0.9963,0.6879,1.3031,0.6246,10.1138,77.4238,14598.0,16.2023,6.8115,1289.37
2022-05-13,1.0412,129.22,1.2262,1.0012,0.694,1.2929,0.6276,10.0586,77.4463,14613.0,16.1652,6.7999,1283.83
2022-05-16,1.0436,129.31,1.2266,1.004,0.6922,1.2924,0.6278,10.0679,77.8288,14697.0,16.2555,6.8074,1284.18
2022-05-17,1.0516,129.34,1.2465,0.9956,0.7037,1.2815,0.6366,9.9369,77.5663,14645.0,16.0487,6.7493,1274.9
2022-05-18,1.0519,129.16,1.2398,0.9966,0.7017,1.2836,0.6355,9.9441,77.5838,14689.0,15.9218,6.7511,1266.57
2022-05-19,1.0528,127.73,1.2425,0.9766,0.7008,1.2817,0.6356,9.9713,77.7263,14719.0,15.9694,6.7555,1277.69
2022-05-20,1.0564,127.88,1.248,0.9746,0.7018,1.284,0.6394,9.9421,77.5462,14642.0,15.8417,6.6998,1268.02
2022-05-23,1.0676,127.54,1.2581,0.9665,0.7125,1.2774,0.649,9.8138,77.5225,14672.0,15.7183,6.6552,1264.19
2022-05-24,1.071,127.46,1.2511,0.9662,0.708,1.2789,0.6438,9.8024,77.5863,14661.0,15.6635,6.6771,1265.99
2022-05-25,1.0666,127.15,1.2488,0.9641,0.7062,1.2858,0.6455,9.8685,77.525,14618.0,15.6252,6.6909,1264.62
2022-05-26,1.072,126.76,1.2617,0.9589,0.7087,1.2823,0.6473,9.8676,77.5775,14613.0,15.7522,6.7487,1267.61
2022-05-27,1.0735,127.11,1.2631,0.9568,0.7162,1.2724,0.6532,9.8119,77.57,14567.0,15.5903,6.7208,1256.34
2022-05-30,1.0775,127.38,1.2643,0.959,0.7182,1.2685,0.6543,9.7553,77.5437,14557.0,15.4657,6.6731,1238.8
2022-05-31,1.0696,127.98,1.2592,0.9598,0.7186,1.2674,0.6516,9.8147,77.6362,14578.0,15.6076,6.6726,1237.26
2022-06-01,1.0718,129.43,1.2586,0.9622,0.7191,1.2645,0.6505,9.7782,77.5287,14534.0,15.5372,6.6943,1245.84
2022-06-02,1.0695,129.73,1.255,0.9595,0.72,1.2645,0.6511,9.7888,77.6125,14480.0,15.5371,6.6798,1252.07
2022-06-03,1.0719,130.88,1.2488,0.9621,0.7207,1.2594,0.651,9.7713,77.6313,14433.0,15.5482,6.6557,1242.58
2022-06-06,1.0728,130.64,1.2555,0.9617,0.7216,1.2565,0.6523,9.7509,77.63,14446.0,15.3226,6.6388,1253.86
2022-06-07,1.0674,132.85,1.2496,0.9764,0.7181,1.2587,0.6448,9.8359,77.71,14454.0,15.353,6.673,1257.77
2022-06-08,1.072,134.0,1.2537,0.9774,0.7191,1.2546,0.645,9.7917,77.735,14492.0,15.3624,6.6951,1253.63
2022-06-09,1.0719,133.31,1.2534,0.9777,0.7182,1.2555,0.6453,9.7921,77.7625,14567.0,15.2664,6.6746,1256.97
2022-06-10,1.0519,134.41,1.2315,0.988,0.7058,1.2776,0.6355,10.0285,77.84,14553.0,15.8567,6.7303,1268.55
2022-06-13,1.0469,134.45,1.2201,0.9929,0.6968,1.2852,0.6301,10.1301,78.0375,14682.0,16.0638,6.7534,1284.25
2022-06-14,1.0435,134.23,1.2086,0.9939,0.6897,1.2928,0.6242,10.1806,77.9987,14699.0,16.0791,6.7534,1286.36
2022-06-15,1.0482,134.4,1.2092,0.9988,0.6937,1.2924,0.6249,10.1464,78.07,14745.0,16.034,6.7139,1290.4
2022-06-16,1.0405,133.07,1.2159,0.9815,0.6962,1.2942,0.6261,10.2934,78.075,14768.0,15.9765,6.7228,1286.9
2022-06-17,1.0499,135.02,1.2241,0.9699,0.6932,1.303,0.6315,10.1754,78.075,14825.0,16.0181,6.7092,1287.98
2022-06-20,1.0532,134.89,1.225,0.9628,0.6988,1.3,0.6357,10.1142,77.98,14836.0,16.0075,6.6865,1291.94
2022-06-21,1.0552,135.8,1.2281,0.9667,0.6953,1.2947,0.6333,10.0764,78.0813,14813.0,15.9225,6.6952,1293.65
2022-06-22,1.052,136.11,1.2251,0.965,0.6898,1.2981,0.6249,10.1428,78.38,14863.0,16.013,6.7196,1297.79
2022-06-23,1.0505,135.38,1.2211,0.9657,0.6895,1.2957,0.627,10.175,78.315,14841.0,15.9937,6.7047,1301.39
2022-06-24,1.0553,135.23,1.2268,0.9583,0.6945,1.2891,0.632,10.1302,78.3425,14848.0,15.8019,6.6816,1298.52
2022-06-27,1.0585,135.23,1.2276,0.9583,0.6934,1.2889,0.6314,10.0804,78.3463,14797.0,15.8864,6.6848,1286.39
2022-06-28,1.0578,136.15,1.2242,0.9561,0.6945,1.2838,0.6281,10.066,78.7863,14831.0,15.9444,6.6886,1283.67
2022-06-29,1.0521,136.51,1.216,0.9506,0.6883,1.2868,0.6231,10.1629,78.9675,14853.0,16.1279,6.7,1299.38
2022-06-30,1.0401,136.36,1.2109,0.9594,0.6876,1.2918,0.6214,10.311,78.975,14903.0,16.2985,6.7064,1298.9
2022-07-01,1.0414,135.21,1.2095,0.9611,0.6814,1.2899,0.6192,10.3364,79.0425,14943.0,16.4154,6.6974,1297.15
2022-07-04,1.0452,135.39,1.2139,0.9595,0.6885,1.2844,0.6249,10.2907,78.95,14972.0,16.2461,6.6873,1296.76
2022-07-05,1.03,135.99,1.2025,0.9649,0.6798,1.2934,0.6156,10.4647,79.37,14994.0,16.4198,6.7058,1300.08
2022-07-06,1.0196,135.39,1.1922,0.9715,0.6802,1.3043,0.617,10.5371,79.3013,14999.0,16.7417,6.7104,1306.93
2022-07-07,1.0191,135.84,1.1992,0.9727,0.684,1.2982,0.6181,10.5292,79.1775,15002.0,16.7396,6.706,1299.91
2022-07-08,1.0185,136.1,1.2033,0.9772,0.6837,1.2947,0.6176,10.5095,79.2538,14979.0,16.8726,6.6862,1300.26
2022-07-11,1.0113,137.08,1.1958,0.9803,0.6785,1.2998,0.615,10.5828,79.4375,14975.0,16.9967,6.7096,1303.97
2022-07-12,1.0021,136.85,1.1844,0.9852,0.6724,1.3046,0.6113,10.6277,79.6025,14995.0,17.1227,6.7404,1312.44
2022-07-13,1.0061,137.02,1.1917,0.9775,0.679,1.3006,0.6146,10.546,79.635,14992.0,16.9672,6.7291,1306.85
2022-07-14,1.0016,139.07,1.1829,0.984,0.6715,1.3128,0.6087,10.5981,79.8788,15020.0,17.1371,6.7632,1311.95
2022-07-15,1.008,138.57,1.1855,0.9772,0.6793,1.3032,0.6165,10.4868,79.8775,14997.0,17.0751,6.7607,1326.08
2022-07-18,1.0156,138.21,1.1983,0.9762,0.6835,1.297,0.6176,10.3919,79.9775,14981.0,17.0845,6.7439,1317.18
2022-07-19,1.0265,137.48,1.2027,0.9674,0.6902,1.2939,0.6233,10.2337,79.9487,14977.0,16.9574,6.7436,1313.52
2022-07-20,1.0198,138.19,1.1981,0.9704,0.6905,1.2879,0.6242,10.2658,79.9888,14990.0,17.0809,6.7592,1312.73
2022-07-21,1.0189,138.58,1.1962,0.9727,0.6873,1.2917,0.6199,10.2337,79.9538,15037.0,17.1468,6.7787,1307.71
2022-07-22,1.0213,136.12,1.1999,0.9629,0.6929,1.2916,0.6266,10.2259,79.8537,15014.0,16.8275,6.7669,1312.88
2022-07-25,1.0235,136.43,1.2054,0.9634,0.6956,1.287,0.6272,10.1612,79.7363,14993.0,16.7675,6.7469,1313.24
2022-07-26,1.0151,136.65,1.2,0.9648,0.6936,1.2869,0.6233,10.288,79.7667,14993.0,16.7846,6.7622,1308.05
2022-07-27,1.0154,136.72,1.2059,0.9615,0.6944,1.2862,0.6233,10.2948,79.9,15010.0,16.8617,6.752,1313.32
2022-07-28,1.0134,135.58,1.2118,0.9613,0.6978,1.2821,0.6268,10.2905,79.755,14922.0,16.8019,6.7529,1299.4
2022-07-29,1.022,133.27,1.2171,0.9524,0.6985,1.2795,0.6278,10.1551,79.2625,14834.0,16.6237,6.7498,1299.34
2022-08-01,1.0252,132.24,1.2243,0.9496,0.7041,1.2772,0.6329,10.1351,79.0262,14873.0,16.4727,6.7614,1304.11
2022-08-02,1.0227,130.99,1.2204,0.9529,0.6924,1.2871,0.6288,10.1443,78.715,14889.0,16.5814,6.7739,1305.34
2022-08-03,1.0188,133.36,1.2182,0.9585,0.693,1.2861,0.6254,10.2129,79.1613,14912.0,16.7507,6.7614,1310.67
2022-08-04,1.0192,134.19,1.2182,0.9595,0.6986,1.2823,0.6312,10.1664,79.4713,14933.0,16.7351,6.7646,1310.07
2022-08-05,1.0183,135.01,1.2073,0.9615,0.6911,1.2932,0.6231,10.2286,79.2413,14894.0,16.7768,6.7659,1298.29
2022-08-08,1.0192,134.85,1.2105,0.9575,0.6975,1.2898,0.6284,10.1723,79.655,14876.0,16.6593,6.7648,1306.34
2022-08-09,1.0225,134.89,1.2107,0.9534,0.6978,1.286,0.6289,10.164,79.655,14853.0,16.6551,6.7577,1304.4
2022-08-10,1.0242,134.98,1.2096,0.9491,0.6972,1.2874,0.6313,10.1332,79.5188,14871.0,16.4844,6.7576,1310.52
2022-08-11,1.0337,132.63,1.2206,0.9414,0.7099,1.2766,0.642,10.025,79.6362,14766.0,16.1634,6.7373,1303.15
2022-08-12,1.0259,133.42,1.2138,0.9416,0.7121,1.2782,0.6452,10.1989,79.6537,14668.0,16.1684,6.738,1302.38
2022-08-15,1.0204,133.36,1.2092,0.9453,0.7035,1.2896,0.6368,10.2816,79.5363,14742.0,16.3658,6.779,1306.13
2022-08-16,1.0133,134.21,1.2023,0.9505,0.7,1.291,0.6322,10.3996,79.3925,14768.0,16.4381,6.8058,1308.33
2022-08-17,1.0175,134.96,1.2102,0.9517,0.6952,1.2893,0.6298,10.3821,79.4475,14768.0,16.5841,6.7908,1310.43
2022-08-18,1.0174,135.22,1.2053,0.9532,0.6949,1.2893,0.6284,10.4018,79.68,14837.0,16.7195,6.8019,1320.36
2022-08-19,1.0037,136.97,1.1829,0.9592,0.6875,1.2994,0.6194,10.5939,79.7825,14838.0,17.0033,6.8358,1325.86
2022-08-22,1.001,137.04,1.1804,0.9589,0.6908,1.2988,0.6201,10.6475,79.8687,14892.0,17.0318,6.8602,1339.8
2022-08-23,0.9924,137.45,1.1763,0.9667,0.6876,1.3023,0.6176,10.6964,79.865,14838.0,17.0697,6.8616,1345.61
2022-08-24,0.9922,136.77,1.1776,0.9639,0.6896,1.2997,0.6175,10.6758,79.815,14848.0,17.0619,6.8853,1342.36
2022-08-25,0.998,136.54,1.1826,0.9639,0.697,1.2922,0.6233,10.5856,79.8837,14825.0,16.84,6.8591,1335.42
2022-08-26,0.9966,137.64,1.1744,0.9657,0.6897,1.3033,0.6137,10.6633,79.8712,14817.0,16.8849,6.8947,1331.52
2022-08-29,0.9985,138.51,1.1694,0.9685,0.6864,1.3058,0.6116,10.6545,79.9675,14898.0,16.9182,6.9205,1350.38
