,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,INR,IDR,ZAR,CNH,KRW
2021-11-19,1.1337,114.18,1.3491,0.9268,0.7283,1.26,0.7049,8.8672,74.1725,14221.0,15.5576,6.3825,1183.25
2021-11-22,1.1307,113.88,1.3459,0.9276,0.7246,1.2647,0.701,8.9357,74.345,14265.0,15.7531,6.3914,1189.85
2021-11-23,1.1286,114.16,1.3439,0.9283,0.7257,1.2635,0.7006,8.9706,74.4925,14258.0,15.7226,6.3812,1189.7
2021-11-24,1.1254,114.84,1.336,0.9316,0.7223,1.2739,0.6926,8.9871,74.5313,14277.0,15.7904,6.3894,1190.15
2021-11-25,1.1209,115.05,1.3355,0.9361,0.7211,1.2693,0.6903,9.091,74.55,14277.0,15.8577,6.3914,1189.13
2021-11-26,1.1222,115.35,1.3318,0.9334,0.7188,1.2664,0.685,9.0857,74.5875,14305.0,15.8477,6.3904,1190.4
2021-11-29,1.1318,113.15,1.3324,0.9231,0.7115,1.2773,0.6816,9.1386,74.8575,14360.0,16.2121,6.3961,1196.05
2021-11-30,1.1285,113.44,1.3354,0.926,0.715,1.2741,0.6828,9.1334,74.9175,14310.0,16.1304,6.3855,1191.13
2021-12-01,1.1362,112.84,1.3354,0.918,0.7131,1.2782,0.6816,9.0571,74.9662,14336.0,16.1009,6.3752,1183.43
2021-12-02,1.1326,113.43,1.3317,0.9199,0.7157,1.2752,0.6848,9.0193,75.0525,14357.0,15.8894,6.3721,1177.85
2021-12-03,1.1332,113.08,1.3317,0.9197,0.7106,1.2794,0.6814,9.0617,74.985,14430.0,15.8667,6.3752,1177.01
2021-12-06,1.1309,112.68,1.3234,0.9174,0.6998,1.2834,0.6773,9.1395,75.2175,14431.0,16.0946,6.3741,1183.53
2021-12-07,1.1298,113.23,1.3262,0.9218,0.7028,1.2799,0.675,9.1044,75.3087,14418.0,15.982,6.378,1180.8
2021-12-08,1.1261,113.59,1.3255,0.924,0.7087,1.2699,0.6769,9.0994,75.3775,14346.0,15.9523,6.3689,1177.13
2021-12-09,1.1292,113.39,1.3214,0.9232,0.7124,1.2636,0.6771,9.0855,75.455,14318.0,15.8144,6.348,1173.65
2021-12-10,1.1314,113.53,1.3189,0.9223,0.7156,1.2677,0.6801,9.061,75.655,14383.0,15.799,6.3468,1178.33
2021-12-13,1.1305,113.34,1.3255,0.922,0.7158,1.2728,0.6801,9.0601,75.6413,14347.0,15.9542,6.3721,1181.27
2021-12-14,1.1271,113.66,1.3251,0.9241,0.7129,1.2754,0.6771,9.0772,75.9487,14338.0,15.9326,6.3702,1184.69
2021-12-15,1.1316,113.57,1.3236,0.9195,0.7124,1.2813,0.676,9.0777,76.0788,14332.0,16.0425,6.3681,1185.19
2021-12-16,1.1267,113.83,1.3261,0.9248,0.7125,1.2875,0.6741,9.1214,76.29,14332.0,16.2394,6.3732,1184.81
2021-12-17,1.13,114.17,1.3284,0.9253,0.7202,1.2776,0.6815,9.0684,76.2475,14359.0,15.9527,6.3771,1186.03
2021-12-20,1.1245,113.65,1.3242,0.9228,0.7146,1.2887,0.6743,9.1281,76.14,14381.0,15.877,6.3867,1188.17
2021-12-21,1.1267,113.61,1.3199,0.9238,0.7109,1.2918,0.6717,9.1308,75.7213,14386.0,15.8632,6.386,1190.26
2021-12-22,1.1291,113.71,1.3247,0.9214,0.7134,1.2937,0.6752,9.1325,75.55,14268.0,15.8263,6.3815,1190.74
2021-12-23,1.1293,114.28,1.3315,0.9235,0.7162,1.2906,0.6778,9.1297,75.4662,14224.0,15.8992,6.3802,1188.18
2021-12-24,1.1327,114.31,1.3417,0.9195,0.7242,1.2814,0.6835,9.1073,75.1575,14180.0,15.7251,6.3742,1186.6
2021-12-27,1.1318,114.39,1.3392,0.919,0.7222,1.2811,0.6826,9.1238,75.1512,14222.0,15.5814,6.3741,1186.41
2021-12-28,1.1321,114.68,1.3407,0.9183,0.7215,1.283,0.68,9.1187,74.915,14221.0,15.5393,6.3752,1186.76
2021-12-29,1.1331,114.83,1.345,0.9162,0.725,1.2793,0.6814,9.063,74.695,14225.0,15.7454,6.3727,1188.29
2021-12-30,1.1284,115.0,1.3425,0.9191,0.722,1.283,0.6796,9.0761,74.5587,14240.0,15.8543,6.3713,1184.5
2021-12-31,1.1317,115.13,1.3482,0.9165,0.7263,1.2791,0.6834,9.0725,74.3675,14267.0,15.9321,6.3747,1190.19
2022-01-03,1.1356,115.08,1.3529,0.9113,0.7261,1.2637,0.6835,9.0527,74.335,14257.0,15.9695,6.3591,1189.25
2022-01-04,1.1355,115.08,1.3512,0.9127,0.725,1.2681,0.6825,9.0646,74.4975,14291.0,15.8307,6.3681,1195.59
2022-01-05,1.1295,115.9,1.3501,0.9175,0.7206,1.2748,0.6787,9.1048,74.5513,14350.0,15.9629,6.3777,1197.45
2022-01-06,1.1308,115.77,1.3533,0.9153,0.725,1.2719,0.681,9.0636,74.4825,14396.0,15.9128,6.3727,1200.83
2022-01-07,1.1312,115.87,1.3529,0.9186,0.7173,1.2765,0.6766,9.1266,74.3575,14365.0,15.774,6.3846,1204.71
2022-01-10,1.1351,115.66,1.3579,0.9196,0.7169,1.2644,0.676,9.0601,74.1537,14330.0,15.6238,6.3863,1198.2
2022-01-11,1.133,115.57,1.3588,0.9216,0.7197,1.2622,0.6774,9.0844,73.94,14290.0,15.595,6.3807,1198.06
2022-01-12,1.133,115.44,1.3605,0.9266,0.7181,1.2641,0.6764,9.0863,73.7875,14299.0,15.5879,6.3808,1190.34
2022-01-13,1.1357,115.46,1.3627,0.9236,0.721,1.2537,0.6781,9.0485,73.8862,14310.0,15.4847,6.3722,1186.63
2022-01-14,1.1461,114.52,1.3743,0.9127,0.7307,1.2482,0.6881,8.9323,74.0462,14303.0,15.3113,6.3635,1187.5
2022-01-17,1.141,114.11,1.3678,0.9131,0.7215,1.2541,0.6818,9.0178,74.1775,14329.0,15.3663,6.3535,1189.34
2022-01-18,1.142,114.46,1.3679,0.9135,0.7222,1.2506,0.681,9.0262,74.3775,14307.0,15.383,6.3521,1191.05
2022-01-19,1.139,114.75,1.3613,0.9149,0.7186,1.2516,0.6771,9.0526,74.6637,14356.0,15.4673,6.3572,1194.14
2022-01-20,1.1347,114.48,1.3632,0.9155,0.7214,1.2472,0.6798,9.1254,74.4287,14339.0,15.3764,6.35,1189.75
2022-01-21,1.1346,114.25,1.3617,0.9153,0.7235,1.2497,0.6778,9.1198,74.5125,14353.0,15.214,6.3519,1193.53
2022-01-24,1.1338,113.66,1.355,0.9129,0.7176,1.2573,0.6723,9.1837,74.425,14319.0,15.1105,6.3418,1193.25
2022-01-25,1.1319,113.73,1.3499,0.9118,0.7136,1.2606,0.6692,9.2462,74.5788,14350.0,15.272,6.3283,1196.2
2022-01-26,1.128,114.11,1.3469,0.9198,0.7136,1.2639,0.6678,9.3044,74.5788,14333.0,15.3483,6.3354,1196.76
2022-01-27,1.1282,114.16,1.3513,0.9204,0.7176,1.2569,0.6694,9.2507,75.1825,14378.0,15.1645,6.3265,1201.28
2022-01-28,1.1188,115.16,1.3407,0.9279,0.7077,1.2703,0.6615,9.3415,75.12,14369.0,15.2727,6.3704,1204.13
2022-01-31,1.115,115.42,1.3411,0.93,0.6999,1.2774,0.6554,9.435,74.9637,14395.0,15.5776,6.3682,1209.29
2022-02-01,1.1168,115.48,1.3439,0.933,0.705,1.274,0.6573,9.3868,74.5013,14341.0,15.5195,6.3814,1206.04
2022-02-02,1.1262,114.72,1.3498,0.9225,0.7087,1.2676,0.6598,9.2719,74.7675,14328.0,15.2892,6.3703,1203.42
2022-02-03,1.1309,114.41,1.3551,0.9192,0.7152,1.2685,0.6645,9.2047,74.87,14364.0,15.2702,6.3619,1201.16
2022-02-04,1.1279,114.77,1.3547,0.9223,0.7114,1.2713,0.6633,9.2186,74.7188,14383.0,15.3445,6.3635,1201.45
2022-02-07,1.1447,115.31,1.3547,0.9241,0.7077,1.2758,0.661,9.1367,74.7188,14392.0,15.45,6.3638,1198.69
2022-02-08,1.1421,115.02,1.3497,0.9245,0.709,1.2735,0.6606,9.1712,74.6162,14389.0,15.5319,6.3643,1197.54
2022-02-09,1.1428,115.25,1.3555,0.9228,0.7125,1.2695,0.664,9.1338,74.6975,14374.0,15.4512,6.3702,1196.8
2022-02-10,1.1442,115.43,1.3585,0.9231,0.7176,1.2685,0.6684,9.1043,74.8788,14342.0,15.2926,6.3677,1194.47
2022-02-11,1.1436,115.83,1.357,0.9239,0.7196,1.2674,0.6704,9.1654,75.3975,14338.0,15.0978,6.3611,1200.04
2022-02-14,1.1344,115.47,1.3565,0.9257,0.7149,1.2736,0.6647,9.3367,75.5338,14351.0,15.2238,6.3662,1199.79
2022-02-15,1.1314,115.15,1.3518,0.9245,0.71,1.2772,0.6605,9.4403,75.605,14313.0,15.2335,6.3628,1197.26
2022-02-16,1.1348,115.64,1.3552,0.9247,0.7138,1.2713,0.6623,9.3158,75.2012,14278.0,15.0939,6.3521,1196.59
2022-02-17,1.1381,115.69,1.3569,0.9248,0.7171,1.2677,0.6645,9.2763,75.17,14261.0,15.0836,6.3391,1197.1
2022-02-18,1.1375,115.04,1.3611,0.9209,0.7209,1.2702,0.6712,9.3052,75.0038,14330.0,14.9531,6.336,1198.79
2022-02-21,1.1336,114.92,1.3588,0.9207,0.7168,1.2749,0.6699,9.3906,74.49,14334.0,15.1395,6.3255,1196.46
2022-02-22,1.1356,114.85,1.363,0.9173,0.7206,1.2749,0.6722,9.364,74.745,14353.0,15.1314,6.3278,1194.98
2022-02-23,1.1352,114.93,1.3572,0.9187,0.7225,1.2733,0.6734,9.3394,74.6563,14350.0,15.1369,6.3262,1192.53
2022-02-24,1.1351,115.06,1.3602,0.9188,0.7264,1.2707,0.6791,9.3092,75.1575,14358.0,15.0304,6.3128,1193.39
2022-02-25,1.1178,114.67,1.3425,0.9245,0.7175,1.283,0.6698,9.5704,75.3025,14386.0,15.295,6.3249,1206.13
2022-02-28,1.1198,115.21,1.3366,0.9278,0.7183,1.2755,0.671,9.4763,75.7188,14371.0,15.4458,6.3233,1200.96
2022-03-01,1.1229,115.56,1.3411,0.921,0.722,1.2737,0.6739,9.4328,75.7188,14365.0,15.434,6.3089,1201.35
2022-03-02,1.1181,114.86,1.3392,0.9198,0.7273,1.2667,0.677,9.5551,75.7725,14364.0,15.3948,6.3146,1205.75
2022-03-03,1.1098,115.28,1.3319,0.919,0.7261,1.2714,0.6762,9.7215,75.76,14375.0,15.4549,6.3213,1204.55
2022-03-04,1.1087,115.73,1.3381,0.9196,0.7305,1.2629,0.6779,9.7126,76.0675,14380.0,15.2763,6.3242,1207.86
2022-03-07,1.0942,114.81,1.325,0.9178,0.7355,1.2741,0.6854,9.8355,76.9637,14423.0,15.3453,6.3225,1220.82
2022-03-08,1.0833,115.08,1.3155,0.9252,0.7402,1.2723,0.6877,10.0571,76.9337,14393.0,15.3939,6.3265,1232.31
2022-03-09,1.0898,115.59,1.3121,0.9267,0.7296,1.2835,0.6837,9.948,76.825,14358.0,15.3354,6.3226,1234.19
2022-03-10,1.0967,115.87,1.3162,0.9277,0.7329,1.2819,0.6847,9.8287,76.2838,14295.0,15.1851,6.3218,1223.58
2022-03-11,1.1035,115.99,1.316,0.9262,0.7336,1.2822,0.6851,9.7306,76.3225,14295.0,15.1323,6.3302,1228.22
2022-03-14,1.0898,117.28,1.3046,0.9338,0.7294,1.2734,0.6812,9.7729,76.6175,14309.0,15.0567,6.3605,1237.3
2022-03-15,1.0961,118.05,1.304,0.9354,0.7243,1.2754,0.6795,9.637,76.3737,14342.0,15.0582,6.3819,1242.03
2022-03-16,1.0995,118.02,1.3035,0.9387,0.7199,1.2846,0.6757,9.5723,76.3625,14299.0,15.1381,6.4063,1241.68
2022-03-17,1.0999,118.31,1.3058,0.9409,0.7243,1.2713,0.6795,9.5006,75.9925,14290.0,15.0099,6.3678,1223.84
2022-03-18,1.1047,118.59,1.3185,0.94,0.7339,1.2661,0.6851,9.4521,75.9925,14320.0,14.9163,6.3677,1211.28
2022-03-21,1.1034,119.07,1.3149,0.9326,0.7399,1.2608,0.6893,9.4361,76.085,14338.0,14.963,6.369,1210.97
2022-03-22,1.1046,119.22,1.3135,0.9308,0.738,1.2615,0.6887,9.4313,76.4238,14352.0,14.9592,6.3651,1220.08
2022-03-23,1.1003,120.88,1.3211,0.9351,0.7427,1.2586,0.694,9.4702,75.9987,14338.0,14.8715,6.3758,1214.93
2022-03-24,1.1002,120.99,1.3218,0.9347,0.7473,1.2584,0.6958,9.4321,76.3538,14365.0,14.774,6.3864,1219.04
2022-03-25,1.0988,121.65,1.3196,0.9321,0.7492,1.2566,0.6952,9.4109,76.15,14347.0,14.7563,6.3847,1220.5
2022-03-28,1.099,122.03,1.3194,0.9299,0.7514,1.2483,0.6947,9.4197,76.3775,14352.0,14.5618,6.3895,1224.72
2022-03-29,1.0989,124.27,1.3156,0.9351,0.7519,1.248,0.6933,9.4749,75.9788,14364.0,14.5761,6.3819,1223.44
2022-03-30,1.1047,123.51,1.3097,0.9358,0.7496,1.2488,0.6898,9.379,75.64,14340.0,14.6294,6.3812,1209.86
2022-03-31,1.1129,121.93,1.3141,0.9261,0.7523,1.2479,0.6979,9.2864,75.72,14337.0,14.5108,6.3612,1211.57
2022-04-01,1.1093,121.67,1.312,0.9251,0.7489,1.2524,0.6936,9.3166,75.72,14356.0,14.5135,6.3507,1215.36
2022-04-04,1.1042,122.54,1.3113,0.9257,0.7503,1.2519,0.6922,9.377,75.7825,14366.0,14.6754,6.3675,1219.89
2022-04-05,1.1001,122.81,1.3095,0.9274,0.7506,1.25,0.6928,9.4307,75.53,14339.0,14.6546,6.3761,1214.75
2022-04-06,1.097,122.89,1.3126,0.9259,0.7626,1.2456,0.6999,9.3777,75.5163,14366.0,14.54,6.3702,1219.54
2022-04-07,1.0912,123.96,1.3084,0.9334,0.7571,1.2494,0.6954,9.4196,75.9088,14364.0,14.6512,6.3695,1218.45
2022-04-08,1.0894,123.82,1.3072,0.9332,0.7479,1.2559,0.6897,9.4634,75.9788,14379.0,14.7128,6.3654,1222.96
2022-04-11,1.0923,124.18,1.3025,0.9334,0.7458,1.2568,0.6849,9.3999,75.9175,14387.0,14.6313,6.3703,1229.84
2022-04-12,1.0913,125.48,1.3045,0.9341,0.7449,1.2586,0.6846,9.4388,76.015,14369.0,14.5944,6.3805,1235.13
2022-04-13,1.0867,125.59,1.3014,0.9326,0.7436,1.265,0.6839,9.495,76.185,14359.0,14.5754,6.3796,1229.63
2022-04-14,1.0827,126.05,1.3002,0.9336,0.7421,1.2653,0.6778,9.5435,76.185,14365.0,14.4786,6.3742,1224.6
2022-04-15,1.0906,125.26,1.3134,0.9348,0.744,1.2542,0.6817,9.446,76.185,14385.0,14.6484,6.3815,1230.27
2022-04-18,1.0811,126.48,1.3048,0.9419,0.7403,1.2614,0.6792,9.5854,76.3625,14368.0,14.5674,6.3803,1229.55
2022-04-19,1.0801,126.61,1.3028,0.9426,0.7369,1.2635,0.6741,9.5733,76.2887,14354.0,14.6018,6.3755,1234.56
2022-04-20,1.0794,128.34,1.303,0.9486,0.7366,1.2601,0.6739,9.5794,76.4063,14365.0,14.8574,6.4016,1240.24
2022-04-21,1.0859,127.78,1.3058,0.9475,0.744,1.2543,0.6796,9.4293,76.2937,14341.0,15.002,6.4384,1234.75
2022-04-22,1.09,128.06,1.3066,0.948,0.7445,1.2486,0.6793,9.4124,76.2838,14369.0,15.2257,6.4718,1242.52
2022-04-25,1.0807,128.42,1.2865,0.9565,0.7257,1.2697,0.6666,9.5049,76.58,14492.0,15.4808,6.5281,1244.55
2022-04-26,1.0724,128.17,1.2709,0.9585,0.7151,1.2757,0.6599,9.656,76.46,14446.0,15.7135,6.6014,1250.77
2022-04-27,1.069,127.72,1.2714,0.958,0.7211,1.2737,0.6635,9.7307,76.6913,14402.0,15.648,6.5661,1261.42
2022-04-28,1.061,127.92,1.2589,0.9644,0.7157,1.2831,0.6587,9.8217,76.6312,14443.0,15.8801,6.5773,1265.65
2022-04-29,1.0498,130.4,1.2465,0.9728,0.7091,1.2863,0.6477,9.8493,76.645,14502.0,15.9311,6.6465,1272.52
2022-05-02,1.0552,129.61,1.2562,0.9706,0.7079,1.2846,0.6472,9.7881,76.5387,14502.0,15.8313,6.6448,1264.72
2022-05-03,1.0526,129.88,1.2569,0.9731,0.7074,1.2867,0.6452,9.8835,76.5663,14523.0,15.8504,6.6723,1268.23
2022-05-04,1.0504,130.08,1.2495,0.9773,0.7082,1.2887,0.6419,9.8966,76.475,14449.0,15.9976,6.6869,1261.14
2022-05-05,1.053,129.97,1.252,0.9815,0.7128,1.2805,0.6456,9.8674,76.13,14393.0,15.8337,6.661,1251.56
2022-05-06,1.0598,129.72,1.2548,0.9771,0.7215,1.2749,0.6509,9.7584,76.6413,14483.0,15.6604,6.6457,1270.14
2022-05-09,1.055,130.36,1.2347,0.9848,0.7078,1.2892,0.6413,9.9418,77.1075,14505.0,16.0272,6.7073,1271.32
2022-05-10,1.0545,131.11,1.2342,0.9928,0.7006,1.2943,0.6352,9.9911,77.285,14560.0,16.1982,6.771,1275.93
2022-05-11,1.0553,130.09,1.235,0.9962,0.6958,1.2992,0.6318,10.0551,77.2213,14530.0,16.1246,6.7542,1277.81
2022-05-12,1.0546,129.85,1.234,0.9903,0.7006,1.2967,0.6338,9.9892,77.4613,14546.0,16.0133,6.7401,1280.1
2022-05-13,1.0437,128.69,1.2207,0.9963,0.6879,1.3031,0.6246,10.1139,77.3562,14614.0,16.2023,6.8115,1290.85
2022-05-16,1.0407,129.11,1.229,1.0017,0.6915,1.2923,0.627,10.0651,77.5938,14648.0,16.1614,6.7988,1277.3
2022-05-17,1.0436,129.31,1.2266,1.004,0.6922,1.2924,0.6278,10.0679,77.71,14629.0,16.2555,6.8074,1280.91
2022-05-18,1.0516,129.34,1.2465,0.9956,0.7037,1.2815,0.6366,9.9369,77.565,14645.0,16.0488,6.7493,1267.78
2022-05-19,1.0519,129.16,1.2398,0.9966,0.7017,1.2836,0.6355,9.9441,77.6987,14711.0,15.9218,6.7511,1276.28
2022-05-20,1.0528,127.73,1.2425,0.9766,0.7008,1.2817,0.6356,9.9713,77.4962,14649.0,15.9693,6.7555,1264.3
2022-05-23,1.0559,127.92,1.2483,0.9731,0.7049,1.2847,0.6399,9.9604,77.6888,14649.0,15.8988,6.6897,1271.3
2022-05-24,1.0676,127.54,1.2581,0.9665,0.7125,1.2774,0.649,9.8138,77.5612,14661.0,15.7183,6.6552,1260.31
2022-05-25,1.071,127.46,1.2511,0.9662,0.708,1.2789,0.6438,9.8024,77.5287,14651.0,15.6635,6.6771,1262.11
2022-05-26,1.0666,127.15,1.2488,0.9641,0.7062,1.2858,0.6455,9.8685,77.5338,14624.0,15.6252,6.6909,1266.11
2022-05-27,1.072,126.76,1.2617,0.9589,0.7087,1.2823,0.6473,9.8677,77.5963,14601.0,15.7521,6.7487,1260.56
2022-05-30,1.073,127.17,1.2624,0.9579,0.7165,1.2724,0.6536,9.8334,77.5363,14521.0,15.6231,6.7202,1250.45
2022-05-31,1.0775,127.38,1.2643,0.959,0.7182,1.2685,0.6543,9.7553,77.6462,14568.0,15.4657,6.6731,1236.71
2022-06-01,1.0696,127.98,1.2592,0.9598,0.7186,1.2674,0.6516,9.8147,77.6012,14563.0,15.6076,6.6726,1242.61
2022-06-02,1.0718,129.43,1.2586,0.9622,0.7191,1.2645,0.6505,9.7782,77.5988,14573.0,15.5372,6.6943,1248.0
2022-06-03,1.0695,129.73,1.255,0.9595,0.72,1.2645,0.6511,9.7888,77.4475,14445.0,15.5371,6.6798,1242.49
2022-06-06,1.0729,130.83,1.2499,0.9625,0.7219,1.2587,0.6529,9.72,77.6413,14456.0,15.5866,6.6482,1252.53
2022-06-07,1.0728,130.64,1.2555,0.9617,0.7216,1.2565,0.6523,9.7509,77.705,14460.0,15.3226,6.6388,1254.38
2022-06-08,1.0674,132.85,1.2496,0.9764,0.7181,1.2587,0.6448,9.8359,77.6512,14458.0,15.3529,6.673,1255.38
2022-06-09,1.072,134.0,1.2537,0.9774,0.7191,1.2546,0.645,9.7917,77.7113,14516.0,15.3624,6.6951,1257.35
2022-06-10,1.0719,133.31,1.2534,0.9777,0.7182,1.2555,0.6453,9.7921,77.7762,14576.0,15.2664,6.6746,1263.93
2022-06-13,1.0523,134.32,1.2328,0.986,0.7053,1.2773,0.6357,10.0169,78.1438,14647.0,15.8168,6.7351,1279.73
2022-06-14,1.0469,134.45,1.2201,0.9929,0.6968,1.2852,0.6301,10.1301,78.0387,14756.0,16.0638,6.7534,1291.01
2022-06-15,1.0435,134.23,1.2086,0.9939,0.6897,1.2928,0.6242,10.1806,77.9987,14725.0,16.0791,6.7534,1289.82
2022-06-16,1.0482,134.4,1.2092,0.9988,0.6937,1.2924,0.6249,10.1464,78.0338,14741.0,16.0339,6.7139,1278.28
2022-06-17,1.0405,133.07,1.216,0.9815,0.6962,1.2942,0.6261,10.2935,78.0275,14824.0,15.9765,6.7228,1287.27
2022-06-20,1.0483,135.08,1.2235,0.9705,0.6927,1.303,0.6308,10.1874,77.945,14841.0,16.0184,6.7173,1290.66
2022-06-21,1.0532,134.89,1.225,0.9628,0.6988,1.3,0.6357,10.1142,77.975,14822.0,16.0074,6.6865,1291.46
2022-06-22,1.0552,135.8,1.2281,0.9667,0.6953,1.2947,0.6333,10.0764,78.0813,14833.0,15.9225,6.6952,1291.45
2022-06-23,1.052,136.11,1.2251,0.965,0.6898,1.2981,0.6249,10.1428,78.25,14838.0,16.0129,6.7196,1298.44
2022-06-24,1.0505,135.38,1.2211,0.9657,0.6895,1.2957,0.627,10.175,78.2225,14844.0,15.9937,6.7047,1300.76
2022-06-27,1.0551,135.08,1.229,0.9596,0.6954,1.2892,0.6313,10.0938,78.2375,14816.0,15.807,6.6835,1289.53
2022-06-28,1.0585,135.23,1.2276,0.9583,0.6934,1.2889,0.6314,10.0804,78.5137,14828.0,15.8864,6.6848,1286.39
2022-06-29,1.0578,136.15,1.2241,0.9561,0.6945,1.2838,0.6281,10.066,78.8225,14848.0,15.9444,6.6886,1291.87
2022-06-30,1.0521,136.51,1.216,0.9506,0.6883,1.2868,0.6231,10.1628,78.8925,14860.0,16.1279,6.7,1301.1
2022-07-01,1.0401,136.36,1.2109,0.9594,0.6876,1.2918,0.6214,10.311,78.9788,14947.0,16.2984,6.7064,1289.52
2022-07-04,1.0423,135.27,1.2094,0.9616,0.6812,1.2908,0.6193,10.3055,78.9525,14940.0,16.312,6.6995,1299.01
2022-07-05,1.0452,135.39,1.2139,0.9595,0.6885,1.2844,0.6249,10.2907,79.0062,14972.0,16.2461,6.6873,1295.83
2022-07-06,1.03,135.99,1.2025,0.9649,0.6798,1.2934,0.6156,10.4647,79.235,15023.0,16.4198,6.7058,1308.88
2022-07-07,1.0196,135.39,1.1922,0.9715,0.6802,1.3043,0.617,10.5371,79.0713,14987.0,16.7417,6.7104,1305.63
2022-07-08,1.0191,135.84,1.1992,0.9727,0.684,1.2982,0.6182,10.5292,79.185,14981.0,16.7396,6.706,1297.95
2022-07-11,1.0181,136.02,1.2011,0.9765,0.6858,1.2958,0.6179,10.4973,79.2225,14983.0,16.8707,6.6877,1297.3
2022-07-12,1.0113,137.08,1.1958,0.9803,0.6785,1.2998,0.615,10.5828,79.49,14992.0,16.9967,6.7096,1311.01
2022-07-13,1.0021,136.85,1.1844,0.9852,0.6724,1.3046,0.6113,10.6277,79.505,14982.0,17.1227,6.7403,1306.89
2022-07-14,1.0061,137.02,1.1917,0.9775,0.679,1.3006,0.6146,10.546,79.6738,14999.0,16.9672,6.7291,1305.42
2022-07-15,1.0016,139.07,1.1829,0.984,0.6715,1.3128,0.6087,10.598,79.9238,15023.0,17.1371,6.7632,1317.54
2022-07-18,1.0065,138.57,1.1866,0.9768,0.6788,1.3038,0.6154,10.517,79.7713,14970.0,17.0797,6.7667,1319.06
2022-07-19,1.0156,138.21,1.1983,0.9762,0.6835,1.297,0.6176,10.3918,79.9863,14993.0,17.0845,6.7439,1317.91
2022-07-20,1.0264,137.48,1.2027,0.9674,0.6902,1.2939,0.6233,10.2337,79.9187,14986.0,16.9574,6.7436,1306.45
2022-07-21,1.0198,138.19,1.1981,0.9704,0.6905,1.2879,0.6242,10.2658,80.01,14991.0,17.0809,6.7592,1312.94
2022-07-22,1.0189,138.58,1.1962,0.9727,0.6873,1.2917,0.6199,10.2337,79.8875,15039.0,17.1468,6.7787,1307.62
2022-07-25,1.0216,136.21,1.1983,0.9647,0.6927,1.2898,0.6265,10.2208,79.84,14991.0,17.0048,6.7602,1311.29
2022-07-26,1.0235,136.43,1.2054,0.9634,0.6956,1.287,0.6272,10.1612,79.7129,14964.0,16.7675,6.7469,1311.66
2022-07-27,1.0152,136.65,1.2,0.9648,0.6936,1.2869,0.6233,10.288,79.825,14997.0,16.7846,6.7622,1310.81
2022-07-28,1.0154,136.72,1.2059,0.9615,0.6944,1.2862,0.6233,10.2948,79.785,14938.0,16.8617,6.752,1306.84
2022-07-29,1.0134,135.58,1.2118,0.9613,0.6978,1.2821,0.6268,10.2905,79.5462,14866.0,16.8019,6.7529,1296.86
2022-08-01,1.0213,133.3,1.2166,0.9544,0.6983,1.281,0.6274,10.1869,79.1775,14860.0,16.5191,6.7509,1302.88
2022-08-02,1.0252,132.24,1.2243,0.9496,0.7041,1.2772,0.6329,10.1352,78.9388,14870.0,16.4726,6.7614,1307.85
2022-08-03,1.0227,130.99,1.2204,0.9529,0.6924,1.2871,0.6288,10.1443,78.67,14897.0,16.5815,6.7739,1314.68
2022-08-04,1.0188,133.36,1.2182,0.9585,0.693,1.2861,0.6254,10.2128,79.2125,14904.0,16.7507,6.7614,1308.13
2022-08-05,1.0192,134.19,1.2182,0.9595,0.6986,1.2823,0.6312,10.1665,79.1338,14897.0,16.7351,6.7646,1302.14
2022-08-08,1.0183,135.09,1.2087,0.963,0.6901,1.2931,0.6227,10.193,79.4475,14905.0,16.7856,6.7639,1303.96
2022-08-09,1.0192,134.85,1.2105,0.9575,0.6975,1.2898,0.6284,10.1723,79.4475,14865.0,16.6593,6.7648,1300.76
2022-08-10,1.0225,134.89,1.2107,0.9534,0.6978,1.286,0.6289,10.164,79.5563,14868.0,16.6551,6.7577,1307.61
2022-08-11,1.0242,134.98,1.2096,0.9491,0.6972,1.2874,0.6313,10.1332,79.2225,14815.0,16.4845,6.7576,1297.68
2022-08-12,1.0337,132.63,1.2206,0.9414,0.7099,1.2766,0.642,10.025,79.6662,14749.0,16.1633,6.7373,1306.56
2022-08-15,1.0256,133.48,1.2135,0.9413,0.7115,1.2785,0.6452,10.2028,79.655,14685.0,16.225,6.7397,1302.85
2022-08-16,1.0204,133.36,1.2092,0.9453,0.7036,1.2896,0.6368,10.2816,79.5912,14772.0,16.3658,6.779,1313.4
2022-08-17,1.0133,134.21,1.2023,0.9506,0.7,1.291,0.6322,10.3996,79.2625,14772.0,16.4383,6.8058,1310.1
2022-08-18,1.0175,134.96,1.2102,0.9517,0.6952,1.2893,0.6298,10.3821,79.5863,14776.0,16.5842,6.7908,1314.83
2022-08-19,1.0174,135.22,1.2053,0.9532,0.6949,1.2893,0.6284,10.4018,79.755,14861.0,16.7195,6.8019,1326.96
2022-08-22,1.0039,136.94,1.186,0.9581,0.6868,1.2993,0.6185,10.5604,79.8125,14890.0,16.9962,6.834,1335.71
2022-08-23,1.001,137.04,1.1804,0.9589,0.6908,1.2988,0.6201,10.6475,79.8362,14901.0,17.0318,6.8602,1342.67
2022-08-24,0.9924,137.45,1.1763,0.9667,0.6876,1.3023,0.6176,10.6965,79.82,14844.0,17.0697,6.8616,1338.32
